label,imp0,x1,x2,x3,x4
4.099205779081722,0.24365722370271442,-1.0902084067994298,-0.9855396007209299,-0.9697437196346744,0.11053531747394013
-0.42104499247723676,-0.025026958745143917,0.8177662992002871,1.3902075490173134,0.5578103063518622,0.010352619843380607
-23.927509872707518,-1.4222537095976742,-0.6465728842425266,-1.081548003614395,1.6871416350725648,0.8816397569494505
6.4824477836627254,0.3853173797288368,-0.883857436201133,0.1537251059455279,0.058208718445999896,-1.142970297830623
3.5500856814306903,0.2110174672026184,-0.09671311187039239,-0.5449190868089497,0.39913611435207086,-0.037634702424848364
-10.53691395084194,-0.626315276183007,0.49406391897551966,-2.854626662904391,-0.8568518651277993,-1.1260539609110503
-8.204988355772802,-0.4877053729487446,1.0743330047702437,0.4964001177339411,2.0750650393485417,1.1801281737415277
12.141163929279836,0.7216720640432351,-1.1290517712172292,-0.5245202662797737,0.48937456122791806,-1.2221278088919454
11.852377021967191,0.7045065398247231,0.7890566873755189,0.08382662792936094,1.4104591452035038,0.4097627959594974
-23.09651777139348,-1.372859451481064,0.35147990035220167,-1.9782252493748103,0.04693490206036963,1.897767016745977
-17.495021577424396,-1.0399059271255309,0.6127739050625697,-1.0534155631736561,-0.6237689606958051,1.9140313538667861
-13.832754662332745,-0.8222203955664315,0.2436872114919123,0.24496657110872277,-0.5069431753711298,-0.4710383056183228
-17.10432915890289,-1.0166831285764972,-0.2440804736742013,-0.039307287627631186,-0.1344967844017327,0.33385996656853467
-4.058836249676163,-0.24125765461854246,0.6725737012027313,1.8998819348952156,-0.13263374638257355,-0.9745293046706415
7.340560157002278,0.4363236696740321,0.03800347816820029,0.1200313267182613,0.6135179727304166,-1.0227925651984056
-0.20603551688836824,-0.012246772846914623,-0.8972543714858315,0.07580455819372633,-0.6771617115121117,0.9751197334177512
3.106998288742214,0.1846803058649084,-1.3471262895296965,-0.9716140385106515,1.2004139079444254,-0.6568942789713957
2.4914057389023356,0.1480894197982762,-0.8810683366612923,-0.712220763649051,1.186734620177331,1.4363354057059785
-3.695684693608733,-0.21967188783751193,0.3571125715117464,1.477894044741516,-0.5182702182736474,-0.8084936028931876
-5.627534362544401,-0.3345012358409484,-0.4749453111609562,-0.6533292325737119,1.7654542402810969,0.40498171096095553
3.1877436932323233,0.18947982122108065,1.0074439731951985,-1.2549226680022925,0.1847104747810833,0.937915537510655
14.461412554857883,0.8595878869798019,-0.3871306497895146,-0.04541121793223822,0.02538842054241018,-1.9196731561976563
-3.6332459166212914,-0.21596052035023222,0.9374774925069249,1.6350663945275195,1.311693449272661,-1.092141593428733
-20.35058669339197,-1.2096410186912054,1.6725723868377034,0.4190190093660452,-0.7050118557584089,-0.05576907765770601
-23.81171318128094,-1.4153707420504142,-0.42064532276535904,-0.3427145165267695,-0.8022772692216189,-0.16128571166600914
-19.906736437189213,-1.183258512665775,-2.0392321777601006,-0.26940683444455776,0.7175422557959623,1.502357052096028
-2.473505427998371,-0.14702542343084998,0.8407344821295493,0.2078025073533134,-1.2926253471522626,-0.5321685631271895
-3.9390400680002373,-0.23413695694918055,1.5792128155073915,0.7674347291529088,-0.4694743859349521,0.5425600435859647
5.566129168210639,0.33085130461557777,1.451001438131336,0.8794170411374032,-1.0773760769847582,1.3764964500195378
2.1739729603868185,0.1292211819752275,0.10939479460489289,0.725766623898692,0.4810092317367132,0.22388402427913137
9.06643821967149,0.5389100436846587,-1.0372461543264564,-0.1903386780836082,-0.8756182533847572,-1.382799730964336
5.566615836238367,0.33088023221445706,0.8335289616089246,-1.9937356425714554,0.37405656984757213,1.2276689924732922
20.991585791636826,1.2477420726737338,-0.6734906242438685,0.27899416222380197,-0.8353470532597573,2.1451491277733883
-3.7595152421358957,-0.22346598237185214,-0.3493167961181975,-0.01941960588773261,-0.30317978283427544,0.7999419019420501
-4.627375660677751,-0.275051697151644,-2.301921164735585,-1.5151910621985523,1.3668742674445247,1.6449677135012837
-5.417691508836483,-0.3220281544920584,1.3254321090950785,-1.4068150094975382,0.5859042011646491,-0.736770135947622
-8.58034142325548,-0.510016398854747,-0.26987493529337125,-0.9787637157823074,-0.4442932600761116,0.3773004930448522
-44.15902423500021,-2.624817056374112,2.549009708717722,0.53102609489421,0.1488768039176911,1.1815677164191463
-10.483503046956715,-0.6231405264247644,-0.5554771191602547,-0.6373871273065177,1.1890165311075518,1.4205042479898549
19.251195135208313,1.144293068559939,-1.387868550455802,0.7638603516334226,-0.05310680169691065,-0.5509818035382495
-23.37308657304686,-1.3892987302109903,-0.19569853114690144,1.0600897399086655,-0.05152292852464606,0.5030903686237468
-22.069884008116357,-1.3118362323501596,-1.0651136630753726,-0.30522470435466764,-0.6095122021592831,-0.186971302985446
-2.145842768061359,-0.12754912037753421,1.5111549302473475,-1.4511756900515589,-0.01208894784605456,-1.252393444413119
4.973485268750813,0.29562448874709507,-1.5166425494207911,1.4769344261182744,-1.167779551267935,0.2167755637626291
6.126171772378969,0.36414029605466136,0.007178466907941942,-2.0864776583710847,0.16048962397348007,2.212531039397242
6.332585101449479,0.3764095260975166,-0.9020515543575104,-0.8696630812746944,1.1254347844147694,-1.1894118928673278
-26.08783109912029,-1.5506634310661327,0.06856297480602733,-1.0623037137261049,0.4735924306351816,-0.9194242342338032
35.153684645265976,2.0895387216947734,-1.6076610271180587,0.18474057889572446,2.0236062192296393,0.006799844559997769
14.247654806580037,0.8468821038849139,-0.11522423255219759,-0.3849428884100812,0.54090851856099,0.8761691671912328
-37.655236594837405,-2.238231233324972,-2.120700152635066,-0.6068651778571754,0.45768658605355206,-2.7475048427252347
-22.488611504378405,-1.3367254388759306,-0.4118233689636573,0.13192796677195706,-0.4545477187434442,-0.218653277435036
22.22916703518679,1.321304032273012,1.4196030045136372,-0.6004235657387051,-1.8665399513606162,1.0075136898369221
12.726901286555313,0.7564883543160984,-1.9140600705874673,0.6594512411136115,-0.803948414727481,0.30734561670797006
4.441783529952244,0.26402008133367,1.2723535001067678,0.7324921027798023,0.28872366282502326,-1.6548874362282961
5.406403859918454,0.32135721545027307,0.42192075423528475,1.613711269058647,0.45353430151397983,-0.24415663529064868
9.902041729685783,0.5885784044206096,1.6699045043514062,0.3946715298229811,-1.1958830620351844,0.4446026682201407
11.243931750162753,0.6683404887180808,-0.7341737987784958,0.08199555641356042,0.4572804046152411,1.4558223221467665
36.25378289057267,2.154928677383142,-0.3152966552861244,-0.941022700666379,0.24608361531640882,-0.8022800271395435
-22.396207810305444,-1.331232953557778,-1.8362053731032966,0.5079913269125437,-1.1033666061738736,-2.152890592952483
9.861452904847296,0.5861658003927833,-0.4124138182164804,0.25719897035592737,-0.24066517453021302,0.007880184694728152
