label,x0,x1,x2,imp3,x4
8.602464509342413,0.6768621373344127,1.5007363826579414,0.5504029783299276,0.24566324137724918,1.774418532880004
-27.325714152638362,-0.48015125660168256,1.3632901651657772,-1.2336529387674924,-0.7803488761150912,-0.0492096920777383
-29.70968376635716,-1.7858664919341112,0.3011073391917421,0.5731278132412001,-0.8484286341908146,-0.3596296724524624
-39.5630768587287,0.5170003025139351,0.5208656925615726,-0.5186250012643829,-1.129815030264563,0.3608606095656809
-134.3493353143143,-0.5403763389870544,-0.3984452749893668,1.2368324661272665,-3.8366555484593694,-0.8014839218310068
-3.0171646291516017,-0.9465645185278149,0.03080713499795014,-0.5630810770523736,-0.08616210409949455,1.130526619537311
19.992814593593064,0.3915511752600938,1.1896426454852358,0.11835006565517724,0.5709409939421983,0.13734132456510456
-31.10636322542337,0.06842631238612219,-0.2653735811288406,-0.2543447724531083,-0.8883140417628659,-0.16605438254886842
2.099038406135489,0.783040907286443,-1.193718782268727,-0.26048853281335294,0.059942889397168415,-0.14337026497196806
25.416146377997464,-0.8878930134431609,-0.6412338078570549,-0.19151364993265155,0.7258167581809385,0.14642572672080395
9.269706174469581,0.9151563375047472,-0.29734154511552263,0.08389261934609128,0.2647178681134684,-0.15090006972249295
-6.495833548174402,0.0008213367794600936,0.2075282778634226,1.0965937891821234,-0.18550352903619077,0.029183758055412807
-22.77229215454255,-2.191982864740198,1.1716821972228113,1.6646680302676264,-0.6503153948730749,-0.6832666972178264
0.33307899485578585,-0.9114274375379638,-0.8379792146793185,-0.308761791193383,0.009511839940994225,1.576849825589217
-11.322973879680296,-0.49309946097629387,0.005143140541849398,-0.8635983927318178,-0.3233536694387154,-0.30683174438859473
-9.949801285731004,0.6040248469495526,0.08882296227878847,0.527568116112033,-0.2841395546889674,-1.6599055625051826
15.057914470174492,-0.8773557351548937,2.411640191788569,-0.3469734531051173,0.4300135238113549,1.6860069497704442
-29.531015640549157,-1.0993892277293233,-1.6027689780752763,-0.3515484758043823,-0.8433263532259674,0.7845578673892027
32.45069298716638,-0.12859119835121371,0.8430247694161512,0.26621090638894296,0.9267044828267068,0.6912550377652942
-5.355922252244205,1.0138411610681415,0.32822033198098743,-0.8259323545912736,-0.15295072936620885,-0.5497084021567107
29.31489349863089,-1.5856257067695927,-0.8370901336150396,-0.32115903870570245,0.8371544863313845,1.1400678464951604
-57.91986464240654,-1.1391821242637497,1.2439419249661245,1.1093715694592854,-1.6540355002607023,-0.30737031969723144
-46.145795090805684,0.8175345098452976,0.8435502912221203,-2.2142681858845514,-1.3177997521089737,0.8276575097351987
4.74706542148858,0.6376058122312086,1.1955313880867093,0.7285186435145362,0.13556341641470915,0.2587698052439216
5.532011786892565,0.2706448862599635,-1.1912941058850146,-1.1834918823758225,0.15797937270525989,0.007463839125033536
-13.53681012747571,-0.10231258554697635,-0.6999829059921012,1.5648304050350645,-0.3865748763290467,0.6228230145618063
-54.10371057196698,0.29657267669430815,1.4929526227538277,-0.36331200838854505,-1.5450564074064352,0.533695248006193
0.7314121453135606,0.6903606245779114,0.21476649160079223,-0.44757717888955345,0.020887162999077807,0.6510338582819997
-66.96201461251874,-1.3683150388328105,0.9113627221747217,-0.06863404608546861,-1.9122549754197768,1.987275999230808
26.848407510736976,-0.574752983207413,1.469344293316209,2.519332791243617,0.7667182826202803,-0.8345405524327041
16.7679512445438,-1.4297242430303712,-0.20316852898467888,-0.027214132377857005,0.4788475732177351,-1.4208939852234432
38.21473871494641,-1.092312764672579,1.2130976999791834,0.609138120907177,1.091310120594269,-0.3164084496948019
13.800737443325588,0.06215090608572699,-2.5661193859324136,0.3091381873347979,0.394111930370858,-0.14931342187167515
3.136873986115041,-0.1512732836535117,1.1337700968670645,-0.1973384203073261,0.08958068125524882,-0.194908280352681
-5.679224055971767,0.5697800121654373,0.5481756440542481,0.15052904607162124,-0.1621833590342033,0.15410480649630465
32.00924035593774,0.3455172712828626,-1.0667248176734219,1.6244871869349258,0.9140977834111654,-0.25512096000991863
-10.281331267982864,0.6008844488414041,-0.9908276498598773,-2.030782998124891,-0.2936071589976261,0.3129581254362489
-39.81582661042501,1.3025903967862316,-0.5505870670007066,-0.8218148284213459,-1.1370328831474874,0.1376619408680461
44.239604762353444,0.5503804701530215,-0.08900053660847063,0.8074191823824282,1.2633640849509191,-1.684224797530156
10.037964839058416,-1.0756676095682847,1.4581924771811208,-0.9565790247845786,0.2866572685671504,0.2979146051656283
15.51274046280475,-1.0211624575603002,-0.26764109089879357,0.9515497705740428,0.4430021304473752,0.47347189903522846
