label,imp0,x1,imp2,x3,imp4
-87.96833635915216,-1.1509935774223028,-0.600638689918805,0.11092258970986608,-0.2916937497932768,0.37569801834567196
129.1056936412663,1.5792128155073915,-0.4694743859349521,-0.23413695694918055,0.5425600435859647,0.7674347291529088
-39.21573760399765,-0.4606387709597875,0.3436182895684614,-0.7198442083947086,-1.763040155362734,1.0571222262189157
3.0462621395393263,-0.22577630048653566,-1.4247481862134568,1.465648768921554,-0.5443827245251827,0.06752820468792384
-42.08753382691045,-0.46572975357025687,-1.913280244657798,-0.46341769281246226,-1.7249178325130328,0.24196227156603412
-86.83026600976358,-1.0128311203344238,-0.9080240755212109,-0.5622875292409727,-1.4123037013352915,0.3142473325952739
0.7369449520928448,-0.13826430117118466,1.5230298564080254,0.4967141530112327,-0.23415337472333597,0.6476885381006925
-15.059136902053087,0.2088635950047554,-1.3281860488984305,-1.2208436499710222,0.19686123586912352,-1.9596701238797756
23.291729433071716,0.1713682811899705,-0.3011036955892888,0.7384665799954104,-1.4785219903674274,-0.11564828238824053
140.00907023469227,1.8522781845089378,-1.0577109289559004,-0.6017066122293969,0.822544912103189,-0.013497224737933921
