label,imp0,imp1,imp2,imp3,imp4,imp5,imp6,imp7,imp8,imp9,x10,imp11,imp12,imp13,imp14,imp15,imp16,imp17,imp18,x19,imp20,imp21,imp22,imp23,imp24
-189.22354418995644,-1.2542894231692494,0.7942646796218271,-0.10015407647995278,-0.2711236010425688,-0.82688035403986,0.3673655068161781,0.7368438970924334,0.5159392177040995,0.06699071722487192,-0.8031789506803448,0.46642998243352635,-0.22647889190152676,-0.021367294348436157,-0.877982586756561,-2.4242402602729416,-0.5290526773462948,-0.20367375017696587,0.8840453963610497,0.9135846262332494,-1.356581804623405,0.2935579321666293,-0.7472116791478234,-1.5625458568865427,1.4926885689595217,-0.2813275571182134
-369.2238218340686,-0.4606387709597875,-0.7198442083947086,0.11092258970986608,0.822544912103189,-0.600638689918805,-0.6017066122293969,0.19686123586912352,-0.11564828238824053,0.1713682811899705,-0.013497224737933921,-1.763040155362734,-0.2916937497932768,-1.2208436499710222,0.37569801834567196,-1.9596701238797756,-1.4785219903674274,-1.1509935774223028,-1.3281860488984305,1.8522781845089378,0.3436182895684614,1.0571222262189157,0.2088635950047554,-0.3011036955892888,-1.0577109289559004,0.7384665799954104
-362.79198173687945,0.7846042878980238,2.412615421612916,0.3764095260975166,0.6031874310823431,1.1254347844147694,1.6426729532559634,0.7408243454201259,-0.9943493746085122,-0.22859991534001858,0.638391925608383,0.02246589281204638,-1.1894118928673278,-0.5441140021141926,-0.8696630812746944,0.04091917539572113,-0.19102776260016902,-0.9020515543575104,-1.0021874557814727,-0.9006207346478687,-0.2628908292082677,-0.01926037973439464,-0.1627929060722942,-2.5623336587953105,-0.3286184757489846,-0.5132135664715852
101.00775357669627,0.8995998754332507,-0.6929095952606542,0.46210347426327075,2.1330333746562666,0.06980208499001891,0.11351734525124804,-0.6226995198205938,-0.5893647569442115,-0.4930009346588328,1.586016816145352,0.6296288419236122,-0.3853135968617602,-1.9520877995225019,-0.6002168771587947,0.5883172064845765,0.35701548596504734,0.19905969557347003,0.28099186773503265,0.6621306745210467,0.8128621188389601,0.30729952087660933,-0.15178509503558332,0.8496020970210246,-1.237815498826849,-0.20812225035727522
45.374136065950985,0.5296927543567308,0.056649924897107164,-0.6680904536430488,0.4746982328799528,-0.7557451594928447,-0.8984679817910373,0.010352619843380607,-0.30522470435466764,-1.0651136630753726,-0.009118996644203544,0.06447441481012024,0.5365098435704035,-0.025026958745143917,-0.17495975669540864,1.3902075490173134,-0.186971302985446,0.9920423495365228,0.5578103063518622,0.028181157369128247,0.4865016438262019,-0.07049877805909122,0.8177662992002871,-0.6095122021592831,1.085895565831578,-1.3118362323501596
87.23594530788861,-1.0372461543264564,0.5389100436846587,-0.24903603955637832,-0.7563507452843033,3.0788808084552377,-0.12791759148076653,0.8816397569494505,0.0773683076476183,1.4799441388900259,-1.6064463202575725,-1.382799730964336,1.1195749114345768,-1.4222537095976742,0.3112501545435361,-1.081548003614395,1.5231240772696573,0.5765569630557664,1.6871416350725648,-0.9555404406004258,-0.8756182533847572,-0.1903386780836082,-0.6465728842425266,-0.8612842013282637,0.2034636358672231,-0.007972641316617372
44.767213041396516,0.29612027706457605,-1.4635149481321186,0.8219025043752238,-0.8084936028931876,0.0917607765355023,-0.21967188783751193,0.5132674331133561,-0.7020530938773524,0.9686449905328892,1.477894044741516,-0.23458713337514692,-1.9875689146008928,-0.5017570435845365,-0.29900735046586746,0.32875110965968446,-0.39210815313215763,0.08704706823817122,-0.5297602037670388,0.3571125715117464,0.00511345664246089,0.26105527217988933,0.9154021177020741,-0.3276621465977682,-0.5182702182736474,0.09707754934804039
80.02804004752744,-0.21492103028873533,-1.1057046684859357,-0.646227309843803,0.2603218387712207,0.9191541736100015,-0.6706202090766449,1.3043402428781525,1.1267051368275833,1.0325462043416573,-0.2500465145989528,1.3103087461196083,1.0005823180429783,-0.1343087414705478,-1.19363683175648,0.793488720552213,-0.4108142879545848,1.775310892609512,-1.7485319732381808,1.3924653000643288,0.7796605322693398,-0.30803428418574125,0.8108082731597821,-1.0909664302151982,0.28869362927985703,-1.6624919880356743
155.31214699715488,-1.7131345290908775,-0.4691756521047048,-0.7673475628880495,-0.759132661553698,2.1898029332176723,-0.8397218421807761,-0.5769036556624031,-1.3202332070206422,0.4919191715065057,-2.123895724309807,1.2378163119734618,-0.8082982853551515,0.15039378647620763,0.18334200573835174,1.8761708392158862,1.179440120721287,0.8723206367206782,0.9504238381860503,-0.5993926454440222,-0.11453984525261789,1.3538723741654128,0.34175597577715944,1.8314587658543537,-0.525755021680761,-0.898414671348358
-39.34721036638338,0.37710039390218647,-0.36961033604363397,-0.9193845915864234,2.6443433470170348,1.100959634998571,-1.2295495944524168,0.09798315347089544,0.26912694124510733,-0.3916485674217911,-0.46531045678005334,-0.05139372358848624,1.9583474542205939,-1.5029703283951532,-0.2860042218801108,0.4676931717654332,0.6215718898560508,-2.5302875227463297,1.0857863249393471,0.4966992232365217,1.1260502507721681,-0.029262813684978354,0.25373966149457344,-0.3431922754974105,-0.10594835430413566,0.3080505395041023
175.26450611597542,-1.3471262895296965,0.1846803058649084,-0.20932367715186612,0.742095372009307,-0.6056155397368641,0.6779258713392691,-0.7534178703461835,2.013387247526623,-0.6777153697521061,2.1573082132655035,-0.6568942789713957,1.8260097135469362,0.2992925804064919,1.0399046873960764,1.5615111967268527,-0.3653215513121087,-0.6690727386599166,0.032004149065766624,-0.48791140814570266,1.2004139079444254,-0.9716140385106515,1.301741289398798,0.13653533108273744,-0.6057149230033384,0.4599721429391164
2.440466561413132,0.5820977034686158,1.221033695525353,0.7783610761666377,1.4775300810552618,-0.0033744574109520514,-0.4532280493272752,-0.08268068584269925,0.6308116845547775,1.513449743242131,0.9553052085705107,-0.372206776071053,-0.17018462252492844,-1.141689114133505,-0.8181988834223072,-0.7168223206028049,1.8540925663341883,-0.5511857163285334,-1.86653661707306,0.6963874474567153,-0.9594392367234797,-0.22648409884983192,-0.19365945927971812,-1.024186824329205,0.08840688629184736,-0.12174750838328353
