label,x0,x1,imp2,imp3,x4
-82.06317283647984,1.151030141335539,0.34252339838453455,-0.9017515254120243,-0.8115253562722762,0.2120268120864632
-72.41747393171036,2.6688827582232557,1.365058321512224,-0.7726846233740311,-0.7553408197272258,-0.19620166007908182
-87.37840559622103,0.6594512411136115,0.30734561670797006,-1.9140600705874673,0.7564883543160984,-0.803948414727481
-78.90902013603116,0.09988695440921298,1.4967104074459814,-0.8782632528234666,-0.7613552698089406,0.48074457976798396
-33.476151575087044,-0.6581277255566853,-0.2097021062955529,-0.8120248745538271,0.423553396035471,-0.6184543903794149
39.26821906116898,-1.7059590948907353,-0.04091753519506904,2.052073311421935,-2.3648553727915123,-0.627092824772296
-32.86844798324925,-0.11480224875906367,-0.6573725539947244,0.683223014788808,-2.0993562644190256,0.5667717261841796
-16.59583898344107,-0.5844992156219503,-2.0437687015264965,-0.397740284245532,0.2017851073709533,1.3382496307620757
31.585356741824846,0.7271679888921005,1.6651423825437814,1.2428268933268276,-1.2094353289590587,0.06589160860223994
-21.581965226068803,0.3188374033804253,0.759012970582189,0.26713629646173076,-1.0701584635068604,-1.658774625086031
117.60765351904578,-0.7631063534454757,-0.39280101688114194,2.3016748520507746,-0.5517378518322928,1.0049302940678833
-84.06172542706601,-0.6438720111083527,0.3901926106054028,0.40142965936746206,-3.0825621751432375,1.1111452152044625
1.9715336012716174,0.755473767866845,0.48185173804508113,-0.10039876994784135,0.22686831951132666,0.09339640045504466
-126.89817059579607,0.8340554518493689,-0.43240118727796156,-2.820168822240691,1.1672907173837799,0.9343117376707711
44.36602351795729,0.6637109605412289,0.21478162557272382,0.451173288486409,0.500479766329186,-1.0269808928448108
53.5364484478885,1.1103101279378655,-0.12673822808398344,0.6583319793234645,0.4104222749050681,0.6300845249015015
22.820994652354035,0.3220204796552139,-1.6758401645518477,0.2852819511674943,0.16704310416914414,-1.1738179970984242
119.42882828605518,1.426132819595001,-0.0644492788381574,1.8985554488719767,0.1851261569377157,0.8088922453701387
25.518960226430455,0.15140304795173262,-0.7825985974185891,0.8648244384910113,-0.7404901063321585,0.2984518139814398
11.581553424377182,0.19860295018044843,0.1935948232809277,-0.05112178873304408,0.41758838164278955,-0.7018583902422526
-82.489050883071,0.5024996961292902,-1.4268265767813424,-0.42483134752563845,-1.6339229590592872,-0.8907488635522636
3.7669211054895584,-0.66316237580929,-0.461975597971284,0.8546273105507028,-1.3443460048305518,-0.5822670625087771
46.035931343302245,-0.11348064588214118,1.2347519140447951,1.4205042872710631,-1.0986204251778122,0.2215584736242106
-146.90828310788262,1.5789450927179753,2.0064086377129366,-3.0185567705677925,0.9328953551938086,0.7947585224719341
-24.961275280969403,-0.5567787728433663,1.137381097628914,-1.6254922701998327,2.0487082576988507,0.03263883669087142
50.18842138556205,0.20953423026279433,0.23384802578959837,0.2106684652031108,1.0753434019568977,-1.0916251721591026
-74.2698808833003,-1.027403551526011,0.6445184916452914,-1.017764309076953,-0.3918767653868664,-0.3732682459413141
31.219356200393257,-0.11236035302542442,-1.2362427842497445,1.1489450423095446,-1.0603922340648304,0.4335469786980619
84.52884590463178,0.3333698512608781,-0.49913895147036563,1.086380711205838,0.5682733771527843,-2.4928104993953535
32.924329340877485,1.0458034513679912,0.04424177539385089,1.1281367471219346,-0.9763517510582618,0.6193173095995895
