label,x0,x1,x2,x3,x4,x5,x6,x7,x8,imp9
0.18941832308612183,0.8946471875738723,-0.17909328501615626,0.3958197810959231,0.73463754545933,-0.9858038086678267,-0.2841550979287972,0.11137260184005242,0.6928557558178116,1.1947628618769377,0.03402741107223205
-2.957078358690074,1.2289805024890619,-1.1022921498364233,0.681359510442948,-0.3078084711388841,-0.838585798447231,-0.8866809222834573,0.48387665118803974,0.4086073077017676,0.5348173363459102,-0.5312142946075985
-2.1310068268971896,0.5921139002849184,-0.48667632288159673,0.9435977762729458,-0.019122179853707483,-0.5459619271149279,-1.3496496702201406,-0.6060838322196587,0.7065054635472527,1.4201849387819487,-0.38281748098675
-0.2753466291071577,-0.5309969550018176,-1.1227220215622986,0.3824097461840506,0.4924512640081491,0.2891686439078181,2.4553001399108942,0.6748194921666038,0.1664522082130561,-0.637739984251316,-0.04946370965243295
-2.3096892518756054,2.254038108921119,1.411356861745625,0.785345603010283,1.9853803952602933,-1.5530352778398206,-1.4035586295636626,1.5019529651885957,-0.3266137806612126,-0.08378309988906465,-0.4149162781203273
4.504850867340336,-0.301579807791105,-1.525662409286842,-0.5969720279011155,-0.467738683858582,-0.7982060763581541,1.0185374276503947,1.232328605214664,0.8201435941230599,-1.28950006972398,0.8092586281232986
11.448271413132087,-0.6125509023540618,0.6561162018602708,0.7692152772290496,0.6067950250596347,0.24581922181638913,-1.417639757227406,-0.4708498301222839,-0.13959512711575175,-0.33227270125008823,2.0565858207075958
-0.3318265068403421,-0.4041539057073227,0.9166276887228414,0.2845119825216449,1.6760214587599298,-0.029954646126529826,0.3316739616352778,1.9468219623461143,-0.26693968713962596,0.042249604426835,-0.0596098453885342
-13.23987110367592,0.440059929023145,0.36539424192514075,-0.03916211544275943,-2.0495145161883253,0.3735336834117687,1.455434483915325,0.19265153264802468,-0.6545335709983099,-0.591018455733432,-2.3784316598733284
-1.6244080720182148,1.1484457091967548,0.883109777147159,-0.07783719701280203,3.193107567844861,0.29875290836568624,-0.7517910500951843,-1.563190808696657,-0.18047991359062565,-0.4263575962055433,-0.2918112689155441
11.042173007638784,-0.8342713430679655,0.3865862299051922,1.3592975993648058,-0.6566240707997048,0.8739897510068825,0.07843924608367009,0.01188043451779194,-0.14713950481410695,0.1829944496452604,1.9836336524360194
7.926637410112839,0.36926377764990465,-0.029172699226560628,0.13931963072955983,-1.5008020152621748,-0.32307574267702455,1.3355704555367565,1.4137696482912587,1.110911144734433,0.9752005416847661,1.4239538455411669
2.302508841607765,-0.7256174565632872,0.5921029832024916,0.6230110292977487,-1.1020845647760653,0.36752904756141197,-1.324861303850239,0.9901247868928167,0.5356540513524742,-0.17436283641253425,0.41362637771433536
-2.7148798863346233,-0.5509818035382495,0.4964001177339411,2.0750650393485417,1.144293068559939,-1.387868550455802,0.7638603516334226,1.0743330047702437,1.1801281737415277,-0.05310680169691065,-0.4877053729487446
-15.047919066344056,1.3149144535840473,-0.6540756831274238,-1.830632896856457,1.3736585451629577,-0.13744851462769186,0.9528745472029388,0.6778753195309076,0.5112025995249807,1.6122782579886454,-2.703232292999237
3.396853299190626,1.197246923645228,-0.5865312695639355,0.224216404290793,-2.049941278577478,1.1590740649558977,-0.336254738681072,0.15697296096843422,0.714609790636618,0.42548993324023027,0.6102161695892225
0.8030073234759961,0.2674753888980612,0.08486545836110417,0.685619374218483,0.06573766004728737,-0.26836879913738076,0.0812914250424811,0.33078380653823597,0.312865651490911,0.48459137883927483,0.14425352228204003
7.229357086878574,-0.885668184006416,0.6887127445547695,0.6097377233367051,-1.9495901727260327,0.6672189393045282,0.9837360439035638,0.28191802075105005,1.419064413357521,-1.3387237061355735,1.298693290993424
9.370405039683314,0.12682468513496187,-1.087748675353668,-0.12389236323520093,0.6428554939629476,-1.3512904026984345,-0.3001287868282,0.3927683630511244,-1.1185234842116323,-1.0043378262939064,1.6833145759275296
9.64944265014253,0.6709926520889239,0.06404884501770187,-0.9067289653500941,0.6673831031405686,-0.1923031842816272,0.5446125041840371,0.23419415149820536,0.435946323899337,-0.2925161935493418,1.733441339384263
1.0233404396602226,-0.5495402745955349,0.34980002456790754,-1.0040545968420103,-1.7762463334664518,-0.08059974929676088,-0.8330560570007587,2.6930336639804966,-0.09546424708907303,0.9153902755601617,0.18383451632250436
-8.220018104170473,1.135620585491476,-0.532143890173102,-0.38856822049120293,0.3780462604278832,2.45987198502938,0.781497239460632,1.0578010075419184,-1.1238784051255941,-0.8642852619405358,-1.4766572235180533
-0.04438081832188396,-1.382799730964336,0.0773683076476183,-0.8612842013282637,0.5389100436846587,-1.0372461543264564,-0.1903386780836082,1.4799441388900259,1.5231240772696573,-0.8756182533847572,-0.007972641316617372
-3.1948870728716448,0.3982327846922724,0.7259236116484019,1.4926099474640355,-0.7214407498302056,0.3689151288291944,0.06310712149202398,0.009290068306694576,0.9088890363692873,-1.332128954630901,-0.5739346330742002
-6.048911692588635,-0.2662129504064916,0.6490933843875007,0.9205095750656788,2.9452462899351,0.25051420375559713,-0.6630921738253879,0.1028142431550689,1.5622651106550693,0.4528743267948912,-1.0866361888852818
-21.35727748154448,0.3431585541974166,-0.5403763389870544,-0.8014839218310068,-0.4466430468146064,0.6122698101053926,-1.5594357791262254,1.2368324661272665,-0.3984452749893668,-1.0777207457916016,-3.8366555484593694
-3.720436614522738,-2.2183477600510813,-1.0584406336416528,-2.4980610174929394,0.6089053562546319,0.2620668090867255,-1.9495617177543672,-0.0610756713523761,0.200459631413729,-0.35084943007647457,-0.6683451948468017
-1.555042058265674,0.3588480726789188,-0.08119318413546972,0.8353334353648353,0.5001128296208667,0.49955890824920274,0.8844424373817379,-0.37093110360766823,0.33607541250534645,0.28815004154025464,-0.2793502470569215
-2.90981049880778,1.6964563682900382,-0.7043436905427592,-1.4084612963635597,0.6060099513456396,-1.280429352496283,1.7547941819843647,1.0490092258368893,-1.5566291735239037,-2.081929407883722,-0.5227230205190395
-4.1523907421686745,-0.11000549870105147,0.7534194635024307,-0.6145387836910949,-0.6116337366945591,1.1186323341542117,0.013043374376952133,-0.6615414425152919,-0.856348518281204,-0.1792510253569118,-0.7459421264756013
-9.631522451275462,-1.5690990246932246,-1.1668227695340663,-2.0150084395070906,-0.7978221214427796,2.6253055802689116,-0.16877193943790955,-0.7767739091870604,-0.002915151414794514,1.2937531558659603,-1.7302221261454855
-3.4995804915613964,0.5278393499155871,-1.481580771551368,-1.3394697749577562,-0.3262337044413596,-1.3453354874152414,-0.2811640424645573,-2.61813319869228,0.1351903409873859,0.5053371476473485,-0.6286702470308604
