label,imp0,x1,x2,imp3,x4,x5,x6,imp7,x8,imp9,imp10,imp11,imp12,x13,imp14,imp15,x16,imp17,imp18,x19,x20,imp21,x22,imp23,x24
66.77647340408441,-0.6537663386488198,-0.1512732836535117,0.08958068125524882,1.2619215007139917,0.19473619471877485,1.1337700968670645,-2.9403886346642802,3.1377485336599937,0.645215585950057,1.3744380931708173,1.0560568090660518,0.28555407485765694,0.22323891412915967,-0.194908280352681,-0.5956612940434921,0.5211224283793383,0.5556044660034485,-0.9057323008626189,-0.05489400061628639,0.655900776529761,-0.018708756445897416,-1.7730324682068814,0.5935567222808619,-2.1356742139786955,-0.1973384203073261
96.39980734956072,0.0917607765355023,-0.7020530938773524,0.09707754934804039,0.08704706823817122,0.00511345664246089,-0.39210815313215763,0.29612027706457605,1.477894044741516,-0.5297602037670388,-0.21967188783751193,-0.5182702182736474,0.9154021177020741,-0.8084936028931876,-0.3276621465977682,-1.9875689146008928,0.32875110965968446,0.5132674331133561,-0.29900735046586746,-0.5017570435845365,0.26105527217988933,-0.23458713337514692,0.8219025043752238,-1.4635149481321186,0.3571125715117464,0.9686449905328892
23.804772308991446,0.23070090571868349,-1.2575778589146163,-1.0150941918278686,1.6614701657280182,0.15175799224874037,0.4663583744463345,-0.07595102364252276,-0.31771509675623405,1.1401490385212665,-0.6163614080394775,1.2816437950037687,0.24650477843200488,0.5576910607251245,-0.23401985910698136,-1.2601647651725802,0.49822174849678513,1.5805406865683735,0.020886488295961788,-1.111457956937032,-0.31984752325484395,-0.835142901630023,-0.17585440443207118,0.9873345165891019,-0.375196380323937,-0.8108575112103382
-13.054473544532655,-0.09858813228426173,-0.5487249077409615,-0.12853751143893075,-1.090399077442846,0.9694572005267368,0.15985639199740037,1.2657078408647007,0.9531366339132451,-0.0332299906444608,0.7082144232565571,0.2871241652018242,-1.1437262073206618,-0.6124373746404379,0.09284490114111471,0.018849622944847662,0.10855970577652314,-0.2081168572725397,1.41093237974627,0.36150352520610163,-0.8661748482145009,0.42719436187168486,0.44194064956940904,-1.0276751409259581,0.23321613126350166,-1.881849045497639
81.36795740454289,0.5629692366905709,-0.977555244798551,0.755391225825756,1.9094166404701305,0.5705986685931593,0.751387123371789,0.543360192379935,-0.863990769679816,-0.9075636620415979,-0.48712538376469605,0.04852162794482699,-0.05023810944913695,-0.8309501164110378,0.09933230542922587,-0.6506425691218269,-0.23894804686640975,-0.5767713305683327,-1.3985675738191412,0.2704568257798388,-0.6626237589458467,-0.7632591565425169,0.9261775475316414,-1.6694052811213718,-0.5923939242388692,0.5009171876243808
220.35597238233962,1.1096998419562232,0.1904996797790664,-0.09053328230416077,0.4891871301476635,0.6153674840130534,-0.43548637056984335,-0.2595466775839172,1.8998819348952156,0.8474216771504216,-0.24125765461854246,-0.13263374638257355,-0.12038116395359824,-0.9745293046706415,0.7094518171390395,0.40981865692851255,-2.172669546014036,-0.5353281859539227,0.6347214685617699,1.1070806692869728,0.738810480887503,-0.9354387020445953,0.3506300992735592,0.5131057981760827,0.6725737012027313,0.33198033056901455
48.36230289437073,1.355637858804951,0.725766623898692,0.1292211819752275,-0.9221653241776254,1.3454200461549777,0.22388402427913137,0.4714683571359957,-1.244654703311417,-1.1254890472983765,1.876795812558066,-1.7787202489042786,-0.05558467091045507,1.496044311489183,0.4810092317367132,0.41343490322370086,0.2799686263198203,2.4457519796168263,0.8696059201056602,0.6543656563540577,1.8820244964750337,1.593186626639397,0.7569886166453519,-0.7904744554453119,-0.773789199103573,0.10939479460489289
32.26463139390469,0.06980208499001891,-0.5893647569442115,-0.20812225035727522,0.19905969557347003,0.8128621188389601,0.35701548596504734,0.8995998754332507,1.586016816145352,0.28099186773503265,0.11351734525124804,-1.237815498826849,-0.15178509503558332,2.1330333746562666,0.8496020970210246,-0.3853135968617602,0.5883172064845765,-0.6226995198205938,-0.6002168771587947,-1.9520877995225019,0.30729952087660933,0.6296288419236122,0.46210347426327075,-0.6929095952606542,0.6621306745210467,-0.4930009346588328
207.68997101792496,2.601683114180395,0.3946715298229811,0.5885784044206096,1.702214944635238,0.014688194729197093,0.4446026682201407,-0.6097829043193822,0.38115838488277776,-0.8505204542093001,-1.7607627591558177,1.2897527540827456,-1.2242982362893657,0.6731813512699584,-1.1958830620351844,0.5655096456315442,-0.20902325728602528,-0.5805234498047227,0.24075317948856828,-0.13845598398377382,-0.1340171666729177,-0.78489831308224,0.3088330125989638,1.196631486645651,0.7533416211045325,1.6699045043514062
251.78288918848563,0.9191541736100015,1.1267051368275833,-1.6624919880356743,1.775310892609512,0.7796605322693398,-0.4108142879545848,-0.21492103028873533,-0.2500465145989528,-1.7485319732381808,-0.6706202090766449,0.28869362927985703,0.8108082731597821,0.2603218387712207,-1.0909664302151982,1.0005823180429783,0.793488720552213,1.3043402428781525,-1.19363683175648,-0.1343087414705478,-0.30803428418574125,1.3103087461196083,-0.646227309843803,-1.1057046684859357,1.3924653000643288,1.0325462043416573
-41.51147684147388,1.0536417966078395,1.77080063563551,-0.7031764251258874,-1.3516846056163336,0.9725544496267299,1.8124485579969287,-0.5624667758942676,0.1848361236948739,-0.09605989972464987,2.632382064837391,-0.8583577801812136,0.12200981464536144,0.7003098794089914,-0.6269670577877674,-0.949398888831943,2.5600845382687947,1.1492733262856758,-0.9758732529773327,-0.5756378262377739,0.632407739055521,0.6218099622171964,-0.9232332461109043,0.7077519354554754,0.4933179008808892,-0.0349884904969617
153.7646127407711,0.23225369716100355,1.8967929826539474,0.4127809269364983,0.3464482094969757,0.3411519748166439,-0.7537361643574896,-0.8158102849654383,0.4738329209117875,-0.8206823183517105,-0.7143514180263678,-1.1913034972026486,0.787084603742452,0.6565536086338297,-0.2453881160028705,0.29307247329868125,1.158595579007404,0.9633761292443218,-0.6800247215784908,-0.9746816702273214,-0.0771017094141042,0.27669079933001905,0.25049285034587654,-0.8895144296255233,1.8657745111447566,0.82206015999449
86.17036355341867,1.5007597906343109,0.7276295436369798,-0.07160125941406395,-1.556581898659751,0.9163276747024814,0.7326400772155792,0.07863519031609059,-0.3216350512173826,-0.2590421458207031,-0.3486521344078592,2.076747983560841,1.0302834540318422,0.38193545223155334,0.05194588580729943,0.8502217421134929,0.23878915902651351,-0.19634984908497827,-0.4281151609659125,0.43004164719106963,-1.9982006845321076,0.3464884758979927,-0.4937565831613125,-0.08071658010858232,-0.3492577043184288,-0.03722223650984159
