label,imp0,imp1,imp2,x3,imp4
37.92734853569924,-0.9378250399151228,0.5150476863060479,0.5150352672086598,3.852731490654721,0.5137859509122088
-34.93777976143111,1.088950596967366,-0.7153037092599682,0.06428001909546277,0.6795977489346758,-1.0777447779293061
-37.96667509008436,-0.6017066122293969,-1.0577109289559004,1.8522781845089378,0.822544912103189,-0.013497224737933921
56.46134430780342,0.8219025043752238,0.0917607765355023,0.08704706823817122,-1.9875689146008928,-0.29900735046586746
124.19274574401199,1.5499344050175394,0.8135172173696698,-0.7832532923362371,-1.2308643164339552,-0.3220615162056756
1.7450943001745025,-0.007972641316617372,-0.8612842013282637,1.4799441388900259,1.5231240772696573,0.0773683076476183
103.71065422666774,-0.898414671348358,1.8314587658543537,0.4919191715065057,1.179440120721287,-1.3202332070206422
-40.2976999078754,-0.7143514180263678,-1.1913034972026486,1.8657745111447566,0.6565536086338297,0.4738329209117875
-87.35427069376415,-1.5506634310661327,0.4735924306351816,0.06856297480602733,-0.9194242342338032,-1.0623037137261049
-15.633872031516532,0.7818228717773104,0.5219415656168976,-1.236950710878082,0.29698467323318606,-1.3204566130842763
-0.8452720405636001,-1.4222537095976742,1.6871416350725648,-0.6465728842425266,0.8816397569494505,-1.081548003614395
119.05498624519575,0.3109075655980046,-0.1599385299634271,1.475356216949552,-0.01901620790268883,0.8576596232020194
-3.0405020158845026,-0.40122047188583626,0.09767609854883172,0.22409248181041677,-0.7730097838554665,0.01259240078179486
162.17179177513802,1.3686315575323487,1.0584244868495878,-0.9649234605801045,-1.7587394864231143,0.6860514599984393
156.7874592733366,0.5193465142411723,0.40171172209894146,1.5327389130025777,0.6901439917111125,-0.1087601484568576
-95.23000740001336,-0.4465149520670211,-1.245738778711988,0.8563987943234723,0.173180925851182,0.21409374413020396
-89.15344454444673,0.7910319470430469,-1.4018510627922809,-0.9093874547947389,0.5868570938002703,1.4027943109360992
50.27336188452132,0.22745993460412942,0.1846338585323042,1.307142754282428,0.25988279424842353,-1.6074832345612275
97.72390661721396,-0.6929095952606542,0.8128621188389601,0.8995998754332507,0.6296288419236122,0.30729952087660933
