label,imp0,imp1,imp2,x3,x4
-67.54849507592712,-0.5326067566734964,-0.7748021781355291,1.8955073459913552,0.200033787312328,-0.15032837376370992
91.73752259648131,1.1185414093359494,0.03476924809445675,-1.5075851347639375,0.09808045027979402,0.9084451656457725
-82.92278200424396,-0.5610891309809973,-0.37598357935186616,-0.4894142344944204,0.4050353858557128,-2.7452995536723845
99.59935227404709,0.3226706307420114,0.9668834167557434,1.1055931452894843,-0.9971435467856863,-0.2966687366744715
224.6991548526071,2.465927331461365,-0.4533646542708436,0.2532424223641424,-1.6515397134301908,-0.5348579055061975
73.45017492628756,0.30613455310275534,0.8640699821389469,-0.23105953684089858,1.9435288811221971,-1.1918747041912499
-14.730052806893397,-0.35738766466323224,0.21795817563740372,0.6445326873130469,-0.29597150388619836,1.6322452588988656
110.19032252816797,0.9481500118021107,0.27127303010929316,0.09256061717143475,1.605198015209525,1.352774175754248
194.02886793175696,0.9077255197086991,1.8196365716115683,0.44047979738721704,-0.16800680644956742,0.6761882715783463
141.41562844462575,1.402362653450225,-0.7461210125850355,2.9427526460054367,-1.7222285607131944,-0.35927903495371544
27.249638197569276,-0.23379136759971708,0.8176863130545542,0.4732152090075886,-0.6511762938917753,1.1021953187712001
49.605582340972596,-0.12296894663436952,1.25215903696611,-0.36671766857603316,0.8583732319721272,-0.3468639879246106
-87.05831901443308,-1.571152351117883,1.0067300712270648,1.0815140862997412,1.0918053390746456,0.03754184148682145
33.60214027221816,0.5765611205089946,-0.692943230147068,0.9384114238732918,-0.7472218322204848,1.2204763910810745
-168.06361000726616,-0.5217666572990717,-1.8481101123885366,-1.2084822042690762,-1.1130641011871776,0.41208346487146014
121.3095603080132,0.21453291888641599,2.1120893272529084,-0.9246440184480313,0.18933403618016584,0.4526240299801209
156.95222967810224,0.6731336922329685,1.5991232408367342,0.305085404706753,-0.5831657172559563,-0.40011966130113097
-211.87786864942183,-2.3038449694880216,0.10070321403397768,0.8428026912605329,-1.3452324520998302,0.2585749007371417
37.324030120304414,-0.14996629117086105,1.2716967915225579,-1.1154200035302062,-0.5297782520307184,1.3011298521785726
-180.98758791006156,-1.4955415364982039,-0.5974788580244034,-0.012298449308057612,-0.4357644969706192,-0.17284567481411092
191.7356036565107,0.9788580507817954,1.7388996637975789,0.08531814256502405,-0.8304444065565653,-0.8082657216409264
-221.67384009464985,-2.0160302195142723,0.1495882855706858,-2.045622890945603,0.6176893882633404,2.17009499187626
205.67413875868894,1.4419424019526008,1.1032175720536581,0.21896391585597508,-2.4353123317828884,-0.8418216318681523
26.129962405710458,-0.372833152091767,0.7223813578277714,1.7269638512334051,0.22468472575188592,-0.39963618561460235
33.85576114201041,0.5019002337006719,-0.2927579187724547,-0.02881660158862331,0.21498281745454795,0.3149718715553322
-80.63666080704314,-1.1701870754423553,0.6296480134298948,0.14686320945641482,1.0110500156528333,-0.6773125282501883
-198.07086626376855,-1.4889222560705766,-0.6855545714835052,-0.9287363155327847,0.5215951603525072,-0.7509003659558182
38.032167350127864,0.039309198743465314,0.8793072927089763,-0.9123255140663579,0.34285346578164794,-0.4624991531999693
