label,x0,imp1,x2,imp3,imp4,imp5,imp6,imp7,imp8,imp9
151.55521022291205,0.22658392902730803,-0.6086282874660651,0.1865062168834001,0.9163788273633305,1.0027214151773136,-0.4984640825408434,0.03522530634781082,0.1968519264748205,0.07374078620654491,0.11802771394381888
92.31877006395528,-0.28168832078912964,-0.22810468445151663,0.047888782675214944,0.34253098972959317,-0.18173424485361891,-0.9460400182515531,-0.04917413002709046,2.163474853700142,1.3170586779673645,-0.5412944891384287
23.93151651821806,1.135620585491476,0.3780462604278832,-0.8642852619405358,1.0578010075419184,0.781497239460632,-0.532143890173102,-1.4766572235180533,-0.38856822049120293,2.45987198502938,-1.1238784051255941
-90.19500823127066,0.9465485277167823,1.89557477322856,-0.31556769253452216,-0.5895171324965108,-0.034812314757952455,-0.7654812204420857,-0.9653961591817005,-0.043545672078880604,-1.916300765997707,0.17289168478769248
256.545754149647,-1.5028706086823893,-1.5189697808133147,-1.2395622860802396,0.7285186435145362,0.6265383633369425,0.6376058122312086,0.13556341641470915,0.2587698052439216,0.5045818144773903,1.1955313880867093
57.26594980134377,-0.20141990007697352,-0.7322995497370884,1.0454602404822526,0.4158027257204452,0.05237276872756848,-0.6257730437317763,-0.1735444175613875,0.22992434541793752,0.7813581198065147,0.7777976308777149
-23.7707105081503,-0.4581369898417196,-0.37753114855982517,-1.026625482884179,0.04456961088927163,-0.5334524457759005,0.6312243569717831,-1.098679373434385,-1.1512266575071441,1.257613112576651,1.1049972018044145
-328.14493072643256,0.41478446207924113,-1.980836470922634,1.1067745186243287,-0.6789803464631321,0.8187659708488161,-0.4805744132024745,-2.3960822883304163,-1.874892064047533,-0.038323835697372494,-1.1574157902154336
-16.585604478708817,1.3149144535840473,1.3736585451629577,1.6122782579886454,0.6778753195309076,0.9528745472029388,-0.6540756831274238,-2.703232292999237,-1.830632896856457,-0.13744851462769186,0.5112025995249807
-27.263661379752136,1.6964563682900382,0.6060099513456396,-2.081929407883722,1.0490092258368893,1.7547941819843647,-0.7043436905427592,-0.5227230205190395,-1.4084612963635597,-1.280429352496283,-1.5566291735239037
43.05223731659861,-0.14663177404360228,0.5753567245201257,-0.171810463802674,-0.22366657180344413,0.7914974359729572,0.3306132610904059,-0.7742699224040547,-0.5653499525010943,0.9606132325034853,0.14340596107130443
27.320512124134222,-2.2259354179580777,2.277688926030931,1.1389106114800476,-0.4211027721618318,0.4675749124821571,1.0048216917579127,-2.161055997349271,-0.42343658317927757,1.8190771901958052,-0.7372616763919609
103.00612531620264,-0.2523535021262876,-0.9533286082587124,0.3230792731160291,1.3748764191481848,1.6246784584695606,-0.6459641791245353,-0.18289644110484016,-0.7991920066502536,0.12267031599479553,-0.4827435221820324
-160.60256303877173,-0.15831961259537855,1.71511821817878,0.7540858050384984,0.11274893807674967,-0.33159377893154535,-0.7483831806910334,-0.2799661328065292,-1.276618200244661,0.08220292626279649,-0.04128077339237078
31.584845017271164,1.4929526227538277,-1.5450564074064352,0.533695248006193,-0.13954204292790354,0.29657267669430815,0.25678325732472285,0.46041564984282407,-0.22847254380954055,-0.36331200838854505,0.667065472728354
295.88904322197766,-2.352786469885359,1.210382609061763,0.5408282103844916,0.2863784830010945,1.4940052477075458,1.7655611776272604,0.8898594886509348,-0.24718536535441432,-0.0909208031237956,-0.1222021510407434
-52.577902828479,-0.7180647836182643,0.738237230816162,0.23304295152948393,0.0935234964386097,0.08747375368073924,-0.16270370156909178,0.7453607240778758,-0.8711930300076307,-1.1433389910838607,0.07215323682176132
-170.0354243466831,-0.5338446438149185,-0.7696664090113885,0.9948686937879384,0.6927757697082377,-1.315438265887262,-0.20470723352228773,-0.8644303136735378,-0.3864948903227902,0.32005819149324455,-0.8136645751375527
243.5655750789626,-0.5309969550018176,0.4924512640081491,-0.637739984251316,0.6748194921666038,2.4553001399108942,-1.1227220215622986,-0.04946370965243295,0.3824097461840506,0.2891686439078181,0.1664522082130561
-229.7860680775255,-0.04512289032405165,0.08409438825019651,0.1390286869531256,-1.3581749214775936,-0.44480683817049027,-0.4432634648179029,1.3181970672340253,-0.28857511715410117,0.6909109573921928,-0.11455942747251965
-191.52151610904136,-0.27681329988892067,-1.9663565893760018,-0.221253623585772,1.0725073373098022,-1.1032083657216831,-0.3649527295428853,0.538296079049633,-0.8392096673390064,2.056207129940322,-1.0448091940210336
