label,imp0,imp1,imp2,imp3,imp4,imp5,x6,imp7,imp8,x9,imp10,imp11,imp12,imp13,x14
50.59679966332777,-0.24717738252059693,0.20838280794755248,-0.2811002928859549,0.5725827813561586,0.9246336829127688,-0.5711789897827968,-0.6469367777055739,-1.0016200098949155,1.7976865268495226,0.05963036992017413,-0.6819842479977986,1.3993554365860021,0.6408428612670098,-2.0417348684242906,0.6982233136135899
-13.85365287526669,0.3801978510059632,0.17770100093325383,1.0807807255546218,-1.6609609335159914,0.20768768716311115,-0.07016571145864703,-1.2767485758203094,0.5597904479310398,0.8339221545489041,0.27157883719537346,0.6105857452838231,0.42961821913258585,0.4591800792284367,-1.3353443587101013,-1.0810565404082624
-0.2504413359550579,-0.30246968648812833,-0.33708597111803934,0.1605739810498646,0.9495541354413237,-2.553921134901955,1.1906462747863413,-1.366878698415421,0.1704162223754877,0.0030460201534144695,0.9343199112392737,-0.38817681854122876,-1.4848979684499035,0.43693816974634986,-0.6134026635409398,-0.22476540189268354
-80.96141139690951,-0.15800789857898942,-1.6924646297148194,-1.6548566718657693,-1.295078772063616,1.669021525289393,-1.2899608997410539,-1.5031429531181062,-1.0121043752601675,0.8231705839619146,-0.2595913513636048,-0.42688106994742003,-0.3357846992901282,0.07331796718840389,1.5295503194606137,-0.24574306408594432
-31.68238232098487,0.7575077100473051,-0.22096959953322298,-0.275051697151644,1.6449677135012837,0.5765569630557664,1.3668742674445247,3.0788808084552377,-0.57581824064468,-2.301921164735585,0.3112501545435361,-0.5305011476105275,-0.24903603955637832,-1.5151910621985523,0.6141667000434252,1.1195749114345768
125.43269487654257,1.77080063563551,-0.7031764251258874,0.7077519354554754,0.6218099622171964,-0.7271371758248686,0.9725544496267299,-0.07443342910004629,1.8124485579969287,-0.5624667758942676,-0.24751863555150475,-0.6269670577877674,-1.5702247198904564,0.632407739055521,-0.0349884904969617,0.620672097550678
-114.56741298272841,0.38115838488277776,-1.7607627591558177,-0.13845598398377382,-0.5805234498047227,1.6699045043514062,-0.8505204542093001,-1.1958830620351844,0.6731813512699584,-1.2242982362893657,0.3946715298229811,1.2897527540827456,0.5885784044206096,-0.20902325728602528,0.7533416211045325,0.4446026682201407
128.18604289850515,-0.2489641484790735,2.060747924881987,1.3686315575323487,-1.7587394864231143,-2.0392321777601006,1.0584244868495878,0.7175422557959623,0.6453759495851475,-0.9649234605801045,-0.26940683444455776,0.9715709509543554,-1.183258512665775,0.6860514599984393,1.7553408424432044,1.502357052096028
53.58556632526265,-1.3793192280145272,-0.1769472274940494,1.7945578635177877,1.188393273448084,-0.5308687729203206,-0.016422896072752075,1.044160877069072,-0.033126972873797095,-0.5176112990361714,-0.48943944251822213,-0.7309300399419191,2.5269324258736217,0.2237879516388985,-0.7982972445384537,0.6818914896263114
-133.78612292083642,1.1608267873785194,-1.1196698946261439,-0.04692057887918407,0.99626681944714,-1.556581898659751,-1.2829922241885696,1.5007597906343109,0.3465038817307158,0.47704082722312147,-0.4281151609659125,-0.46770120131189136,-0.4937565831613125,0.07682189106025536,-1.2946814757209058,0.8502217421134929
-76.07888703513655,-0.7699732310586418,-1.2239402667622565,0.33088023221445706,1.2276689924732922,1.6725723868377034,0.37405656984757213,-0.7050118557584089,-1.5558956462036273,0.8335289616089246,0.4190190093660452,0.2337859117907477,-1.2096410186912054,-1.9937356425714554,0.03408346825922607,-0.05576907765770601
-351.8178562508626,0.541462728204788,-1.1701130260593595,-2.59104229214491,0.18335991977915564,0.5792914996010884,-1.4789115687741288,-0.9730689408815555,-0.5765104007267194,-0.5462444482524828,0.11958036841415326,0.7591551603026468,-0.015309849172995557,0.3918040054025465,-1.8019804375800197,1.1965715016644913
-214.90452017470534,0.3142473325952739,-0.5622875292409727,1.465648768921554,-0.5443827245251827,-1.1509935774223028,-1.4247481862134568,-0.600638689918805,-1.4123037013352915,-0.22577630048653566,0.37569801834567196,-0.9080240755212109,0.11092258970986608,0.06752820468792384,-1.0128311203344238,-0.2916937497932768
-83.11948450897015,-0.07049877805909122,0.056649924897107164,-1.9754665663538713,0.5999287299962045,1.2187618516973167,-1.2096947428411076,1.490726136849952,0.06447441481012024,-0.9393353938187543,-0.213442870930208,0.4865016438262019,1.5307508323436974,-0.14408755572161547,0.5296927543567308,0.14866745720211155
69.77941069441874,-0.6800247215784908,0.25049285034587654,-0.7143514180263678,0.6565536086338297,0.787084603742452,-1.1913034972026486,-0.8206823183517105,0.29307247329868125,1.8657745111447566,1.158595579007404,0.23225369716100355,-0.9746816702273214,0.4738329209117875,0.3464482094969757,0.9633761292443218
311.88457201970596,0.17457781283183896,0.4040508568145384,-1.9187712152990415,-0.19236096478112252,-0.03471176970524331,2.463242112485286,1.1428228145150205,-0.07444591576616721,-0.026513875449216878,-1.168678037619532,0.25755039072276437,0.30154734233361247,0.06023020994102644,1.8861859012105302,0.7519330326867741
-53.63380065542252,-0.1340171666729177,1.196631486645651,0.648280433843859,-0.43745830032341043,-0.372833152091767,-0.8874921778021001,-0.39963618561460235,-0.78489831308224,-0.12094814860778157,1.7269638512334051,0.014688194729197093,0.7223813578277714,0.41953244390702776,-0.6097829043193822,0.22468472575188592
-19.811145030703713,-0.8498443694647918,0.24822058630033608,0.07156623721939247,1.0375399442578992,-0.26987493529337125,0.3336621052869483,-0.4442932600761116,-0.8560838259088672,-0.4776574467651167,-0.9787637157823074,0.8303358165442456,-0.510016398854747,0.47897982574639186,-0.4593608995402441,0.3773004930448522
-211.8507373883349,0.10420110395187607,0.7589285897867651,-0.28067507686677406,-1.103589317215771,1.3920022863445993,-0.9885911071509175,-1.570500603623177,-0.7539645888666763,-1.6929568141953855,0.918316606002313,-0.06259312789952241,0.17989415115347845,-0.09833962679474989,0.2811914239693758,-0.9896281365703375
145.7667136670846,1.8967929826539474,0.4127809269364983,-0.8895144296255233,0.27669079933001905,0.01300189187790702,0.3411519748166439,-0.2646568332379561,-0.7537361643574896,-0.8158102849654383,1.4535340771573169,-0.2453881160028705,0.8271832490360238,-0.0771017094141042,0.82206015999449,2.720169166589619
45.57901313312986,0.27899416222380197,1.2477420726737338,-1.1875984190295128,-0.1852876588777083,0.0438114719791096,0.41379909745149823,0.9638791167949097,2.1451491277733883,0.3098207102270275,-0.14700200162848862,-0.8353470532597573,-0.12982069973342616,0.6337768809320985,-0.6734906242438685,2.2105230015913513
-201.0968642269189,-1.0708924980611123,0.6256673477650062,0.714000494092092,-1.5148472246858646,0.8563987943234723,-0.846793718068405,-1.245738778711988,-0.2234627853258509,0.47323762457354485,0.21409374413020396,0.4824724152431853,-0.4465149520670211,-0.07282891265687277,-0.8571575564162826,0.173180925851182
-106.78100994420424,-1.3202332070206422,-0.898414671348358,-0.4691756521047048,1.2378163119734618,-0.5993750229537729,-0.11453984525261789,0.046980593764742055,1.179440120721287,-1.7131345290908775,0.005243699718183166,1.8314587658543537,-1.594427658794367,1.3538723741654128,0.4919191715065057,-0.45006547147924364
