label,imp0,x1,imp2,imp3,x4
-252.06221495468856,-1.3737292724646786,0.21051205844388599,-2.059803972620879,-0.22394891762274788,-0.7006111586610962
64.21337237920217,0.744529923983464,-1.909119651113275,-0.04624580089035779,0.029018734725870104,0.15918182118326307
12.966111756201236,-0.09504200369292053,1.8121405873077656,0.07590102288436813,0.48174103258762574,-0.9467840637461963
226.32106916582586,0.8431053323232401,-0.5800163326536847,1.849362141386381,1.188596823087008,1.1628385775349859
45.28053707551102,0.24748054764010466,0.8789639730706512,0.8531653064131918,-0.7823539225019935,-0.009664421313347188
-168.9427595929476,-0.39858366430086173,-2.0766160121985853,-1.286609125399738,-1.6305128776410573,0.8074298502955989
48.04189569529514,0.14805741389081464,0.26151859672583017,0.7368371241051792,-0.254374417026562,-0.6431504101226553
137.70900231535018,0.2690526930157071,-0.4134487034717953,1.2065357234543024,1.202249003361171,-0.9001602278736629
-67.83710875692402,-0.38366594031406126,0.869104188207008,-0.07970112643933606,-0.8313481403013134,-1.176458157132154
-78.17965884930337,-0.6680439078485115,0.29584505522381627,-1.0088312824506263,1.1711297755098944,0.7658138139203924
-153.8010876171147,-1.7858664919341112,0.3011073391917421,0.5731278132412001,-0.8484286341908146,-0.3596296724524624
-37.444359172990886,-0.4533534501005882,-0.7036364441092297,-0.6662633863607912,1.209369178334763,2.312044056359531
-0.13109094173228186,-1.0560307999666676,0.30783237251388496,0.5061576554607123,1.8076085077692632,-0.2569451251217815
36.22501517242581,0.2867741123825862,0.5648423586001226,0.887079776446287,-1.1979664292172616,-0.14720527868559727
35.984129036975034,-0.11348064588214118,1.2347519140447951,1.4205042872710631,-1.0986204251778122,0.2215584736242106
-52.614877792600296,-0.7430841721862712,-1.0795327037799556,0.04402273274568029,0.3023227474312732,-0.11357174210163236
-3.7597216386722057,-0.28261239000863825,-0.42981192283138003,0.21236205380807743,0.24672821128627265,-0.05162542410916941
-16.85117394001101,0.6568987063196474,0.05990977407950356,-0.8460396726276345,-0.705537947278461,-0.7223474046150294
-15.734599197458959,-0.4358573549814069,0.5553988606517399,0.4613307130354217,-0.1305754572951713,0.4643205608266651
-90.88971780830134,-1.045835602206935,0.051219484615089336,0.027957661115363623,0.0024072179382927834,-0.3818828668656508
20.98480893859316,0.3228579583511724,-0.990752808860645,-1.1078134759495732,1.664646536433969,1.1512538739550502
-89.35426141189693,-0.9646943072903804,-0.7838842022602973,-0.3364098692938567,0.46002750110360247,-0.822871073139642
-13.279434041798655,-0.5465506818544583,-0.19478336911460775,-0.2537860757491678,1.434445169634489,1.7108486562463705
-150.22621701025923,-0.25959672180927,-0.5054472096535272,-1.6382456590945336,-0.8501977458146558,1.2114275036324305
214.8568072428412,1.4215032852330935,-0.9101987062279108,0.4153114772403338,1.8344313331400877,0.9987265700830984
2.2047074353409,0.14147895293467364,1.8224633429937909,0.4944975317803214,-1.135012098186069,-0.12579262765832977
238.4737829629883,0.9537602558113537,-0.922351329061918,1.9824704501689276,1.029604361419693,2.171802667396602
-3.3831639627395838,0.05225849049748321,-0.7170161491279362,-0.08087849786546131,-0.09139955750911445,-1.060605066396601
95.30124076294777,0.07203686128374476,-0.9519184600222356,0.6021183203924835,1.5163940552535728,-0.21220896990115168
-63.98872941789619,-1.136751079060671,0.518262409984949,0.7484910077952158,-0.22350775149705865,-0.4870694119778939
-103.44973416583173,-1.2500256555876041,0.5514365381755453,-0.2019460687530188,0.5508128351835049,0.3057011907497771
-22.301315857730316,-1.092312764672579,1.2130976999791834,0.609138120907177,1.091310120594269,-0.3164084496948019
114.05782693673046,0.3333698512608781,-0.49913895147036563,1.086380711205838,0.5682733771527843,-2.4928104993953535
-12.60268053663049,0.4408197989057157,-1.911642210919043,-0.7225967814014777,-0.24735092714891319,-0.6481324338877777
-12.160475369289312,0.20188719429148277,0.39412651043414787,-0.5012379575000783,-0.006400752603138034,1.0400267198626876
