label,x0,x1,imp2
-8.212281372501002,0.8264223241917663,-0.22535148504419977,-0.09872089445567296
-26.4297217447227,1.2816437950037687,0.5576910607251245,-0.31771509675623405
3.934633992940296,0.6946691241185846,-0.43651486326554356,0.04729874312872792
1.3898348999307941,-1.82719593747126,-1.2209505709988706,0.016707384737974892
136.7447199474705,-0.6159813430848522,0.39358065033571576,1.643825930089093
-119.14734313935259,-0.18752470290034973,2.1567544886236876,-1.4322855919331132
6.090896270959242,-0.6553275232007943,0.1949677059907586,0.07321945031246505
-179.77146590716646,-0.4211027721618318,1.0048216917579127,-2.161055997349271
107.23883142706465,0.6564065654899721,-0.47952499463178405,1.2891318354374448
90.03968793034325,1.6159816799179296,0.30517263458050775,1.0823787113234427
-27.560504579823277,-0.6122367345077503,-1.085150526557798,-0.33130838318332273
-22.327987844739315,0.706902280626921,0.756540787187405,-0.26840762407496166
27.980461328634217,-1.7615824272546483,1.0234334555645097,0.33635673747061456
-73.32370354262153,0.09030979920643496,1.1644117405352703,-0.8814337052269955
-31.228967250116384,-0.048829835933703165,0.23545579511111434,-0.3754074464839619
49.821669399281525,0.1807438949282192,-1.4629282073910133,0.5989127190455752
-90.86607065025646,-0.3164084496948019,1.2130976999791834,-1.092312764672579
7.577791205541371,-0.8515399797793188,0.006273156184418285,0.09109360625591317
-15.319903667140515,1.348927506119083,-0.25017662924691386,-0.18416253954219608
-95.55460591760112,1.7601610751553105,1.4450673288737685,-1.1486742523377627
60.31721640795631,1.5268126635772652,1.9025582052295598,0.725081044447508
-122.86074936647458,-0.7393714074590363,1.1918993344135729,-1.4769249275319014
-200.6925307095047,1.0560416064585545,-1.5095516224699548,-2.412550817919811
-66.82749762147257,1.8304684749987743,2.1719932094942913,-0.8033419752904754
-101.66497675206229,0.7129984301723881,-0.24032539815813503,-1.2221278088919454
91.7157572072996,0.7376067644769629,1.9801963416895896,1.1025269564560145
27.615037342813526,0.510098731207273,-0.5725860481265272,0.33196392856655366
175.13308564356524,0.034887947089408566,-1.3755108895687427,2.105297429458312
-18.514489713078287,-0.6651402992844123,1.2939335231057139,-0.22256507077141327
-101.11722480674197,-2.543093189474779,-0.7907106194885667,-1.215543212051057
-105.01930360720618,-1.3225379316172075,-0.8109408053447048,-1.2624506050086648
-25.340602053082,0.5721731310374635,0.48923401355003554,-0.30462264835473557
93.60932458211556,-1.8392752138161772,2.445298965121207,1.125289774298553
-128.4904035278244,1.1522506518727484,-0.08163436001124397,-1.5445997269056233
197.01431752260768,0.8560480947755128,-1.6840040177961646,2.3683345424004374
