label,x0,imp1,x2,x3,x4,x5,x6,imp7,x8,x9
25.990096086973622,0.7500299525947391,0.0447391619327608,-0.29118920125385234,-1.3189687218513533,-0.11638387522451224,1.4141109872966209,1.06752520814143,1.3384141991201113,0.1811084627700393,1.4161733098338498
65.27073360037512,1.6629136549874428,1.4007772761956514,0.07857322096112584,2.753229510803207,-0.4690706179438185,-0.8035309614270922,-0.8706427909666666,0.45596839988058907,1.4120963746775894,-0.5772209563821133
-93.87644034569422,0.11233794873237668,-1.5331745953623346,-0.9766776953073547,-1.930833600724083,0.4280587476511656,0.6708721945019316,2.391873389457284,-1.7415696502511249,-0.4861364668488323,-1.7998395353884376
-5.063783491634178,-0.9009292184662047,0.21625583567359702,0.5574710623736896,-0.20629862925865855,-0.38986216006306434,-0.5610406463635863,-0.3844915494916545,-0.7680650374313074,0.0762403304227286,-1.2473629726900455
-20.84180789627384,2.2739638146896515,-0.17226036750647286,1.0271728615793028,0.06794263089316199,-0.14521836946757458,0.12542156514723718,-0.7529969311376409,-0.7657587923530087,0.048742273066705595,-0.46987205366512824
23.059929580923423,-2.0797893361606343,0.6569210323526465,0.6693094691936471,0.8418231670397884,-0.951267688212614,0.3004741944679497,0.21103372929094982,-0.20427501072102375,0.5378410736607816,1.239861200947702
-8.189893341012523,-0.8340826319926368,0.06544209467121667,1.254512745361989,-0.5275664048972599,-1.226150963231532,1.0599582646743342,-0.513012208933418,-0.601112147049588,0.2155303419444229,-1.3593798907896668
-43.061179086480365,-0.027885482141608037,-0.17028712574180055,-1.5066164641123083,0.8954408909483242,-0.725623418637142,-0.4908241829773584,-1.0930767516787407,-2.0006878797535244,-0.4267913953985256,-1.0899378998563545
13.747753672371513,-0.6095122021592831,-0.025026958745143917,0.010352619843380607,0.5578103063518622,-0.30522470435466764,1.3902075490173134,-0.186971302985446,0.8177662992002871,-1.0651136630753726,-1.3118362323501596
-0.09239238241526626,1.4620718816687674,0.02372362663247561,0.6966348405710594,0.47721124565539697,-0.3071425092379435,0.8892947854357107,0.17439563737789976,-0.05861142160154356,0.14482385479938018,-1.3898757328043652
-6.139282495860401,-0.3322834429767151,-0.17554987460042074,0.39173568964366073,0.99634220813059,-0.01481297335856981,-0.34329331807607655,1.441772856258756,0.05586532144432558,-0.5125583402954741,-0.558485160641208
-18.18559532373729,-0.8965569977442499,-0.9679899618118405,-0.38842611515448733,0.15417341781887925,0.4495937267844734,-1.2898084181248786,-0.6691705651441884,1.1756444306427223,-0.9353587301463556,-1.5626278875219894
55.43565737901129,0.1920491164900316,1.091310120594269,1.2130976999791834,-0.3164084496948019,0.39331783939437187,-1.092312764672579,-0.3091164642025014,0.609138120907177,2.319329539981694,0.14171691363990474
4.3862355777002975,-0.42018681709585726,-0.5172884501003722,-0.4455025214007718,-0.36283856043965906,-0.5228600271532683,2.2988981236192503,-0.2817846088605072,1.40934744018558,1.5795721457307124,1.453384477117701
20.270778271051118,-1.193629089365043,-0.04899596864054441,0.20486430808568756,-1.3855642638993695,0.6389244667485607,-1.667827514417087,0.21304562207438593,1.2330510044854137,1.3565788685922786,0.47711472781753167
6.520117122407066,-0.45513398957897927,-0.08269128433666949,-0.34153433092605945,-0.9623792917926665,-0.3437432975774038,-1.7989611472303169,0.8838047968929744,0.5475376565061594,0.0065960021115937075,-1.0051291400162774
5.252337905527341,1.507707699313365,0.576228719595626,-0.5284509979003907,0.31126169966750483,0.1609754975871555,-1.7230460292912313,-0.40867234570604166,-1.0084814272863163,-1.2675777045330776,-0.9803137459505973
-9.76726277709643,-0.712777884827594,-0.1304148268171117,0.8178664249496361,-2.0813413886427115,-0.4372359421583744,-1.2006437323210952,0.006547966636634446,-0.24682333047655725,0.901998378210093,0.24322157325222585
