label,imp0,imp1,imp2,imp3,x4
117.22555711476186,-0.3452036567770811,2.0033217995377557,-1.4516684608614057,1.2364104758700738,0.7847025690943915
32.66068428739665,0.9770642443582478,-1.0895530230130426,0.8225646937469835,0.8856732370941424,-0.00511144174211542
-176.69879064939553,-0.7147501755075454,-2.3491184069270874,0.33806502610495104,1.1389611031486724,-0.016626052102261583
44.525382985888044,0.3055321637306585,-0.34931504528087687,0.10027032084585823,1.543236598795956,-1.2277243433265586
-65.74180035466722,0.8933963872475226,0.1765614667023479,-2.069320534010656,-0.8113994815627897,-1.0346581323539217
157.35520476371022,0.7627286302626254,-0.09046288759569658,1.3833762806561485,1.6774462124052631,-1.50828374204296
112.88190112156536,1.0534713131226976,-0.39905368433319466,1.2184272644564866,0.8868954792488748,0.17419071290901741
108.10177625600704,-0.7279290725303484,1.7014592586179471,-0.48938950545969684,0.9200721041630779,0.5170070323793536
-121.90836425232007,-1.2621614094098066,-0.08423794084299388,-1.0020890311694426,0.04426086839068825,-0.5585012228189108
-150.673669885447,-1.255011158475694,0.05865608875817572,-1.391701190087543,-0.606353218977521,0.3714132131816939
-18.796136182152985,0.12959939215936098,0.09041292441895563,-0.05668205985591285,-0.9027791988689338,-1.0611159761648516
15.95786480719876,-0.9052400106776002,0.4597948041386547,0.851694595645177,-0.4403071729319333,0.16744616651315944
209.18083770464102,0.7654194467964143,1.550265023574215,0.34630878190356595,0.7052035775636651,-1.053817305346984
-185.6133217380314,-2.704422147485097,-0.4150614398734361,0.6902476280337874,-1.1913643220075907,0.27520487110752107
43.06969336043044,0.6046825981695325,0.16371681512209332,-0.271621208828525,0.3093861429169308,0.6806548818883607
-44.41071925011917,0.13852378209409677,0.3674907886504991,-2.1284716673650768,0.6419104766060253,-0.2743781979536719
33.56188332526857,1.7647534598268377,-1.023780181994144,-0.36728238805002483,1.2191762762436853,-0.5849469241225295
224.5134800748214,1.2497955432159953,1.8627970649143912,0.5455124776468041,-0.6612848682923664,-1.1816656681109536
-37.50956541464682,-0.714561385049891,0.32365957934205847,-0.62065693082989,0.13069581817754705,-0.19237996878637392
146.78097075503558,1.6106566798908997,1.2892980978389648,0.4397005993466466,-1.9892465556292194,0.7700674867112313
-85.63706212995292,-1.1668900233236024,-0.3592015778042494,-0.02789997770009244,0.2319186571712311,-0.9703783285786144
-2.630726309275186,-1.0326517569904259,0.20844955881358312,0.045478608874207634,0.9899836495053717,1.205316078445017
77.7872031872445,0.2550362985916152,-0.3967533091996728,1.1781025528584066,1.1681426170494684,0.5584091401420488
-69.77361356709574,-0.24137230902285195,-0.0161318095939338,-0.8854769622957939,-0.3671591825927152,1.2579482071761001
-103.9511855361032,-1.0552714622505484,-0.921187732823256,0.9632666898802345,-0.5502860952927698,1.6192695049722772
-47.6747952839367,-0.7942600434448963,-0.7505841537428479,0.5083983254354842,0.9458960680795501,0.7484091626405586
-29.48186655208069,-1.4168860940230046,0.7423484674920006,0.21064550097886173,-0.7379222195214638,-0.9539277127188988
-7.056112496309794,-1.3321146319954749,0.6205895961232634,1.1869789525961336,-1.3216013639680608,0.6708114692778847
-77.79591931462365,-0.1381930173683387,-0.015732575547334607,0.04215233742630679,-2.1115866286417178,0.5622281925511834
-34.71368985609834,0.05793773317470777,-0.021638920934139,-0.2072250856148489,-0.7699752193024859,0.8375255961065518
-142.27261292695633,-0.32364070210264945,-0.30079545383167955,-1.0135951336235483,-1.5077685966641867,2.521386961722078
158.68559410894773,0.3135326202618855,1.459575252573644,0.1243203607707033,0.4677852378703523,-1.5493231562531422
-111.33792844068974,-0.27615164970832573,0.11331907473820339,-1.4772807300857755,-1.005770079146947,-0.11003087266618518
214.00103115581663,-0.14092143540994673,2.448492700585838,0.018387587688746324,0.571307546880621,-0.7968656092158088
-126.47847124316783,-0.9002413421044676,-1.4104808235147472,1.1431359193617936,-0.5310296772402386,-0.05834589329581379
93.55763440888576,-0.5102712593757206,0.45130588665146637,1.2410962109527497,0.6921512038273833,-0.37305549616486455
58.16087994927621,-0.11710921453485217,1.0515382008204244,-0.4988823874788292,0.0666095043388363,0.10168648930540845
124.3721002772305,-1.61640406883058,2.3697774439577666,0.09237154690515464,0.3435847001545638,1.2460156507447742
143.75801730345833,1.3981407018237155,1.258928602933,-1.1859606733082053,0.6837284037043837,-0.2689127526948779
45.63457975424925,-0.9331616172821394,0.4840155520518777,1.0780591567964373,0.09845240724244296,1.653448191930709
0.7765387176086307,-0.68152344644012,-0.14881735587852654,0.002865710913629469,1.466358439213407,0.8475189188583951
-266.565825403762,-1.5765885064961083,-1.35866147875117,-1.1674478936127415,-0.39844296476579877,0.14014020064207286
-54.531254418420794,-0.8763389463955396,-0.7675220080636619,1.9804648370714693,-1.2140856081266909,1.1186034531359277
82.78677176557846,-0.02491706005177986,0.29748669595937755,0.10494080254382507,1.6186502692794702,-3.694002061503794
-73.59712683192109,1.4521085920472419,-0.7188185442297451,-0.8377076013551404,-1.5281548252290107,-0.1299301871461073
-132.6170169993426,-1.7526468320701016,0.13888149833172697,0.31250470216939885,-1.9387412888903093,0.5844375044912223
158.53806338098158,2.016275132820344,0.8405604246505463,-0.3277500485382857,-0.08041385548599694,1.4997171403109706
80.03729965348501,0.6108178524729093,0.08188393755049075,0.9049608366102954,-0.10462258176150768,-0.541495372750707
-30.387332989876498,-0.8965787486434484,0.454573944319094,-0.012785885446747686,-0.5668818564105408,-0.3545733600845552
-48.94612054251796,-0.3305047996410923,0.2836202725682357,-0.8474760843452136,-0.39397187238074555,1.7749502697445039
-37.07373078385447,-1.1178499589388318,0.34385356552457813,0.09718257510706053,-0.3020304593094617,2.013892074783633
-15.214071355912388,1.0011117951116157,-0.5815868403941062,-0.015499593643909456,-0.6018199093409415,0.009740903128371382
135.49781588650183,0.833246959604003,0.4349109873732869,1.7633915223224068,-0.9154864363874811,-0.4460517295686519
-286.3928556056462,-3.295865525330679,-1.0038040771965504,-1.4885517563763433,1.346038120879522,-0.8156889231291621
93.11872985831002,1.4821233149121151,0.7637681055224632,-0.20752674366084203,-1.1586154506444795,-2.4784261304283346
-146.5058831343677,-0.6709960359421743,-2.0234660924779235,0.4593397344018298,0.9950765966582035,-0.40739102734243315
-27.72897787186346,0.03740545935167208,-0.903315888980911,1.4674595650828193,-0.7989304687670788,-1.6977750175687336
-200.15899766429328,-0.8855854578140684,-0.6558559226555187,-1.152528743112632,-1.2641429094652106,-0.16640152200854744
-117.33823627837637,0.0966549577464472,-0.6960725845894125,-2.0402307709023053,1.0130330397493694,0.6013355470303293
-53.6984154656235,-0.15847535311604405,-0.828046257713882,0.20639965839240598,0.3814969788154311,0.026367855503933276
76.03512441373357,0.7208202999883573,0.8699936046254377,0.571634859766268,-1.840472203794257,0.26098544728113277
217.5638066685707,1.2231688408639754,0.5655376910733391,1.561079631364245,0.8734644894277739,0.5512884894539882
66.5148264197427,1.5628796631137476,-0.7550690681166237,0.7558380690025726,0.2384202225036598,-0.2502702641681367
6.359824479060819,2.851962137712496,-1.7834054550200658,-0.3668008512344792,0.5361504748546789,0.8009916799418497
253.11385379163275,0.0035082579404367843,1.8336041024917051,0.6413655464428926,2.1027675591020945,0.1784052883179572
3.530198790334424,0.6279694527597403,-1.0417718113746333,0.9699869313842789,0.24664499894606806,0.03046717630880336
-238.35990719148168,-0.45772322599444504,-0.9893683935689265,-1.9841816143423538,-1.0618566182379223,-1.4764421219954438
197.38521224596184,1.248450940943499,1.2382328195151064,1.0148487541048723,-0.6181143378309718,1.1332508975492226
-9.587836573635407,-0.06706172618242304,-1.3685540880538059,0.9133363681679059,1.8426398560308435,-1.657729934740553
4.627274471835776,0.3265836973184554,0.4820411711001953,-1.916273088385578,1.2116700097227515,0.47446133163018006
58.262945950036745,0.048615645349970885,0.9377471111083165,-1.2029888197300553,1.1018525195332514,-0.00026691474001460497
-32.15866817665568,0.31478610136973556,-0.18733148305750807,-0.7590825546886854,0.09968859529967053,0.1569002626025148
-64.32122480703596,0.2699020236427728,-0.11889122648950262,0.26640903871876154,-2.433261152196177,1.183886073705118
3.5657765318961196,-1.292563324650652,0.865443513984077,1.1778590569043939,-1.6538547110911634,1.132154757137246
-102.44724761794079,-1.012370178355249,0.8564492285551152,-1.7772930122976265,-0.9511944185034016,-0.6423911109881322
-63.71419888084313,-0.3965233508316867,-0.08429070978997215,-1.0214428337445356,0.42247131681084465,2.275546929105398
-100.87076128761719,-0.9584655377490883,0.22937890741197742,-0.31365273880710204,-1.575504594743156,0.6042633322188878
-61.639763719857996,-2.643156302625186,-0.059496074863655206,1.6825723649627444,0.08773275288379868,0.9952456990274906
45.74810514825261,1.2727976758362947,-0.3188726346036141,0.030245119773696788,0.06775920108401333,-0.3674495374019503
39.2948891247066,0.6476889114388772,0.5060745013409337,0.29245118169543993,-1.5224349472552021,-0.8846134557994757
