label,imp0,imp1,imp2,imp3,imp4
-60.88006372626001,0.35860076103654764,-0.6251682164116112,1.2870573893309318,-0.6155088003744613,-0.5162811565762991
-79.31034618344995,1.0193022396846054,-0.5246684061760392,-1.103626414596341,-1.2345623131292898,0.6876749850963836
-105.5490839465002,0.1247179205220141,0.1612529110657666,-0.22994911724207176,-1.4327582728789456,-0.33461224035718407
102.37120215643533,0.09718257510706053,0.34385356552457813,-0.3020304593094617,2.013892074783633,-1.1178499589388318
104.61251955090573,1.7633915223224068,0.4349109873732869,-0.9154864363874811,-0.4460517295686519,0.833246959604003
136.21293375615613,0.34630878190356595,1.550265023574215,0.7052035775636651,-1.053817305346984,0.7654194467964143
-10.487681470369882,0.5937322581435682,-0.7058198970904911,2.6268521761937214,-0.04266105743797329,-1.2483103667828717
42.5433411210686,0.9049608366102954,0.08188393755049075,-0.10462258176150768,-0.541495372750707,0.6108178524729093
7.883027144946221,0.1629802134603988,0.5919406585247183,-0.3830966855023342,0.689532277970833,-1.559434068243066
-38.86638898422439,0.04215233742630679,-0.015732575547334607,-2.1115866286417178,0.5622281925511834,-0.1381930173683387
181.96045905347407,0.4895239099443965,1.5120136859492446,-1.0315909960310747,-0.40823237902170484,1.8052701996806124
-71.16548284600255,0.2662535505372987,-1.4477528920026208,0.5656591565864681,0.016172878605677593,0.2756319695490748
119.55005087596184,0.8286119686694621,1.4046425107069977,-2.512791632704379,-1.5136654466403425,2.856621903793796
214.10286372053415,0.36905587994771194,1.7772799630293614,-0.7016963472314773,1.002122858246466,0.07802397708508386
183.2721156550878,0.5433580875000152,0.9435104491742694,0.8849510601188636,-0.08803754209940404,1.0348535669672099
7.2725536270934965,1.6825723649627444,-0.059496074863655206,0.08773275288379868,0.9952456990274906,-2.643156302625186
22.92254038141946,1.9804648370714693,-0.7675220080636619,-1.2140856081266909,1.1186034531359277,-0.8763389463955396
65.20180625296088,-0.4988823874788292,1.0515382008204244,0.0666095043388363,0.10168648930540845,-0.11710921453485217
41.86484091602569,-0.838360655599689,0.3342141610430702,1.4458744697327168,-0.879840581318046,1.2578356761118867
-338.71849373195664,-0.8209811058501059,-1.170427668226281,0.010999633527138584,-1.4474966845406017,-1.9139858081108394
15.5668813862397,0.8622885825906372,0.4735568900612066,-0.29835041609082863,-1.5220718611553017,0.9337338716232898
98.2487959680896,2.99312086898868,-0.33423068177007187,-2.6256028264122464,0.4888494534466519,0.6444866406565233
-72.65100880546933,0.8510206544387957,-2.252234100798856,1.2155089585547214,-0.031164767278181696,0.6036755138557887
200.10160813600447,0.4397005993466466,1.2892980978389648,-1.9892465556292194,0.7700674867112313,1.6106566798908997
-63.409080628564915,-2.1284716673650768,0.3674907886504991,0.6419104766060253,-0.2743781979536719,0.13852378209409677
25.58907020745903,-0.936239127532344,0.06313989120502743,-0.7739188171404666,0.40688101780126534,1.1923564006649885
126.54132317164405,-0.17393359440572784,2.6143231690575277,0.2485633491308399,-0.4368567244630007,-1.0851080399879376
142.69316213882777,0.5455124776468041,1.8627970649143912,-0.6612848682923664,-1.1816656681109536,1.2497955432159953
4.146186983707153,0.5083983254354842,-0.7505841537428479,0.9458960680795501,0.7484091626405586,-0.7942600434448963
-54.93852867632663,-0.012785885446747686,0.454573944319094,-0.5668818564105408,-0.3545733600845552,-0.8965787486434484
-72.7035900401814,0.2911776079894032,-1.4421431616178855,-1.7871628982043595,1.583186681011924,-0.32959092848192434
200.2871758668115,0.38479204376238646,2.0557769297573683,0.7089030584649101,-0.09697491294842928,-0.08833602876673988
67.44117283939065,0.02779443875891027,0.7683609920660294,-0.7471531524714254,0.09542698498895093,0.40019442770582697
-167.30946870258626,-0.03444404089239908,0.1387863916842016,-1.3223913436927826,-1.183442464812457,-0.9430571727345244
6.746383326986059,0.5386318543107537,0.1646574203214199,-0.3213925812971586,-0.16051664467198917,-0.20700248484202854
125.13809162032324,-1.1859606733082053,1.258928602933,0.6837284037043837,-0.2689127526948779,1.3981407018237155
233.6805486671516,1.5114887214792943,0.8269251617315585,0.48348509905333464,0.22127187010032126,1.127090519534054
-139.0118272091269,1.317604155257392,-0.7003176752655729,-1.1737517700376172,-1.2122718566815336,-0.41244367729803066
-224.0940809367019,-1.2693477675834957,-0.7079556891673304,-1.3421839945953085,-0.7269005219819856,-0.157914516445667
75.77628420630876,0.10516535288297438,-0.002238259258670751,0.87303063556313,1.0962783268909568,-0.6434190719592999
17.328622738628404,-0.8854769622957939,-0.0161318095939338,-0.3671591825927152,1.2579482071761001,-0.24137230902285195
128.6188096856891,1.0088759971996513,-0.4218615789330014,2.7679893901978136,0.9781053367114477,-0.8735134229214966
102.40965920619603,0.33370995749788296,0.24016878097141056,-0.13751947184215224,0.7661938181802612,0.33540412567143046
229.16597396729972,1.6448442093736029,1.0096236601772302,0.21464743562530755,-0.365035920333643,1.5676785855201922
-290.2065142971317,-0.7559218049788011,-0.8252166261273278,-0.2332564744105116,-2.095853428124929,-0.6067150190102935
91.81667077115311,-1.5623459842973115,0.3138977987031304,2.364345344035886,0.012393001495324445,1.1490078508389638
137.6606763945802,1.3291181831854075,-0.23684954025821456,1.365663067323419,1.3362710268730253,-0.8609741001581154
236.88335015527068,1.517911716231802,1.9256854549880762,-0.606686845834719,0.76330916911327,-0.5201460679427015
294.2947215085306,1.5189920315696075,2.2294008218090164,-0.07952205649852298,0.30138103196276883,0.3492227753874236
