label,x0,x1,x2,x3,x4,imp5,x6,x7,x8,x9
22.75146941328465,1.8166120866044932,-0.648744167158433,0.3359871438794571,-2.2942077438158512,-0.7555617297820373,0.44009771309568174,-0.5434498395234126,0.3128573883237814,-0.08920905183563105,-0.1375524817927574
37.514539673661886,0.4166536353629937,0.16172037401532013,1.3778193498252624,-0.7480245001117051,0.5374054455729667,0.7256701893977691,-0.8474287326373179,-0.9526076899236368,-0.8272721389194672,0.9491203511845517
114.90068519713635,0.54366941658484,-1.604877827252343,-0.5725462813918856,0.690937557642968,0.3420938091627569,2.2226049610167173,-1.0074791711391278,-0.21897391642802397,-1.508620112628503,-1.5128273753954604
-38.4453865167844,-0.5958183752839645,0.43173987948423864,1.018580096014264,1.1120041253932536,0.7294409088415874,-0.7436762161496653,0.6877102578061417,-0.25368187480415066,1.9957046438299315,-0.5365756350824176
14.515640541163611,0.492007452955871,1.3140094487605747,-0.3654787776815276,0.2132047811327302,0.20111544157086259,0.28078626880050755,1.0144488476149858,-0.671540651270476,2.0759916115857964,-1.57914556084044
54.21458131161255,-0.12350820766330947,0.7779695588547464,-0.6505651505320059,-0.34477977440482316,0.037070448330568204,1.0487108686592705,0.6432831246977581,-0.27964847388440534,0.9402140430251297,-1.4418186340462393
-82.49129380717339,0.4593397344018298,0.9950765966582035,-0.017400788064903916,0.8127719622775397,0.06053562696262121,-1.5956872541007325,-0.40739102734243315,-0.6709960359421743,-2.0234660924779235,-0.04710020278267312
-6.694103648972517,-1.9832778283639318,0.37670281036675474,-1.1814344587151488,1.9027399295917449,-0.3688301866874089,-0.12948876635713252,-0.9268636584418389,2.602813278409246,-0.6939358007313337,0.21020722460788685
-38.315397356816206,-1.005977499592809,-0.23751350902889673,0.05718812749930385,2.5476862634968027,-0.9571144477183894,-0.7411617441834798,-0.5624118038652673,0.1265853323703065,0.09197044462640264,-0.9997791304020032
-86.94401350507643,-0.5838446515507522,0.7375699899873428,-1.3071030825581673,1.3672990507825704,-0.1225817945743411,-1.6818193504724501,0.49364500641808606,-1.150819662423812,-0.30637850064406885,0.07894853967697955
-150.11658901638404,-0.4982498331025147,0.32035736016591915,-0.31050447575273765,0.40126536513127065,0.02606142706512309,-2.903811016498954,0.279222439291356,-0.9309862744508126,-0.30418007810086284,1.1317263576404075
16.5988600751046,0.21875740622737158,0.35921196283852047,0.38325003280155695,-1.5620812393396624,0.05004904127493877,0.32108345295637347,-0.35145968408199174,-0.7899115362710363,-1.387554611242791,-1.8265566392290737
68.50771464734177,0.1685666407929473,0.5832199053565351,-0.18264441108386173,-0.8797594667276579,1.9623596646190515,1.3251930237130938,2.137904549265647,-0.28727940645584,1.7241501414855445,-2.197004128322993
-31.378968351773807,-1.2995419028863469,-1.2966223265312051,1.094220438666884,-2.05649601979856,-0.63056305768901,-0.6069855076197337,-0.6898546672229616,-0.035475622579341226,1.3500878998330328,0.9721803694185117
85.32289465414148,-0.3648388900998525,-0.6447636564501608,-0.9427486096257757,-0.43850201289520857,0.0748302741928578,1.6504609056180626,-1.2805819512226386,-1.668282917570182,-0.37503559117459867,-1.3292824770630587
0.3836749561991691,-0.853460994895391,-1.1402574807891586,0.9691435228530212,-0.3444783886218703,-0.21312322151881388,0.007421695176169394,1.0967027217608778,0.7865490326607046,-0.4398042538358917,0.21866137378662695
30.38781712161211,0.04942134260635367,-1.7359292120806757,-1.3463230872793166,0.8673189679618434,0.4925047212666214,0.5878129705935566,0.5399212049799981,0.06806042280457493,-0.6916384151386696,-1.347610388895937
2.462221243728148,0.354258782436303,1.315988225915654,0.23888108634421168,-0.44431625887377935,-0.6486039441635355,0.047628481431956894,-0.08133869274801447,1.0442881755460722,0.18914336874410612,0.315735761269132
39.626378185045,0.33529327363870615,-0.862402778032462,0.7085324334038058,-0.9232940668799942,-0.1676762169323817,0.7665209706112412,0.00670407213160074,-0.7055108056848387,-0.46577534006647425,1.0790566801738914
53.001609866667,-0.8336125460382079,0.5615776863528538,0.9245293912233142,-0.9417856629557153,0.9701355727299673,1.0252475068309046,-0.717107441479021,0.030105656256372397,-0.3244629649648467,1.8741586238410137
-53.32954545055356,0.18123800258271414,-0.48324307491154517,1.5120136859492446,0.4895239099443965,1.8052701996806124,-1.0315909960310747,-0.6435254072937459,0.11121096557896208,0.3513134210377295,-0.40823237902170484
-29.250451649090998,-0.2943316514474955,-0.3491717670238326,-1.0898391139444668,0.9568129316981235,-1.2011291932354273,-0.5658121083934977,0.5179977024759439,0.26628553099201036,1.6588613791261289,0.567898235547471
7.736454142633313,-0.8145123284398558,0.24302009483512202,0.7689343259976273,-0.01679916589200648,-0.08635326551890321,0.1496516868336629,-0.8177318558853368,-0.8734610629984122,-3.85245859618913,-1.335352758891383
57.34981490885208,-0.012785885446747686,-0.5668818564105408,-1.5193033222938974,1.3371530202758128,0.7021983820816233,1.109357902532177,-0.3545733600845552,-0.8965787486434484,0.454573944319094,-2.0197916136662792
50.080919280827764,0.6535566397422349,-0.3849956682570619,0.014247927292154789,0.5004390773622844,0.704269009959396,0.9687505296845672,-0.9172095479672991,0.6185345700789581,-0.558708323930669,-0.08037536797554536
-17.228675613300133,-0.27642764572092876,0.7646500833837553,0.7473084926814644,0.5737089363593981,0.5602296283679519,-0.33326641894406184,1.6795509743129613,1.3246376757477119,-0.13438498339181942,-1.1808805186330447
