label,imp0,imp1,imp2,imp3,imp4
220.61055942304384,1.2444827979614717,0.952567708239096,0.224097139557027,-0.023836352037646287,0.24496394202485047
-419.8784703548263,-1.0618566182379223,-0.45772322599444504,-1.4764421219954438,-0.9893683935689265,-1.9841816143423538
-111.14836733224121,-0.4481156025763554,0.25722913412818593,0.06400443492565071,0.16234246679717987,-1.2754558593011862
207.90026350298197,0.29668119719494945,-0.42330083288973963,0.9201145688058019,0.22075338645325868,1.8456151134344994
119.62564769259966,0.231802959660187,0.8521226952659894,0.6971765975188817,0.6441592744430096,-0.4640187185848006
111.39568967855354,-0.6132002869132012,1.6109919764383442,0.6919237106508976,1.3736884997604164,-0.6892282712408866
24.975146128294277,-0.051964249505532176,1.0417967990841295,0.7453876814972659,-0.11119605035442469,-1.256739294064987
-46.30449043438793,1.5678821766222575,-1.383956868577714,0.4027237912358534,1.1785562058590144,-1.7473337953315786
-199.28808689075666,-0.5579162299499533,-1.0412666353051778,-1.4273776048040527,-0.28522503958304174,0.48036942553296935
-88.14242831406169,-1.7110537607276717,-0.234571291207228,-0.012625951627825618,-0.20586438172426652,1.1281440438104338
