label,x0,x1,imp2,imp3,imp4,x5,x6,x7,imp8,imp9
147.51460926736743,-0.32792672456713723,-0.16280015487102967,0.787636944097125,-0.0537636073795913,-0.5750675643557098,-0.027519977446978185,0.025028755640964937,-1.4467337980883939,1.5317638923036085,0.19417150556874807
-187.00905129894076,-0.2662860273249125,0.3435053308812659,-2.1643570530085436,0.15008925605218063,-0.6685012269542544,-1.588929070276467,-0.05155018129780232,-0.5134026619523597,-0.33733656559112124,-0.256509247234236
-35.93144411543521,-0.259365169850092,-1.3071285761589526,0.37462452850125116,-1.613989858893545,0.6761807186469628,-0.28197940735887306,0.5806380247584911,0.6501369089588881,-0.49280880315752446,0.1292532721976519
-41.72481957758477,-0.5434451064267741,-0.061606138215549056,0.1264703449392448,0.029603457981534402,-0.21783839984277226,-1.1465163069827262,1.6584199047071437,2.367709507085489,-0.04219835856847616,-1.5143977967675664
68.66249995478351,-0.03810743780458433,-1.0164198913657623,0.2333266143487032,0.037722688818374046,0.578702532171404,-0.47874189723134114,0.907166589180536,1.170984989114355,0.2918393904488418,-0.8133586069670564
34.247903799514,-0.5785778525087527,0.44748526024177765,-0.011863436892472861,0.8789200895830691,-0.18104923213843369,0.011017080324840993,0.7612549098140763,0.34508345562770315,0.2709199476412978,-0.5316444200631895
-13.6714880661642,0.004363477798908282,1.905740227942218,-0.8493367084213265,0.1491327386555538,0.31100740408872907,0.3156293034410412,-0.28429256514166956,-0.937953807256378,0.1394459486173065,-0.7640156131869694
-45.4983519015451,0.7403286176145298,0.38571693828316106,-0.3400761820951026,1.6955186039704995,-1.0411043345110629,-0.22642909591390065,-1.3282392523671234,-1.0560597889418641,-0.007675832200177776,-0.6590935185182186
-131.74086171694512,-0.8924305209501288,-2.03202432171594,0.6437557069101647,-2.4589313251891776,-0.5031927921858489,-2.0664300746762514,1.0300252276270934,-1.1956174276143827,-0.6136038140691559,1.2208052658397757
179.0513502266336,0.2374676910387044,-0.431657873109275,0.47863645114561454,-0.9200499945419783,1.2471685010671483,-1.3238367010312106,0.6554488452126923,2.258040710730867,1.0384788187324263,-0.25930824095457894
-33.200270482938485,0.7684798056370595,-0.8700939656320537,-1.4798202973407966,0.8813781352879608,-0.33049092158175325,-0.30727720673394837,1.3409802812498024,0.6076956141653924,0.16061182940843238,0.8193410851764815
98.78159429982824,-1.684433551319217,-0.27216922760610085,-0.7324737324507377,-1.21487132975246,1.1699073574871575,-1.1597854887937467,-0.2179503535133729,0.24201800036341597,1.1035880094645985,-0.8652584076890389
-259.33697946630247,-1.5003398032072899,-1.0044343513208864,-1.5293129353898127,-2.0776340955305836,0.5860825373656714,-1.8782599302407048,0.22522097293780347,0.018721584459732207,-1.2109090490928334,-1.8343325160625372
24.018201869011662,-0.7526223506982812,0.5505165601363095,-0.19932078562332292,0.17806110644302542,0.27390677439724753,-0.08690326913144411,-1.5558363589825313,1.41554152900446,0.39097155189705823,-1.6514367556935605
118.91614795748535,0.03743400273458742,0.3485680033005,0.15990308216971771,1.0890443104653582,0.23614814676239454,0.5562420494581634,-0.2912866029484254,0.2074049291627442,0.13919490459164074,2.1492104817446975
-203.35852875458187,-0.12419710048620729,0.64836067187925,-0.06974365494890881,-0.23732611484567767,-0.9230408619586861,-0.7588945940157927,-1.0590434387557766,0.7384286538789924,-1.0440714061756005,-1.1013048093594284
13.19183405984765,-0.08248287061138718,-0.8525071545363102,-0.18827554094087934,-0.9791544063306918,-0.12441439136311871,0.5006753583261634,-0.4952720594641429,-2.247976907505849,0.5255401546207314,0.8135576359070366
-216.33142342285143,-1.0514666013009784,1.2676357617785814,-0.9379654782087139,1.2491767776285996,-0.9396471562689291,0.5478644712603739,-0.04950186705904758,-1.1908847703456003,-1.5563439591101138,0.3188366681012436
-34.73168265690941,1.0132027457136725,1.6880182759732603,-0.8886782607732185,0.7442519023957282,-0.12288201786448391,-1.875368759972319,1.1504855938802645,-0.9426228027257227,0.06544354857265419,-0.8332038884265267
-96.35884238081026,-1.4826199727884968,-0.3792435019442053,-0.10684533251337756,0.5248896455765552,-0.12282121622529872,0.7983710121716596,0.230842256105332,1.31593577336483,-1.3217162079135716,1.5006672281481543
118.99086066111784,0.380320872974137,-0.45438308705771635,0.1366380479851142,-0.9992619044382293,0.9380639447146873,2.540500134027439,0.5956711213767046,1.093345998448966,0.7928369061561328,0.07461300159667174
-45.3184638517565,-0.4109060666104176,0.7276738205995447,0.3578167302136328,0.02523797942921139,-0.5980913984413164,-2.058262540064215,-0.6329042510416352,-0.01819661626087499,-0.1708539976503244,-0.13939174047826816
-116.64057859489941,-0.7346707962737106,-0.2646298248178076,-0.5132709129493851,-0.3108084634059002,-1.20548579637164,-1.2970846202089792,-1.5119794261080557,1.0897928998365791,0.09731015166383554,-0.046801395834588894
-124.03271104359375,-0.4974358635772328,-0.7377624766007685,0.24563876754435196,-0.294744309709964,1.1687752976324184,-1.5471079458919186,0.6937041809450292,-0.5080697131447651,-2.2033000726359537,0.21657583477073855
49.37316530212706,0.8372942018402254,-1.5032505798689901,-0.059731144737815246,-1.8839288417163962,0.7542905211725243,-0.3097677085769592,-0.6277975137559203,0.5222585392978523,0.5130139353573157,0.7539006179578382
-63.86774253354635,1.729079717671493,1.347173161637528,1.4793252188534878,0.8098093894612228,-0.9232788938975106,-0.48116002717432665,-0.12459014376929808,-1.5394081536545206,-0.7708946387208464,-1.1165289781641148
63.9033859903455,-0.6682447327402176,0.052536755851296316,0.3242486439763643,0.3356687733904108,0.10623267950119422,-0.34937232623849807,-0.708739152397411,1.2135115384513167,0.011644243481012305,1.4271435542644069
-170.73048618746557,0.6818281345058886,-0.976292592224633,-0.9510085010302486,0.5636568413585984,-1.8873100854377216,-1.7577081602275195,-0.6923531610269444,1.7306655049135147,-0.11121700791963345,0.2923744892238825
69.6103105264109,-1.3535438622399172,-1.4347777493414606,-0.02002909616682641,-0.7240716894469329,-0.015009542668272497,0.626272841612433,-2.638105093916594,-0.9411352279869376,0.9337845812836566,0.336088204419513
127.7231382355209,-0.23509663517912255,-0.5373303159545995,1.154950107068024,-0.797767621421185,-0.10228778365144034,1.6932117878155362,-1.0541767457899338,-0.6350810036091786,0.9468481172282784,0.8056587021030653
-24.317331354807056,-1.116237012152093,-1.020802936114516,0.39018581310200956,-0.5314568559277089,-0.30739093032612286,-0.11491223946502853,0.8549857636196344,-0.1008937665425196,-0.017278714197908236,0.01870404599728032
219.63188871506387,-2.2873197328143204,1.4038697541994825,0.5499120040885092,0.008488204684094001,-0.34608857638087676,0.31270098740954516,-0.06037277757484611,-0.48708602103229537,1.9775117150073516,1.2926756390676724
-48.00431240387555,2.111302186372645,0.7138622930290661,0.07127315350795999,0.4035599204228717,-0.8264067598825998,0.2947161054903183,-0.5654852888183598,-0.11502118927359288,-0.14243743515119406,0.4761346705714978
-129.12717695270914,0.4801784036626041,-0.9652888957399599,-0.5483069303116396,-1.6299256453038842,-1.1318710702013353,0.9008455588823611,-0.1755472103805111,-0.25106011414051715,0.4788577673141945,-0.361541492360705
