label,imp0,imp1,imp2,x3,imp4
-80.51020463836775,-0.5326067566734964,-0.7748021781355291,1.8955073459913552,0.200033787312328,-0.15032837376370992
170.06606494479425,1.1185414093359494,0.03476924809445675,-1.5075851347639375,0.09808045027979402,0.9084451656457725
-319.62976276710936,-0.5610891309809973,-0.37598357935186616,-0.4894142344944204,0.4050353858557128,-2.7452995536723845
74.01978998146969,0.3226706307420114,0.9668834167557434,1.1055931452894843,-0.9971435467856863,-0.2966687366744715
178.58229311336152,2.465927331461365,-0.4533646542708436,0.2532424223641424,-1.6515397134301908,-0.5348579055061975
-29.316411073169455,0.30613455310275534,0.8640699821389469,-0.23105953684089858,1.9435288811221971,-1.1918747041912499
126.00644590473662,-0.35738766466323224,0.21795817563740372,0.6445326873130469,-0.29597150388619836,1.6322452588988656
226.83008607179138,0.9481500118021107,0.27127303010929316,0.09256061717143475,1.605198015209525,1.352774175754248
252.33160723700354,0.9077255197086991,1.8196365716115683,0.44047979738721704,-0.16800680644956742,0.6761882715783463
110.43764081426794,1.402362653450225,-0.7461210125850355,2.9427526460054367,-1.7222285607131944,-0.35927903495371544
122.28383064782216,-0.23379136759971708,0.8176863130545542,0.4732152090075886,-0.6511762938917753,1.1021953187712001
19.698052866759255,-0.12296894663436952,1.25215903696611,-0.36671766857603316,0.8583732319721272,-0.3468639879246106
-83.82136225365402,-1.571152351117883,1.0067300712270648,1.0815140862997412,1.0918053390746456,0.03754184148682145
138.83483928267927,0.5765611205089946,-0.692943230147068,0.9384114238732918,-0.7472218322204848,1.2204763910810745
-132.53268491694573,-0.5217666572990717,-1.8481101123885366,-1.2084822042690762,-1.1130641011871776,0.41208346487146014
160.33600003259446,0.21453291888641599,2.1120893272529084,-0.9246440184480313,0.18933403618016584,0.4526240299801209
122.4528553406985,0.6731336922329685,1.5991232408367342,0.305085404706753,-0.5831657172559563,-0.40011966130113097
-189.5828575375486,-2.3038449694880216,0.10070321403397768,0.8428026912605329,-1.3452324520998302,0.2585749007371417
149.51088363784862,-0.14996629117086105,1.2716967915225579,-1.1154200035302062,-0.5297782520307184,1.3011298521785726
-195.89079866112073,-1.4955415364982039,-0.5974788580244034,-0.012298449308057612,-0.4357644969706192,-0.17284567481411092
122.04479765036437,0.9788580507817954,1.7388996637975789,0.08531814256502405,-0.8304444065565653,-0.8082657216409264
-34.562516374620955,-2.0160302195142723,0.1495882855706858,-2.045622890945603,0.6176893882633404,2.17009499187626
133.0900535160341,1.4419424019526008,1.1032175720536581,0.21896391585597508,-2.4353123317828884,-0.8418216318681523
