label,x0,imp1,imp2,imp3,imp4,imp5,imp6,imp7,imp8,imp9,imp10,imp11,imp12,imp13,imp14,imp15,imp16,imp17,imp18,imp19,imp20,imp21,imp22,imp23,imp24
45.02448764977716,-0.23458713337514692,-1.4635149481321186,0.8219025043752238,-0.8084936028931876,0.0917607765355023,-0.21967188783751193,0.09707754934804039,-0.39210815313215763,-0.7020530938773524,1.477894044741516,0.9686449905328892,-1.9875689146008928,-0.5017570435845365,-0.29900735046586746,0.5132674331133561,0.32875110965968446,0.26105527217988933,0.08704706823817122,0.00511345664246089,-0.5297602037670388,0.3571125715117464,-0.5182702182736474,0.29612027706457605,-0.3276621465977682,0.9154021177020741
-221.31686779372717,-0.3920126399191296,1.0971527117536957,0.6687416555925126,0.8903831635197862,0.6955377575657775,-0.29396694766418224,0.6988284202025348,-2.1533429198712444,0.49201884799279927,-1.5178737466808094,0.4209729443893898,0.849102110743144,0.5752050161065663,-0.387099702474401,-0.6603211394734471,0.04977368718096008,-0.8627757640431206,-1.0917008761393143,0.6934789119139937,0.007063158628176452,-0.07159925185806683,-0.3570292008066094,-0.47883745600840416,-0.5260348426675804,0.5006657213812097
149.54927544239283,1.2378163119734618,-0.4691756521047048,-0.7673475628880495,-0.759132661553698,2.1898029332176723,-0.8397218421807761,-0.898414671348358,1.179440120721287,-1.3202332070206422,-2.123895724309807,0.4919191715065057,-0.8082982853551515,0.15039378647620763,0.18334200573835174,-0.5769036556624031,1.8761708392158862,1.3538723741654128,0.8723206367206782,-0.11453984525261789,0.9504238381860503,-0.5993926454440222,-0.525755021680761,-1.7131345290908775,1.8314587658543537,0.34175597577715944
-351.93526986961746,-1.763040155362734,-0.7198442083947086,0.11092258970986608,0.822544912103189,-0.600638689918805,-0.6017066122293969,0.7384665799954104,-1.4785219903674274,-0.11564828238824053,-0.013497224737933921,0.1713682811899705,-0.2916937497932768,-1.2208436499710222,0.37569801834567196,0.19686123586912352,-1.9596701238797756,1.0571222262189157,-1.1509935774223028,0.3436182895684614,-1.3281860488984305,1.8522781845089378,-1.0577109289559004,-0.4606387709597875,-0.3011036955892888,0.2088635950047554
360.74580625412534,-0.9354387020445953,0.5131057981760827,0.3506300992735592,-0.9745293046706415,1.1096998419562232,-0.24125765461854246,-0.09053328230416077,-0.43548637056984335,0.1904996797790664,1.8998819348952156,0.33198033056901455,0.40981865692851255,1.1070806692869728,0.6347214685617699,-0.5353281859539227,-2.172669546014036,0.738810480887503,0.4891871301476635,0.6153674840130534,0.8474216771504216,0.6725737012027313,-0.13263374638257355,-0.2595466775839172,0.7094518171390395,-0.12038116395359824
43.18074762421523,-1.382799730964336,0.5389100436846587,-0.24903603955637832,-0.7563507452843033,3.0788808084552377,-0.12791759148076653,-0.007972641316617372,1.5231240772696573,0.0773683076476183,-1.6064463202575725,1.4799441388900259,1.1195749114345768,-1.4222537095976742,0.3112501545435361,0.8816397569494505,-1.081548003614395,-0.1903386780836082,0.5765569630557664,-0.8756182533847572,1.6871416350725648,-0.9555404406004258,0.2034636358672231,-1.0372461543264564,-0.8612842013282637,-0.6465728842425266
119.25529318267972,1.3103087461196083,-1.1057046684859357,-0.646227309843803,0.2603218387712207,0.9191541736100015,-0.6706202090766449,-1.6624919880356743,-0.4108142879545848,1.1267051368275833,-0.2500465145989528,1.0325462043416573,1.0005823180429783,-0.1343087414705478,-1.19363683175648,1.3043402428781525,0.793488720552213,-0.30803428418574125,1.775310892609512,0.7796605322693398,-1.7485319732381808,1.3924653000643288,0.28869362927985703,-0.21492103028873533,-1.0909664302151982,0.8108082731597821
235.66122787490897,-0.6568942789713957,0.1846803058649084,-0.20932367715186612,0.742095372009307,-0.6056155397368641,0.6779258713392691,0.4599721429391164,-0.3653215513121087,2.013387247526623,2.1573082132655035,-0.6777153697521061,1.8260097135469362,0.2992925804064919,1.0399046873960764,-0.7534178703461835,1.5615111967268527,-0.9716140385106515,-0.6690727386599166,1.2004139079444254,0.032004149065766624,-0.48791140814570266,-0.6057149230033384,-1.3471262895296965,0.13653533108273744,1.301741289398798
-371.9344490462871,-0.21344715171184725,0.2320499373576363,-1.2141886127877322,0.9751197334177512,0.6241198170521551,-0.012246772846914623,-0.8222203955664315,-0.4710383056183228,0.24496657110872277,0.07580455819372633,0.2436872114919123,0.6283455092642799,-0.14705738150213865,0.7916626939629359,-0.5637245528039747,-0.32138584165299344,-1.4074637743765552,1.1581108735000678,-0.718444221252436,0.41293145427562433,-0.8972543714858315,-0.6771617115121117,-1.4480843414973241,-0.5069431753711298,-0.8254971967925115
-72.44828037648873,2.0740826697499735,-1.9792998103757877,0.6969544045107356,0.14294309476370676,0.3696421921980939,0.4477169258102776,-0.5426737997340217,-0.47209057769712737,-0.620847598251116,-1.1267674689098053,-0.7877837519082389,-0.10730214400422888,1.732514999485092,1.1731246375866413,-1.801057734152739,0.6380511014407572,-1.0727430257398065,-0.33381948975600995,0.23924686411114954,0.5008444749444569,-1.5708761520684993,-1.1939250063990554,0.7479102561175338,-0.1681438185847896,2.2313001461926323
403.4906104761927,0.5925269492011831,2.006092888159123,0.648280433843859,0.22468472575188592,-0.8874921778021001,0.7223813578277714,-0.5518581458924467,1.5421099525678756,-0.5642475986573886,1.7269638512334051,2.5581992856682523,-0.43745830032341043,0.9325908318730899,0.41953244390702776,1.262584103427182,-1.7608088119807759,1.2083662305931424,-0.12094814860778157,1.0240625258114624,-1.5256563145700948,-0.372833152091767,-0.39963618561460235,2.061503576636398,0.18455130319703697,-1.4183657329330317
141.9054863461893,0.6296288419236122,-0.6929095952606542,0.46210347426327075,2.1330333746562666,0.06980208499001891,0.11351734525124804,-0.20812225035727522,0.35701548596504734,-0.5893647569442115,1.586016816145352,-0.4930009346588328,-0.3853135968617602,-1.9520877995225019,-0.6002168771587947,-0.6226995198205938,0.5883172064845765,0.30729952087660933,0.19905969557347003,0.8128621188389601,0.28099186773503265,0.6621306745210467,-1.237815498826849,0.8995998754332507,0.8496020970210246,-0.15178509503558332
-355.0768204070885,1.3641404299738442,0.440474737960399,-0.28067507686677406,-0.9896281365703375,-0.9885911071509175,0.17989415115347845,0.1053755061459599,-1.5929937335316693,-0.6013676439512137,0.918316606002313,-1.3340254949182044,-1.103589317215771,0.9407711879882159,-0.09833962679474989,-0.9683444548636353,-0.2246331499970246,0.5524899544171478,-1.6929568141953855,0.22391413406466143,0.5500520990245519,1.3920022863445993,-1.570500603623177,-0.019637798926681216,0.31978193414253697,-0.9824873935383096
276.45715553037127,-1.5558956462036273,-1.2239402667622565,-0.12982069973342616,-0.8036745679697308,0.9638791167949097,-0.5574917850078336,-0.3791277409874871,-0.6492775450660071,-0.5816809139486437,-0.08828204835125482,-0.20358036010236177,2.2105230015913513,1.6391168054440675,-0.14700200162848862,1.628396623128538,-0.5535882417079946,-0.7699732310586418,0.0438114719791096,0.2337859117907477,0.5689830791852754,-1.3698029795790778,2.5797093376543185,0.03408346825922607,-1.0147567306928669,1.6777008140764407
293.4577295965373,0.6218099622171964,0.7077519354554754,-0.9232332461109043,0.7003098794089914,1.0536417966078395,2.632382064837391,-0.7031764251258874,1.8124485579969287,1.77080063563551,0.1848361236948739,-0.0349884904969617,-0.949398888831943,-0.5756378262377739,-0.9758732529773327,1.1492733262856758,2.5600845382687947,0.632407739055521,-1.3516846056163336,0.9725544496267299,-0.09605989972464987,0.4933179008808892,-0.8583577801812136,-0.5624667758942676,-0.6269670577877674,0.12200981464536144
-278.6504479708238,0.02131164867194222,-0.7519693317388191,-1.3200225112207058,0.08243975293450329,-0.42930222451725997,-1.4063174636718339,-1.8751724696457446,0.21319662823768915,-0.1601327955666404,-1.5047203740310022,0.11502607914741717,-0.692420979873856,-1.4575514994649306,-0.03703679704841202,1.3404504460231446,-0.7521564055905832,-0.796025856803489,-0.6117690909052854,1.0760071385985983,0.31917451041918043,-0.08310557262869477,0.7600559636896026,-0.31905393566661816,0.6713400764504657,-0.30920907704986345
81.09292627133406,-0.78489831308224,1.196631486645651,0.3088330125989638,0.6731813512699584,2.601683114180395,-1.7607627591558177,0.5885784044206096,0.4446026682201407,0.3946715298229811,0.38115838488277776,1.6699045043514062,0.5655096456315442,-0.13845598398377382,0.24075317948856828,-0.5805234498047227,-0.20902325728602528,-0.1340171666729177,1.702214944635238,0.014688194729197093,-0.8505204542093001,0.7533416211045325,1.2897527540827456,-0.6097829043193822,-1.1958830620351844,-1.2242982362893657
