label,imp0,imp1,imp2
193.66452040282437,-0.2502702641681367,1.5628796631137476,0.7558380690025726
-35.40216411003798,0.09041292441895563,0.3193246374261887,-0.9027791988689338
154.00073801540643,-0.17393359440572784,2.6143231690575277,-1.0851080399879376
-134.82556143827102,-1.9368040245974696,0.39094901279819844,-1.0205949419079854
2.2959775094413972,0.026367855503933276,-0.15847535311604405,0.20639965839240598
46.71731562645871,-1.1757830121008905,1.1701054217186633,-0.09306845239171772
19.395019760031154,0.44009771309568174,0.4938885540893558,-0.6232644378608895
-23.24910500165809,0.7548466205514299,-1.1466046948324757,0.6285826430257069
44.410963975778486,0.09542698498895093,0.40019442770582697,0.02779443875891027
32.63507407493546,0.6506000381199604,-0.00858159255803474,0.029664817289653065
138.6040588597171,0.792574774132724,0.2686517873130887,0.9745112583551565
-116.3054319641419,-0.4396916691729592,0.00670407213160074,-1.2400356017952734
-52.555130467966464,-0.8436057513376809,0.12864201464257807,-0.3140163942972324
-45.208875957368164,-0.828046257713882,-0.37226843530091547,0.3814969788154311
4.47282532756613,-0.8377076013551404,-0.7188185442297451,1.4521085920472419
-94.86697072266443,-0.6709960359421743,0.9950765966582035,-2.0234660924779235
21.564391196240287,0.8164931054243196,-0.6497848253028501,0.5648029768588678
33.64541436070425,1.642107367615933,-0.04569449692166977,-0.5259884431652324
-207.97734675587733,0.7130248117841907,-0.9123058691875687,-2.019910884953754
4.22887665520218,-1.218837508715201,0.5457423520871062,0.14462422419603682
182.00015361070675,-0.6716318375868252,2.467610172624774,-0.23613274205119425
-1.1760778131738934,-0.6412881773484795,-0.1506117807538889,0.565320885757034
-194.55651360786223,-0.5181729836249933,0.07497626689632067,-2.286583160418522
-78.7013699889157,-0.26849233294917935,-0.9616326687990453,0.31977329662790194
-19.639485842448973,0.34385356552457813,-0.13535039061111614,-0.3020304593094617
133.06993156745736,-1.2483103667828717,2.6268521761937214,-0.7058198970904911
-123.0952806751056,-1.2103977639603607,-0.3765168448025571,-0.38384793393906763
-258.55687305703606,-2.162388961358441,-1.1776474110164499,-0.5704166906421053
-71.74343609754438,0.010112871341249203,0.013419192707101754,-0.950428959609839
-218.79843429815898,-0.2860260463176273,-1.4434047258176768,-0.8943446417978211
-180.2794973639131,0.0037772771230285347,-0.143747744504864,-2.1587085840382816
164.1786452970107,0.9617561221432745,1.7749502697445039,-0.6342713137885371
5.129841648872062,2.1123448620069083,-1.0392975609427622,0.02434490265168688
121.87199110336437,1.475193917745956,0.9802181465419457,-0.5312780164136812
34.157457362724244,0.7532781837289959,0.6826342099530873,-0.856170318525001
-70.03460979208977,-0.12584771190119615,-1.1681550097408508,0.5950907887080568
76.10029010267145,0.17166694845219088,-0.027161192924066,0.9109574744962652
-106.7138838188247,0.7779695588547464,-0.34477977440482316,-1.4418186340462393
113.96031796503567,0.6627281478857128,-0.5606459225609993,1.74634471762214
118.95486193149793,-0.1676762169323817,0.7665209706112412,0.7085324334038058
72.78232440384276,0.5627107361874695,0.046834355818756286,0.5357883557952251
-27.637864440600186,0.7138973544023332,-0.3319805443444226,-0.3950860866042839
7.814808036656967,0.20111544157086259,0.28078626880050755,-0.3654787776815276
-130.63464274063233,0.4934669450275079,-0.8735991966636211,-0.9308771838008196
-125.50949898142433,0.3807149562544998,-1.5996130399080493,0.08955095876275879
-35.43451021607981,-1.8058227762858943,1.6649092783746913,-1.3680900650537815
15.215926567389255,1.6285647543882564,-0.5084075175490576,-0.1923272211104105
-267.3934146000534,-0.8524504560959493,-1.0779455837814012,-1.6172316217122982
159.64848046352546,1.9414598795854816,0.002361756274485933,0.8596558330385827
-23.699178674875764,-0.1599239420651225,-0.870719599726736,0.8531270085555109
-31.109356632867158,0.1628544709101204,-0.12656272735403706,-0.348996743258237
-214.27402737206464,-1.0833254073807845,-1.5013027536426118,-0.27163412789479385
58.98398174999356,-0.9997791304020032,-0.9571144477183894,2.5476862634968027
4.586962208329084,-1.7509212873054685,0.5668032555354782,0.4530593430525058
