label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,imp16,x17,x18,x19,x20,x21,x22,imp23,imp24
-153.8553743284846,-2.4878220575623313,-0.2217814037161355,0.4977883094177774,0.8293237725828624,-0.3635732949150291,0.2912027551380325,-0.6316515245136439,0.9693693024080543,0.5374120028203807,-0.7559507066919204,-1.6942558959950778,0.9289320135322151,1.006606541032628,-0.2165231975361736,1.3325514676651278,-0.6314025555665582,-0.3278064598765229,0.05252636821531626,0.3604416762927729,-0.6049067639281748,-0.18403239919900272,-0.9392415406820068,0.642301235011176,0.39387321816474324,-1.426018117120452
-18.999890609827116,0.5859042011646491,-0.736770135947622,1.855503314794263,-0.9425580057918763,1.3254321090950785,-0.3220281544920584,1.6147787907098514,-1.4152671919241875,0.22423474453529177,-0.8449414385934964,-1.611567359102828,0.9495945713644882,-0.26265952031616774,-0.09184476433495513,0.5483196275544987,0.21853404241094568,-0.5561187467607805,1.0094717885959688,-1.4990159604584012,-0.059415181272494094,-1.4068150094975382,-0.08743532877718108,-0.3464265060068996,1.669069525826331,-0.13006029355362003
-101.67672792686561,1.5027276807992853,-1.4758710971014117,0.004001260236595398,0.031214589669564773,-0.5046045954849743,0.9969574815226198,2.1173728164203425,0.19087993591870805,-0.71438655970402,0.3535139844484254,-0.3361500027177518,0.09336519293159469,-0.11942316073584242,0.45740074279174425,0.41768140501724765,-0.131120463249672,1.0742732974201217,-0.34322606870467587,0.18955986050867568,-0.6594268872163145,-0.702063562355312,0.13897565236328388,-0.7803766047308504,0.589228284886637,-1.6840937293474054
-18.487963486427432,-1.0199687187676887,0.16056211829741926,-1.9314522890962216,0.28722034517527945,0.7244281762354122,0.6936979550131449,-1.9793197948526953,0.5638165593865041,-1.1289632651331654,-2.39198188955614,0.722776773932773,-0.044919538154433135,0.18861234197501178,-0.15249967830991942,0.7639453637154662,0.44228163833030987,-0.2565948357895235,-0.8652992751348513,0.34696029688448116,-1.3191950527677994,1.3592914243365102,-0.5666705929614403,2.3930122947667867,-1.3631030805815938,0.1469922842885556
178.60244965580293,-1.5110935484525234,1.055353067471044,-1.6865702430814355,-1.5179511318432517,-0.6084370413911421,0.5559874336901389,1.779661887087689,-1.471211744279153,-0.7683234936966282,1.0388397119820936,-0.2491210034887189,0.08547725034829733,-0.1558090821819066,0.6349628736125502,-0.032185950944282664,-0.22083449203708258,1.1280026262015077,0.2444544496055498,0.10654467643437403,-0.1890579208523746,0.40654213826669494,-0.02816690844955293,0.24477484111169842,0.19305080295811483,1.160248131829619
55.17883665065541,-1.9865271419775223,0.8326657578803607,-0.9656496396073002,1.7776448188194294,1.9581316153017756,0.5740812821065351,0.8762059916716602,-1.5920084571186501,-0.18949957639212914,-0.46685541039991946,-0.9965284166185597,-0.7139529121595534,-1.31172043291069,-0.7701191072317533,1.0325617203605524,0.4520053685824477,1.330451671562317,-1.71374357412924,-0.3637845296098712,0.5451408795105409,0.4898112547940131,-0.3488519971912,0.3238392663274503,-0.08815486887039078,-0.148882796020883
-90.60738329801868,-0.8033787071662901,0.6273984856213408,0.32656301586305486,1.2313042635686857,0.8215641246246144,2.0347491581525903,0.10404648103908559,0.2167912776044933,-0.2830790735982502,0.12809888435898667,0.4709670697851621,0.10718646478241609,0.7349648157519848,-2.147132099966032,-1.5023889816895173,0.5198290026710267,0.264824242464778,-0.6845856191413306,-0.8168615002149581,0.3330021294490398,0.6826525072925881,0.9983045685783835,0.2712114752799734,1.0171476743793124,-1.198361546999097
-180.15089475468253,0.3683520038409712,0.9772633703031223,0.7177387066589793,2.5083062730565633,-0.3306586623763318,1.4939281436421976,1.8068588841465116,0.17969538110620695,1.1469628682551696,-0.20963999341916223,0.2079200673839576,-2.9667530687407306,0.9859483833147212,0.367199798775388,1.5095239926988544,-0.04946657132325152,-1.8249777469611168,-0.25177867392637926,0.6084916486780788,0.509887247921195,2.426178003841775,-0.031471370203683895,-0.06487144105336112,-0.6270278518303946,-0.7387387253049276
-14.945825151788732,0.961987189071841,-0.23701197001262772,0.5720062783004729,0.19484234027013805,1.4621959387176369,0.2063617713254507,-1.0196953197088567,0.7499002394237105,-0.7047284356108838,0.31852100479887446,-0.1449045790814313,-1.189232465077129,-0.44594371386116016,-0.6328802748847919,0.29724427338012405,0.27926783821652595,-0.7380570836613916,-0.950910729687232,-0.9916966634403105,1.0539857711828762,0.4486357645145273,0.18932830729237413,-1.5375847964491753,0.46027162498230384,0.1812511626020504
15.826424582349162,-0.5924642591528942,-0.02640575695892703,-0.3700110298821277,-1.6834381922209503,1.6155828235482317,0.9648516330974576,-0.8058700664961888,0.2801611588196068,-0.25879606266710237,-0.47383934707091613,0.5609194479412387,-0.10960980392583083,-0.29548031802916036,0.5462842480036996,-0.4363858905265686,-0.8096035199216461,1.395683810789956,0.4240610444640897,-0.014452270878279104,-0.08836295920533532,-1.234348871879922,0.0064222698109378164,1.598647170504717,-0.20922187374452778,-0.5621680265783021
159.9854854833789,1.312549194340226,0.34413370482806543,-1.0374416964083255,0.041385762307114264,-2.259386257904186,-1.5449093695931155,-0.15237749727117703,0.6235995270520134,1.853834157502221,-0.12265510030761952,1.4225951977899767,-1.1711676678012368,0.48689481116196437,2.022212562972086,-0.9436017159193308,1.5837175456395398,1.698458702375565,0.32876685144105805,-0.818524805650065,1.2530637269289127,0.19627233844086328,0.5265477791536803,-2.756462797090711,0.751090543003633,0.5864531303336101
211.23110167341312,-1.6037294750298954,-1.4439289224922272,-0.1088486250691617,-0.8180021847417462,-0.6167301099564017,-0.5505339682007013,0.12301867352675562,0.019290880373942807,1.032974234914031,1.8752253884833885,-2.2832386346150395,-0.5263908651106778,-0.2134326970879245,0.5981721503347945,0.7679376635165371,-0.02230853891243119,0.8219214824159002,0.34355457703993575,0.10451403607582113,0.07142083258109318,0.4331840672715426,-0.975532935614632,-1.3099765543749995,-0.0022462017571209794,1.68076571338819
-159.96023126770493,0.6105857452838231,0.5597904479310398,1.0531528533329035,-0.07443342910004629,-1.3353443587101013,0.17770100093325383,0.620672097550678,1.0807807255546218,-0.03955515385665504,-0.07016571145864703,0.028318376130461172,-1.2767485758203094,0.02975613949574519,0.42961821913258585,0.27157883719537346,0.8339221545489041,-1.5702247198904564,0.4591800792284367,-1.6609609335159914,-1.0810565404082624,0.3801978510059632,0.20768768716311115,0.6815006973726244,-0.24751863555150475,-0.7271371758248686
-84.27548039201571,-1.1969379266681042,-0.40843760127265955,0.4864990167320297,-0.36634332058951224,2.4393342787192664,1.2614608039888047,0.9308201250373191,-0.022785634837776975,0.19176563310249223,2.4075914215475587,-0.8930685565049704,0.39358065033571576,-0.4963631294960013,-0.7135311362142988,-0.6159813430848522,-0.08555983423369973,-0.13426567343942075,0.06953332989622589,-1.0820515457923974,1.0346573698682087,1.691650408397664,1.643825930089093,0.9386107696939839,-1.5076808381562004,-0.5593219774756829
-22.297916422249855,0.7183315431942462,-0.10119762731753187,0.300175049284521,0.09004158386695832,1.6828883889478314,-0.8410484303982945,-0.037008094073233626,1.9008318150657448,-1.9793296949964019,-0.24770719843449732,0.5634099508221323,-0.9229768983740939,-0.16291219337623528,-1.1427906949964008,-1.7849439691918576,0.3408645992482214,-0.20292395653422776,-0.35990553718324825,0.03990669451976115,0.09390648166044979,-1.487154235709771,-0.7668695251179117,-0.13721170304420047,-0.42098586801317606,-0.05474639567621555
-65.96847782448688,-0.87847380134206,0.7424589135926203,0.5843141664353099,-0.05310680169691065,0.9452115346114836,0.1680153405325285,-0.5509818035382495,-0.6375875420759639,-0.10047572057170515,-0.2188662517356257,0.41055008532761655,-0.5976676832548571,-0.2310694774576803,-1.040193719815898,-1.8210860692944963,0.21668311896428621,1.144293068559939,-0.3033500674771342,0.7662429750405095,0.370211889941741,0.5008315910042116,1.945195074276933,-0.057390703001542406,0.7638603516334226,-1.387868550455802
