label,x0,imp1,x2,imp3,x4
6.590983751719698,0.30729952087660933,-0.6929095952606542,0.8128621188389601,0.8995998754332507,0.6296288419236122
121.03089860375232,-0.1087601484568576,0.5193465142411723,0.40171172209894146,1.5327389130025777,0.6901439917111125
-48.71485949912961,-0.6533292325737119,-0.3345012358409484,1.7654542402810969,-0.4749453111609562,0.40498171096095553
66.85875268670259,-0.013497224737933921,-0.6017066122293969,-1.0577109289559004,1.8522781845089378,0.822544912103189
58.05655763049614,-0.29900735046586746,0.8219025043752238,0.0917607765355023,0.08704706823817122,-1.9875689146008928
-85.52013549637394,0.7472936051232618,-0.8289950109220723,0.6103702654334648,-0.5601810401969696,-0.020901593964148132
-0.8117456695707617,1.4027943109360992,0.7910319470430469,-1.4018510627922809,-0.9093874547947389,0.5868570938002703
41.03502613943486,-0.7076694656187807,-0.48423407286625136,0.44381942814622843,1.2669111491866227,0.7746340534293368
-52.00437307459468,0.07580455819372633,-0.012246772846914623,-0.6771617115121117,-0.8972543714858315,0.9751197334177512
20.782495368623827,0.7575077100473051,-0.22096959953322298,-0.5305011476105275,0.6141667000434252,-0.57581824064468
-149.1547293337029,-1.5151910621985523,-0.275051697151644,1.3668742674445247,-2.301921164735585,1.6449677135012837
-104.01995178924055,-0.0771017094141042,-0.8895144296255233,0.3411519748166439,-0.8158102849654383,0.27669079933001905
55.406536880784486,-0.3220615162056756,1.5499344050175394,0.8135172173696698,-0.7832532923362371,-1.2308643164339552
-96.24659871051905,-1.0623037137261049,-1.5506634310661327,0.4735924306351816,0.06856297480602733,-0.9194242342338032
-57.32208399446327,-1.035242322419374,-0.7928728322623442,-0.553649305347182,-0.10703035995455783,-1.1978778925888485
73.58364220586337,1.8967929826539474,0.4127809269364983,-0.2453881160028705,0.82206015999449,-0.7537361643574896
-56.61627886714791,-0.32138584165299344,-0.14705738150213865,0.41293145427562433,-0.8254971967925115,-0.5637245528039747
19.839814342149772,0.32875110965968446,-0.5017570435845365,-0.5297602037670388,0.9154021177020741,0.5132674331133561
33.32653430754958,0.6860514599984393,1.3686315575323487,1.0584244868495878,-0.9649234605801045,-1.7587394864231143
60.3531715092763,0.4738329209117875,-0.7143514180263678,-1.1913034972026486,1.8657745111447566,0.6565536086338297
89.3009018722542,-1.6074832345612275,0.22745993460412942,0.1846338585323042,1.307142754282428,0.25988279424842353
104.29218773733916,0.8576596232020194,0.3109075655980046,-0.1599385299634271,1.475356216949552,-0.01901620790268883
20.04021458920092,0.21409374413020396,-0.4465149520670211,-1.245738778711988,0.8563987943234723,0.173180925851182
-31.17864059716161,0.5137859509122088,-0.9378250399151228,0.5150476863060479,0.5150352672086598,3.852731490654721
-128.08686650916917,1.3538723741654128,-0.4691756521047048,-0.11453984525261789,-1.7131345290908775,1.2378163119734618
111.13095564655984,-0.03582603910995154,0.36139560550841393,1.5646436558140062,1.5380365664659692,-2.6197451040897444
-74.64482262019683,0.18645431476942764,0.6339190223180112,-0.661786464768388,-2.025142586657607,0.852433334796224
-20.10317571656465,-1.3204566130842763,0.7818228717773104,0.5219415656168976,-1.236950710878082,0.29698467323318606
6.194224835331951,1.477894044741516,-0.21967188783751193,-0.5182702182736474,0.3571125715117464,-0.8084936028931876
233.29830848854266,-0.2489641484790735,2.060747924881987,0.9715709509543554,1.7553408424432044,0.6453759495851475
-20.70650686474221,-0.1423794850212935,0.6228499323474987,0.12029563171189886,-1.0676204293825944,0.514438834058749
-18.227698759281814,-1.5341141707356223,0.7116148780888898,1.277676821898509,-1.1246420918378692,0.33231401197959165
16.82295342556234,0.3112501545435361,-0.24903603955637832,3.0788808084552377,0.5765569630557664,1.1195749114345768
-65.81178979366177,-0.2886586389201383,-1.0025293646378088,0.3227185603380895,-0.01851313599238993,-0.827230943552323
-24.394631274811587,-0.1903386780836082,0.5389100436846587,-0.8756182533847572,-1.0372461543264564,-1.382799730964336
74.0061605862955,-1.0777447779293061,1.088950596967366,-0.7153037092599682,0.06428001909546277,0.6795977489346758
75.01473162203374,0.7674347291529088,-0.23413695694918055,-0.4694743859349521,1.5792128155073915,0.5425600435859647
55.11846660244982,1.083051243175277,0.3577873603482833,1.053802052034903,0.5607845263682344,-1.377669367957091
-125.45009550115476,0.06023020994102644,-1.9187712152990415,2.463242112485286,-0.026513875449216878,-0.19236096478112252
40.235408411906704,-0.8182206832334725,0.09699596499271819,2.0923872756854602,0.5951570254369136,-1.006017381499702
-72.78824020280392,1.0571222262189157,-0.7198442083947086,0.3436182895684614,-0.4606387709597875,-1.763040155362734
40.28107042644642,-0.31026675659345604,0.02100384163275905,0.3241663524884421,0.6819529712949639,-0.13014305436768459
-134.752280552307,0.5883172064845765,-1.9520877995225019,0.28099186773503265,-0.15178509503558332,-0.6226995198205938
40.190353600612525,0.11567463429285867,-0.7484865365565536,1.1792971840638264,1.551151975522523,0.06751848141010895
101.69042547118693,0.9540017634932023,0.570890510693167,0.651391251305798,1.135565640180599,-0.3152692446403456
-41.54770177729409,-1.1063349740060282,-0.47917423784528995,-1.1962066240806708,-0.18565897666381712,0.812525822394198
-137.1978574333706,0.005243699718183166,-1.594427658794367,0.046980593764742055,-0.5993750229537729,-0.45006547147924364
-1.046518770278258,-0.6769220003059587,0.324083969394795,0.6116762888408679,-0.38508228041631654,1.030999522495951
-8.511760962580048,-1.0708924980611123,0.6256673477650062,0.4824724152431853,-0.8571575564162826,-0.2234627853258509
