label,imp0,x1,imp2,x3,imp4,x5,x6,x7,x8,x9,imp10,imp11,x12,x13,x14,x15,imp16,x17,x18,imp19,x20,imp21,x22,imp23,x24,x25,x26,x27,imp28,imp29
-135.17496217412943,-0.17435425790283585,-0.8318222082304447,0.5646059258936003,-0.9161919154812425,-0.43676423723821745,-0.5029747705513431,0.4720022709192744,-0.6905410523162594,-0.06717829004935526,0.6897078052451944,1.7495839042054206,-1.0196643386921156,-0.580053241370043,0.6820520657126199,-1.2922626951056186,0.2942241290134937,0.22530792204094158,1.4872461553359273,-0.234407800316322,-0.3695269288333586,0.23940450053537707,-0.02355215087423812,0.26348721533105957,-1.6065771007386793,0.49968511030293383,-0.7837656655863965,1.3814540786904865,-0.7157599891107518,-0.1314725956716678,0.8260471714415063
-89.41890581703976,0.152354872033722,-0.13737178839939665,-0.6947131310890582,0.8508979621679722,-0.32789471651291785,-1.345870923473215,0.9262154022415924,0.19358991136754436,0.3904648499288896,-0.30372602877666466,0.8250982646676347,-0.409282438113104,-2.438817158276429,0.26536234939962844,-0.6581164890752567,-0.47622087354465903,-0.8224199323822006,-0.5827586576115821,0.8743891807127275,1.1210306673244714,-0.13427916218630415,-0.5240883979345925,-0.8192578597214978,0.15519068385897913,1.42274813609994,0.26256132900192497,-0.8671302157109003,-0.10322175293249623,0.00020706491819709385,-0.009300321138614417
192.23622254732214,0.7579218499236196,-0.4555395260238707,-0.5353350870162231,0.8691545924968965,0.09806753953894455,0.09175248444837286,-0.39247110606087293,0.9854496856152184,-0.8892408282283243,-0.06418817710849775,-0.7188323876087304,0.35845361820962024,-0.6039806259692295,0.8760467925297942,-0.19469729611668168,-0.11622904312195817,0.6855077387902041,1.472670675750982,0.21471318317052634,1.8486088332964115,-0.22954865536034708,-0.7309562757154733,0.2522403964266774,1.2958717818630143,-1.6394841625254342,1.5781180575621845,0.7450053128772811,0.9553005582377528,-0.1755639454992155,0.6686548047579066
63.82634319421088,0.8657551941701215,-0.05952535606180008,-0.7925207384327007,-0.926930471578083,1.7654542402810969,-1.5193699659540134,0.13074057728609134,0.7746340534293368,-3.2412673400690726,1.0324652605511468,-1.2608839543350452,-0.11473644146689901,1.6324113039316352,-0.2525681513931603,2.1221561970126332,1.2669111491866227,-1.2002964070557762,-1.2477831819648495,-0.7076694656187807,-0.3345012358409484,-1.4301413779606327,0.5049872789804571,-0.48423407286625136,0.40498171096095553,-0.44004448669698376,0.44381942814622843,0.9178619470547761,-1.0243876413342898,-0.4749453111609562,-0.6533292325737119
26.39189877858331,0.3824097461840506,-1.515744114997232,-0.04946370965243295,0.2029230208512997,-0.637739984251316,1.4205042479898549,2.0102045387663496,0.6329318177555108,1.5475052013300616,1.1890165311075518,-0.6231405264247644,0.6748194921666038,0.28586539072490497,-0.6127886904843862,-0.6373871273065177,-0.8323555731042287,0.1664522082130561,-0.38770155993598415,0.4714155563864041,0.4924512640081491,0.334456789987025,-1.1227220215622986,-0.5707462937494763,-0.5309969550018176,0.6585442726728304,-0.5522230442809712,-0.5554771191602547,1.7958776730955217,0.2891686439078181,2.4553001399108942
244.08793832133568,0.7090037575885123,0.42545756178496474,0.6427227598675439,0.7858001586508322,-0.04015795064434341,-0.4461834332147797,0.02688583899453078,0.7604146561442974,-0.966976143129213,-0.6526239793023909,0.12810441491078928,1.3291525301324314,1.5033983017671506,-0.0036025390905684044,0.8406435489887241,-0.4523063192490767,-0.08973569428722672,-1.1583646891925428,-2.4238793266289567,1.4401172154494728,0.8773622905756714,0.19652116970147013,-1.889540730945531,-1.4307751021180481,-0.22096417382966393,-1.5839028234857233,-0.6810516574748808,-0.047711356141979855,-0.6763923020592697,1.8009404329108156
139.4609913331954,2.076747983560841,-2.8962553781936893,-0.3486521344078592,0.9980101098596522,-0.2590421458207031,0.7326400772155792,1.9140313538667861,0.3464884758979927,2.0883747047807275,0.05194588580729943,-0.07160125941406395,-0.3492577043184288,0.6127739050625697,1.1081828167375165,0.7276295436369798,0.07863519031609059,0.38193545223155334,-1.0399059271255309,-1.9982006845321076,0.43004164719106963,-1.0534155631736561,-0.3216350512173826,-0.08071658010858232,-0.19634984908497827,-0.6237689606958051,0.9163276747024814,-0.03722223650984159,-0.13958962815517376,1.0302834540318422,0.23878915902651351
-29.667831038167815,-0.7309300399419191,0.5072740311072977,-0.1769472274940494,0.820482181197364,-0.016422896072752075,0.6818914896263114,-0.8169356709872361,1.1087035805829077,1.066674689589154,1.044160877069072,2.5269324258736217,-0.7982972445384537,-0.16711808031685435,1.3821589910375272,-0.48943944251822213,0.5839281853259639,-0.033126972873797095,0.6487098875896427,-0.35929209078705954,1.7945578635177877,0.14671368643332283,-1.3793192280145272,1.8467073257360336,1.188393273448084,1.2065089665083568,0.5906548306923093,-0.5308687729203206,1.1692955904456728,-0.5176112990361714,0.2237879516388985
95.632652143808,-0.006521315229458062,0.4631847952675847,0.6515219913395057,0.2965755451407618,0.4572804046152411,0.4097627959594974,0.39792704994680894,-0.47949296739924335,0.19729226563120644,1.4104591452035038,0.7045065398247231,-1.1376856704248166,0.19063559126502433,1.6999573745763805,0.08382662792936094,1.4033699701251907,0.5987943895619102,1.0715431522348857,0.6979032725390276,0.6683404887180808,0.9413105807674833,-0.20149153394751798,-0.8610879101735704,1.4558223221467665,-1.0325239035275395,-0.4430440211284823,0.7890566873755189,0.3113086734428849,-0.7341737987784958,0.08199555641356042
39.7609789795047,0.19655477651157463,-0.9186519464841982,-0.18687164416135904,-1.344450511034277,0.08228398927542419,-0.4455025214007718,-0.21398884422550896,-0.2817846088605072,-1.0041407667520679,-0.36283856043965906,-0.5172884501003722,-0.4397310582741749,1.5505004928140769,-0.03468488738678118,2.2988981236192503,1.5795721457307124,1.0318445394686349,0.23421473253652075,-0.5228600271532683,-1.485560373036972,-0.998354040738791,1.4469778843537329,1.453384477117701,1.0654803750653512,0.9843223984765838,-0.42018681709585726,1.40934744018558,-0.7677975651041284,0.26705026586925884,0.889630795623437
