label,imp0,imp1,x2,x3,imp4
-163.36352992521694,-1.0618566182379223,-0.9893683935689265,-1.9841816143423538,-1.4764421219954438,-0.45772322599444504
-142.5756626799233,-0.5579162299499533,-0.28522503958304174,0.48036942553296935,-1.4273776048040527,-1.0412666353051778
120.29747198035359,-0.6132002869132012,1.3736884997604164,-0.6892282712408866,0.6919237106508976,1.6109919764383442
110.21834892825942,0.231802959660187,0.6441592744430096,-0.4640187185848006,0.6971765975188817,0.8521226952659894
66.22807226084043,1.5678821766222575,1.1785562058590144,-1.7473337953315786,0.4027237912358534,-1.383956868577714
186.15783608079715,1.2444827979614717,-0.023836352037646287,0.24496394202485047,0.224097139557027,0.952567708239096
-0.5302801422057151,0.29668119719494945,0.22075338645325868,1.8456151134344994,0.9201145688058019,-0.42330083288973963
-177.26609384103907,-1.7110537607276717,-0.20586438172426652,1.1281440438104338,-0.012625951627825618,-0.234571291207228
-13.697512246598917,-0.4481156025763554,0.16234246679717987,-1.2754558593011862,0.06400443492565071,0.25722913412818593
75.57419351041888,-0.051964249505532176,-0.11119605035442469,-1.256739294064987,0.7453876814972659,1.0417967990841295
