label,x0,x1,x2,imp3,imp4,imp5,x6,x7,imp8,imp9,imp10,imp11,x12,imp13,imp14,x15,imp16,imp17,imp18,imp19,imp20,imp21,imp22,imp23,imp24,imp25,imp26,imp27,imp28,x29,imp30,imp31,x32,imp33,imp34,x35,x36,x37,imp38,imp39,imp40,imp41,imp42,imp43,imp44,imp45,imp46,imp47,imp48,imp49
94.58974170704914,0.05637938402340233,-1.6702007572007154,0.6218785130606425,-0.45383774927136067,0.6655897442907245,2.0651243293234036,-0.058818305589091936,-0.43079839457114044,-0.7658374555048318,0.1742838453171111,1.7087036066848673,0.7942260870036768,-3.6765456562360597,1.501691674468023,-2.0552469286638955,-0.40105269867613635,0.35649586405409095,0.43305272349298324,0.32015073983066417,0.17152235034405078,1.0801011899203032,-1.2167031227797294,0.47855472143209515,0.12303460224693656,-1.3095140475986342,-0.4422036739387613,0.782785049008537,-0.7405825025494043,0.18091882466576642,1.387111775526211,-0.21824837875042905,0.9619205120939979,0.1509104230531666,-0.7028015089572978,-0.4341013631642275,-0.5104575741575142,1.973837779588427,0.650555857182889,-0.972048106587642,-1.2276833850789473,1.5356987943413152,-0.3162726400063519,-0.27653459812781056,-0.6869468415160225,0.7409099467388189,-1.4362274592149296,-0.8217392429764238,-1.6638571692030208,0.46067760740221136,0.5423080230100675
369.7570086216977,0.510921164540788,-0.34203085600169886,-0.17349620993479803,1.142936910722495,0.6277874439383371,0.9368240710965048,0.3943163988070708,0.9141488702486227,-1.8156536456768155,0.6355311400697019,0.31926316932026644,1.2313949408144196,0.5181590712084172,0.5563041967624528,0.30060905318013276,1.4951997405268929,-1.8681165360506555,-1.3032343019863881,-0.40195132261976996,-1.2000315142810138,1.1206527306632104,2.0576027117795106,-0.48766557974726127,1.26573634240809,1.126258168416729,0.5253274945585891,0.8665602708995831,-1.920718784915147,0.4744663850605583,-0.04660396040356263,0.8417293332545236,-0.38765841097779097,0.6301868079665747,0.7927526981976359,1.193906790505564,0.5758545206835761,-0.03161592728154357,-1.4984172045073632,0.16316694876926635,-0.21911218606810037,-0.18480366636357254,1.0314971403114945,0.15574419051929844,0.5071264460319873,0.3904278912466238,-0.22474953648408158,-0.2552744511925002,0.6749958535915426,0.3041846851436632,-0.9226988565064759
-196.35913996490373,-0.20059348707391988,-0.8989179807869772,0.037130451752600165,0.8377930239396253,0.7868051624921957,-1.4134745098482315,-2.4080649099216522,-0.1087061222210855,3.0919508183597935,1.6229681292313378,0.9407278014533526,0.7386740671204561,-0.5738689292583217,-1.2735133947519022,0.6126334983410016,0.40220576516484313,-0.9647391312741821,-2.166189511621485,0.8245599237907288,-0.6857243522449383,-0.32648556662880324,0.01720583565256123,-0.33836621475582374,1.2014739302301036,-0.5971272990008463,-1.1263666651364628,-1.3606558860848437,-2.1585989944568778,-0.8254215464024725,1.2283346499382874,0.9128968412664034,0.5398824144693725,0.40397756143315955,-2.2441633461793566,0.07037565758334899,-0.022007448845897688,2.277909957722809,-1.591217772805888,0.49056096885731915,-2.033485169884284,-1.8780061442154947,-0.26391367425974316,-0.3383634901520655,-0.9521497487393795,1.9025685817013387,-1.0333169698845412,-1.3752239869411738,0.760657505182838,-1.0200324034557136,-0.44320535262923555
-250.92092904326748,-1.4316058922873907,0.3634694973963727,-2.633877008326554,-1.5269228300042919,1.0278512016619519,0.33991145922363875,0.8509366828645669,1.6275762964124372,0.9947731448803855,-1.0629876234245883,-0.7743584367397117,-0.4078086653630777,0.16884254715795954,0.026174368754914787,0.5916059389478568,-0.5133680386869586,0.14738637921677358,-1.043177791964095,-0.3286487967010108,-0.20189358884708808,2.058256772567748,0.019196501599805866,0.7184036839746974,-0.479464173393607,0.10565441727323027,0.9047284444329893,-0.25102659835732366,-0.3393775740697047,-0.11372642004365015,-1.5387541560353546,0.6062976868032587,-1.373625716276757,0.11945605402509087,-2.298292926647183,-1.99049397785316,-0.12874965874579944,-1.0475089741984134,0.08547290216598676,-0.1185246855906699,-1.4584289383082516,-0.05146319618367497,-0.431470576748078,0.4010681890902786,0.10832483962424945,-0.1283142086839872,-0.21725927045525387,0.08091261961785756,1.3681102296420578,0.2596549377447951,-1.1705160057922486
-408.42296624864275,1.2201950436706928,-0.5448370389747698,0.38416243920468174,1.038292417109424,-0.17298302203358426,-1.5972640544420338,0.3697079774693097,0.4291304784750445,1.1262007414289723,-1.0627708854730071,-0.25300246093020895,-0.4355706639095357,0.00039993412653918046,-0.733041916015628,-0.3746442770354881,-0.04658304800276395,0.6142224976931862,1.6708226853774875,0.49002302220909394,-0.05371531348092105,-0.30542485513465234,-1.051648090768651,1.226915759606012,0.25488390915896386,-1.0088470556133402,1.945743114668383,-0.44706461237863804,-1.3647638169965246,-0.9484962693944397,0.24716094750626896,-0.2350380198104292,-0.6716569317735192,0.34686989926406403,-0.8892949643623338,0.3084394795362893,-1.442979190288005,0.6655283866998639,0.9318038246126995,-1.2545548098713928,0.23960330948257658,0.28902776201156855,-0.667274999557089,-0.8960478762394292,-1.1903722343743341,-0.3963769058696318,-0.2959341546299463,1.3237273514659695,-0.383994118214485,-0.8589072704366835,-0.8749768516011122
-427.13480490939673,-0.7076319979877674,0.5270774340827133,-1.8583671509792543,-0.2264762535579336,-2.170509962414803,0.3019756425139039,0.4354526116790138,-0.1316177775681725,-2.900235684869038,-0.498796432183169,-1.2373352252004437,0.2622121906747487,-1.6620388188808533,-0.16979326257497337,0.10644395638459878,2.4171522573784823,2.1238907712752577,1.8320023157066951,-0.04091521693595728,-0.1704810509837569,0.9716190187632577,0.5241079773615881,-0.6920028871620374,-0.09846226755467798,0.5788674998502884,0.6012918047248892,0.5051254894096842,-1.2807633522139088,-0.8793733852977018,1.776222326523738,-0.028055308720246596,-0.5244660309810745,-1.240077191585694,-0.398736332907356,0.13294073027545628,-1.371056487688414,1.0741712265806587,0.6556017003321075,-0.9540788766198324,0.22137593427940408,1.9189619425610374,-0.6711662900100642,-0.241007750120285,1.9644448610392253,-2.1689928495696496,-0.8889347049646024,0.7875680912545475,0.5904222464157025,0.9864835861178348,-0.3181866698179781
45.25064082615427,0.6910033491398414,-1.3937049845801561,0.8794725415124695,0.4365300634643749,0.2248185044644,-0.0719027422389516,-0.16297591775618675,0.8411409897810357,0.8197245047915328,0.9135347672576386,0.12091570729838176,-1.6254093273990609,1.3256750878203192,0.47903390641678406,0.49299397808728973,-0.11648683474837435,-0.6389413452935152,-0.4222640307792057,0.5863081778242357,0.1515813580647263,0.07484034180730272,1.2274681124412523,0.641165133385881,-0.617282942292063,1.1374974382873773,-0.32243578184657407,0.45512100528719074,0.4309286301385496,0.6783725813622852,0.5466712485580322,0.34183468942116046,1.190462685940464,-0.2547782748609614,-0.11737424694667592,1.1237855118073932,-0.018461381531565936,-1.0480027563893053,-0.034220254714157586,0.41343581540018504,0.09495060254165227,-1.5395224007950796,0.6137148710561954,-1.0586332143774073,-1.0068141041841145,-0.9740138492704131,-1.0131231839184895,-1.5912047476361164,-1.773590814948026,0.2186259562074181,-0.05131727014290988
84.70493297621145,0.14953453486833862,1.0530385058580602,-0.9285237432953274,0.5612333171724876,0.9663817524683695,0.9262062258711627,1.334370728619677,0.0191624898794445,-1.662276079865717,-1.7862905361374912,-0.021796285143805064,-0.18557539599684436,0.08883184817554805,-1.5083883675918144,1.230283643151755,-0.2836592527794506,0.11202063522874503,2.0083367383099615,0.09703722671998283,1.1756406036751728,0.07674719168684023,-0.06260837456614261,-1.1589942487186344,-1.2363176614308728,1.2886480799594684,-0.03341616803150163,2.008349287931878,0.319241874506973,-1.545784520820019,-0.5036886853423507,0.5181978017686674,-1.0782595450612251,0.33996953526791823,-0.8835453374614939,-0.06732486633665952,0.4550746449819605,-0.1931230842879922,1.7548226935300615,-0.24579400319330433,-0.0017024421067705004,-0.3592208598384428,0.479337955124078,-0.21698279677955173,1.02951238251903,1.7418031455062613,0.22450071799400678,0.7231500971410895,0.13948204960457633,0.6411302403627784,0.28294108623960584
-203.78529242288886,-1.0899911775573916,0.29946695813861873,1.4241973655526798,0.984391090551373,0.45894028497522815,-2.113209391590087,-0.36737886921990237,1.6361980454216702,0.4207076970710519,0.041058439161636914,1.0809199035129124,-0.7516943483358902,-0.13709435336295056,-0.4132673546800461,-0.9993502573191622,1.3687908782369316,-1.0117832832301152,-0.3860739142177707,-1.2778415138025114,0.22110010945449973,0.49184947354563097,-0.11400871472775256,0.5764862347721506,-0.3468775756183947,1.237238874348809,0.8738882537491913,0.1981717554046647,0.37298556960253754,-0.21500700038471518,-0.8374780342026991,0.2224198155270817,0.03221628811738765,-0.21664638921982032,-1.5943859103603624,0.055278677788204396,0.11110770456319274,-1.1030375317689334,-1.119163762878758,-1.6845093645758389,-0.12556093475490868,0.06449303753094553,-0.987975363315093,0.49780644319590617,0.6152770334823009,-1.8675331810627536,0.3918729818579677,-0.6084581427962125,1.4468334724470202,-1.2189441140966002,1.3751786876128025
-409.7225957851472,-0.41992823391174583,0.7605622020309493,-0.0029588652699559597,-0.30877895602664823,-0.3531590969082213,-2.072406365650797,-0.3432331794702673,-0.2978611147863191,1.197989465266154,-2.1175163584404264,0.0877635601399769,-1.1073028942573258,2.3614991401998693,1.1842514919534077,-0.5361021163635156,1.2300568812845496,-1.2375654113718613,-0.24992836424543222,-0.4933532685291213,-0.2676297309936959,-1.3040705237016221,-0.23404410303412063,0.4399904148929059,1.9825070494811332,-1.0223376397676203,0.10499945006887534,-0.2609804146403936,0.4395352114238278,-1.2438583167988964,0.3869673674454328,0.9055616256643646,-0.9798312867924058,1.6548887650919653,-1.8564492707689515,-2.366675224940472,0.5417707079583444,0.37529666425785396,-1.278457197778077,-0.8421476671254496,-0.8554591668193776,1.0691667734046106,2.2081034821692347,0.2960521279063248,-0.38538812213747187,0.1225346362633251,-0.6592809744370158,2.569115188166861,0.589515703832492,0.5305141303181617,-0.5457556008315577
