label,imp0,x1,imp2,imp3,x4,imp5,imp6,imp7,imp8,x9
230.8200815150573,1.3686315575323487,1.0584244868495878,0.6453759495851475,-0.2489641484790735,-1.7587394864231143,1.7553408424432044,0.9715709509543554,2.060747924881987,-0.9649234605801045,0.6860514599984393
-75.30869930941897,-0.7143514180263678,-1.1913034972026486,0.29307247329868125,-0.6800247215784908,0.6565536086338297,0.3464482094969757,0.23225369716100355,0.25049285034587654,1.8657745111447566,0.4738329209117875
-59.472875267425074,0.4040508568145384,0.25755039072276437,-0.16128571166600914,-0.3427145165267695,-0.07444591576616721,-0.42064532276535904,-0.8022772692216189,-1.4153707420504142,1.8861859012105302,0.17457781283183896
53.62380890662055,0.4127809269364983,-0.2453881160028705,0.9633761292443218,1.158595579007404,-0.7537361643574896,0.787084603742452,-0.8206823183517105,-0.9746816702273214,0.82206015999449,1.8967929826539474
12.726876029678564,-0.5017570435845365,-0.5297602037670388,-0.8084936028931876,1.477894044741516,0.5132674331133561,0.3571125715117464,-0.5182702182736474,-0.21967188783751193,0.9154021177020741,0.32875110965968446
-238.90164484190586,-1.4222537095976742,1.6871416350725648,-0.7563507452843033,-1.6064463202575725,0.8816397569494505,-0.9555404406004258,0.2034636358672231,-0.12791759148076653,-0.6465728842425266,-1.081548003614395
-33.89235727513527,-1.5702247198904564,-0.07443342910004629,0.6218099622171964,0.632407739055521,0.620672097550678,-0.5624667758942676,0.9725544496267299,0.7077519354554754,-0.7271371758248686,-0.24751863555150475
-88.92923777422455,-0.7198442083947086,0.3436182895684614,-1.4785219903674274,-0.11564828238824053,-1.763040155362734,0.1713682811899705,-0.3011036955892888,0.7384665799954104,-0.4606387709597875,1.0571222262189157
49.774432404998635,1.088950596967366,-0.7153037092599682,-0.47193186578943347,0.6862601903745135,0.6795977489346758,-1.867265192591748,-1.6127158711896517,2.3146585666735087,0.06428001909546277,-1.0777447779293061
-68.17576847361953,-0.7484865365565536,1.1792971840638264,0.33231401197959165,-1.5341141707356223,0.06751848141010895,-1.1246420918378692,1.277676821898509,0.7116148780888898,1.551151975522523,0.11567463429285867
-30.094881440222586,-1.0025293646378088,0.3227185603380895,-0.01901620790268883,0.8576596232020194,-0.827230943552323,1.475356216949552,-0.1599385299634271,0.3109075655980046,-0.01851313599238993,-0.2886586389201383
-179.1876696452415,0.15039378647620763,0.9504238381860503,-0.759132661553698,-2.123895724309807,-0.5769036556624031,-0.5993926454440222,-0.525755021680761,-0.8397218421807761,0.34175597577715944,1.8761708392158862
158.54788633202847,-0.5112156764311852,0.055724912288694604,1.593186626639397,1.8820244964750337,1.0941915184709485,0.4714683571359957,1.3454200461549777,-0.7904744554453119,-0.9896048202585809,-0.12578692009964815
-62.60975611354009,-0.18398333635267913,-0.5397596803093615,0.17086543812794186,-1.348185422105713,-0.7783047254023127,-1.7101683926566256,0.743264094022715,0.3078017688920592,0.01843393306539316,0.34758170536167105
-403.93437709848365,-1.2477831819648495,-0.44004448669698376,-0.2525681513931603,-3.2412673400690726,0.13074057728609134,-0.05952535606180008,-1.0243876413342898,-0.926930471578083,1.6324113039316352,-1.4301413779606327
-80.22371711679813,-1.0700847663261526,-0.045586016355497805,1.8466369960476658,0.650201177958661,0.24333944932269183,0.8724573282801447,-0.09917586377938291,-1.2803043986708944,-1.5255251709247388,-0.6919080698812444
141.2401000200506,-0.23413695694918055,-0.4694743859349521,-0.23415337472333597,0.6476885381006925,0.5425600435859647,-0.13826430117118466,1.5230298564080254,0.4967141530112327,1.5792128155073915,0.7674347291529088
-67.58078685082256,-0.14705738150213865,0.41293145427562433,0.9751197334177512,0.07580455819372633,-0.5637245528039747,-0.8972543714858315,-0.6771617115121117,-0.012246772846914623,-0.8254971967925115,-0.32138584165299344
-131.9000508456033,-0.7778166875908753,0.9356783931474612,-1.4075116947178212,-0.34268759408034877,1.2715550949941588,-2.0733902324081495,-0.37144086599579146,1.246085192497629,-1.1105758454658288,1.7522704434236227
163.63229457529434,1.0807807255546218,-0.07016571145864703,0.5597904479310398,0.3801978510059632,-1.6609609335159914,-1.3353443587101013,0.6105857452838231,0.17770100093325383,0.8339221545489041,0.4591800792284367
-52.42504413296437,0.472597482413043,1.6654744444625766,1.0291556373256436,0.40825275571447184,1.0143700650181304,-0.978372777615032,-1.7025836042378404,0.19584525509768155,0.25602973431387566,0.9826909839455139
-98.53277430602387,0.047398671316414016,1.0062928092144405,-0.6518361078021592,-0.06607979864731657,-0.5768918695231487,-1.6615200622689599,-1.2110161997624567,0.6385924587773739,-0.8604133652839524,-0.38455554422982535
63.11412166733306,0.7129984301723881,0.7109599682034915,-1.2221278088919454,-0.5245202662797737,0.44426331148603976,-1.1290517712172292,0.48937456122791806,0.7216720640432351,-0.24032539815813503,-0.3748208075495975
14.480316255675817,1.7945578635177877,-0.016422896072752075,-0.033126972873797095,-1.3793192280145272,1.188393273448084,-0.7982972445384537,-0.7309300399419191,-0.1769472274940494,-0.5176112990361714,0.2237879516388985
-36.184667564663926,-1.485560373036972,0.08228398927542419,1.0318445394686349,1.4469778843537329,1.0654803750653512,-0.4397310582741749,0.19655477651157463,-0.18687164416135904,0.26705026586925884,0.889630795623437
223.44354303646233,0.24822058630033608,0.8303358165442456,0.18186625505849516,0.6327818661062848,-0.8560838259088672,-0.4152879139008013,2.270692857804396,0.3384964074944141,-0.4593608995402441,-0.8498443694647918
-3.8180102817064387,0.755391225825756,0.09933230542922587,-0.5767713305683327,-0.23894804686640975,0.751387123371789,-0.05023810944913695,-0.9075636620415979,0.2704568257798388,0.5009171876243808,-0.977555244798551
-94.64782872187634,-0.7928728322623442,-0.553649305347182,-0.5302576183724408,-0.9857260463355437,-1.1978778925888485,0.9551423205012383,0.5040465155178444,-0.06267909727317188,-0.10703035995455783,-1.035242322419374
327.1445545957681,1.876795812558066,-1.7787202489042786,0.41343490322370086,0.8696059201056602,1.496044311489183,-0.9221653241776254,1.355637858804951,0.7569886166453519,-0.773789199103573,-1.244654703311417
105.2379045955147,-0.7673475628880495,2.1898029332176723,2.1531824575115563,1.4511436077950417,-0.8082982853551515,0.49799829124544975,0.9592708260852069,0.024510174258942714,0.8723206367206782,0.18334200573835174
-13.991361801071108,-0.22096959953322298,-0.5305011476105275,-0.11232804969082982,-0.6997255079925856,-0.57581824064468,0.03526355197172861,0.213979910734222,1.9647251329163893,0.6141667000434252,0.7575077100473051
-43.665122411068516,-0.24903603955637832,3.0788808084552377,1.6449677135012837,-1.5151910621985523,1.1195749114345768,-2.301921164735585,1.3668742674445247,-0.275051697151644,0.5765569630557664,0.3112501545435361
-195.7550797013357,-0.5622875292409727,-0.9080240755212109,-1.7249178325130328,0.24196227156603412,-1.4123037013352915,-0.46572975357025687,-1.913280244657798,-0.46341769281246226,-1.0128311203344238,0.3142473325952739
52.089521349519714,-0.4118769661224674,0.39445214237829684,0.3376026620752022,1.1677820616598074,-0.42098448082026296,-0.15567723539207948,0.2544208433012131,0.08658978747289992,-0.48760622407249354,-0.4325581878196209
-38.794471654021606,0.05921843401448826,0.19808476076785494,2.5733598032498604,-0.26888869055483056,-0.14436041192394247,1.1265650295477574,-1.1065259087416703,1.8489560949453452,0.013929291912946203,-0.024125087110003277
-13.641289619355092,-0.4691756521047048,-0.11453984525261789,1.179440120721287,-1.3202332070206422,1.2378163119734618,0.4919191715065057,1.8314587658543537,-0.898414671348358,-1.7131345290908775,1.3538723741654128
-49.41500955095027,0.10643022769189683,-2.650969808393012,-0.7128457826771644,-0.03275327021599839,1.0915068519224618,-0.5468589412403921,-0.543424771133765,-0.5736620068802363,-0.2549772174208553,1.5039929885826886
-26.082136244279823,-0.5707462937494763,-0.5522230442809712,1.4205042479898549,-0.6373871273065177,0.6329318177555108,-0.5554771191602547,1.1890165311075518,-0.6231405264247644,-0.8323555731042287,0.4714155563864041
