label,imp0,x1,imp2,imp3,imp4
24.93089119142011,0.4807964879118527,-1.660613176262325,1.708836158483836,-1.0496581658735273,1.5166347672665283
68.50492268824702,0.7646500833837553,1.6795509743129613,-0.13438498339181942,1.3246376757477119,-0.27642764572092876
-23.369993013217027,-1.1556544491327259,-1.0679614077779638,-0.22414225725982515,-0.38386674230626505,0.9673920057515754
131.2830763461742,-0.6612848682923664,-1.1816656681109536,1.8627970649143912,1.2497955432159953,0.5455124776468041
131.7701303356343,0.8431380285803277,1.3228886445779886,2.0438469997137108,1.2737054458427306,-0.7688552337548558
-62.849364009643836,-0.5579162299499533,-1.4273776048040527,-0.28522503958304174,-1.0412666353051778,0.48036942553296935
1.2635494191180214,0.4151618740488223,-0.3858459718508254,0.7476816039506661,-0.3925304060952403,-0.406324072345938
43.27172927761434,0.6821016195801807,-0.6415970573653395,0.9801005954862866,0.03766204630038398,0.2624881760799474
-20.76403453085907,-0.8735991966636211,-0.9885853005503547,-0.9308771838008196,0.4934669450275079,-0.7081954201362142
-60.806803631248826,0.4089129283025894,0.27633421491363586,1.0160358149748343,-1.5983099791719202,-0.8614396515274805
62.56396567171612,-0.3491717670238326,0.5179977024759439,1.6588613791261289,0.26628553099201036,-0.2943316514474955
-178.98047108326432,1.0682231542679552,1.0336126345161376,-1.1945433691322276,-2.859687985885645,0.4242070257218908
14.103171305470816,1.109357902532177,-2.0197916136662792,-1.5193033222938974,0.7021983820816233,1.3371530202758128
-71.38906741817277,-0.799106964897968,-1.1453684606536023,-0.9240205350722956,-0.741253935154832,0.3622812809365228
-24.85132772534436,-0.4403071729319333,0.16744616651315944,0.4597948041386547,-0.9052400106776002,0.851694595645177
7.533952404581636,0.7665209706112412,1.0790566801738914,0.7085324334038058,-0.1676762169323817,-0.9232940668799942
-13.70761072388128,-0.7989304687670788,-1.6977750175687336,-0.903315888980911,0.03740545935167208,1.4674595650828193
-1.812389214645087,-0.4481156025763554,0.06400443492565071,0.16234246679717987,0.25722913412818593,-1.2754558593011862
-91.57262988301692,-0.5658121083934977,0.567898235547471,-1.0898391139444668,-1.2011291932354273,0.9568129316981235
19.85275945221651,0.2366855538814845,-0.4382294011324878,-0.1925487937987482,0.40266766984280067,0.2075756965738281
87.7710095106267,-0.7088763160506041,-0.8943446417978211,0.39108999030771213,1.8668597621902294,-1.4434047258176768
-49.00924496185979,-1.0234527856945563,-1.0061092650825618,-0.50486225647819,-0.31190011783349386,-0.5678880874664577
-28.67199535857889,-0.9968250981099746,0.03149344332747321,0.32769690545741514,-0.3522133395841219,-0.9518018566838816
20.335526307009854,0.7779695588547464,0.6432831246977581,0.9402140430251297,-0.27964847388440534,-0.12350820766330947
35.900272182276,0.3795889822034719,-0.30221234643545947,0.10479013925143123,1.2141157305517953,-2.5735698149692663
64.79128094530878,1.2191762762436853,-0.5849469241225295,-1.023780181994144,1.7647534598268377,-0.36728238805002483
16.00030139335837,0.007421695176169394,0.21866137378662695,0.9691435228530212,-0.21312322151881388,-0.3444783886218703
-30.612013156413816,1.3503241684326088,1.0052546711361177,1.248101642242311,-1.6769879788537423,0.5602381582175969
-59.98577643816792,-1.575504594743156,0.6042633322188878,0.22937890741197742,-0.9584655377490883,-0.31365273880710204
-82.60795074497423,0.35921196283852047,-0.35145968408199174,-1.387554611242791,-0.7899115362710363,0.21875740622737158
-47.41646387407948,1.5678821766222575,0.4027237912358534,1.1785562058590144,-1.383956868577714,-1.7473337953315786
-10.143488726345751,0.1439113036683502,-1.1252679356035944,0.7883183971446474,-1.2279188299998494,2.0624709023430583
-46.29587222802781,0.5885435530690244,0.08789154437384858,1.0701937802595722,-1.5546669408352918,-0.20776384180509733
12.335241188946114,0.29668119719494945,0.9201145688058019,0.22075338645325868,-0.42330083288973963,1.8456151134344994
138.41857445229618,1.8010341586083463,-1.8000497809358849,-0.03599949871181506,1.9847577989920262,1.422739286771568
