label,x0,imp1,imp2,imp3,imp4,x5,x6,x7,x8,x9,x10,x11,x12,imp13,imp14,imp15,imp16,imp17,imp18,x19,imp20,x21,imp22,imp23,x24
-359.5770448996984,-0.741253935154832,-0.3545733600845552,0.7021983820816233,1.109357902532177,1.3371530202758128,-0.36728238805002483,-0.14316914606565062,-0.15056122884909953,-0.5849469241225295,-1.023780181994144,-1.1453684606536023,1.2191762762436853,1.7647534598268377,-1.5193033222938974,-2.0197916136662792,-0.012785885446747686,-0.5088462533955848,-0.20808842832587254,-0.9926154694725757,-0.9240205350722956,-0.8965787486434484,0.3622812809365228,-0.5668818564105408,0.454573944319094,-0.799106964897968
-154.97466871808228,-1.7134976011879433,0.21377489419297932,-0.7568383096325655,-1.0205949419079854,-0.6301184495239773,-0.8209811058501059,0.03046717630880336,0.9699869313842789,-1.4474966845406017,-1.170427668226281,-2.7918318202774333,0.010999633527138584,-1.9139858081108394,-1.9368040245974696,-1.1223744537843243,-0.4336108175373211,0.6279694527597403,-1.0417718113746333,0.24664499894606806,0.31438546632613446,1.5729125202189476,0.7316853661560346,0.15865242781113523,-0.580400193018579,0.8100876145446064
-151.81573564918594,-0.6474673876605217,0.03729560184009152,0.40072783266025047,-0.22808311176422857,-0.659700392996828,1.0738805824490387,1.275976345238772,0.05845705729482579,-0.6116600569014735,0.45121308810364297,1.0408490436784348,0.28376114634300675,1.065227122000806,0.4928324599061784,-0.08930469551343533,0.08040162170370345,0.21661785336704809,0.3510749523293015,-0.19426500717140718,0.2863480330198012,-1.940798190917957,-1.1755779722893387,0.26688686525947186,-0.31267470748647014,-0.8357904621702033
-159.34258008551345,0.9935204668789329,-0.3120708283452319,-0.8893757421265981,0.9635525243614398,-0.9965692605974247,-1.0419600774723046,0.3823353907063658,1.4442504852070157,0.2070953822793589,-0.747580632525211,-0.20592172647003607,0.6403115246880255,1.167575225646919,0.32024023735718116,-0.4120372588986459,1.0652767199818944,-0.6075386433963381,-0.46026459699840894,-1.831040227135325,-0.21777405072750503,0.9444408456754828,0.1091646371765574,0.20907089960879147,-0.5503983332065528,1.0087013505974098
-162.65596772688494,-0.1225817945743411,1.1317263576404075,0.5519183124615599,1.347407289091588,-0.269243699931532,-0.5838446515507522,0.279222439291356,-0.4982498331025147,0.49364500641808606,-0.30637850064406885,0.07894853967697955,0.7375699899873428,-1.150819662423812,-0.6310171457628675,-0.8779699739229584,0.40126536513127065,-0.9309862744508126,-0.30418007810086284,0.32035736016591915,-1.3071030825581673,0.02606142706512309,1.3672990507825704,-2.903811016498954,-0.31050447575273765,-1.6818193504724501
550.75625983548,2.851962137712496,-0.07090010763646228,0.6233670910374448,0.22185728801569157,0.49510852958458124,1.960526851024338,-2.1124441895769777,1.4982333749073145,-0.04569449692166977,1.8600004853809016,0.8009916799418497,-0.23945375330688534,0.487069929748942,-0.047011139188419995,0.45956279398445954,0.6627281478857128,1.5065993758680516,-0.28650573135833857,2.305086340448949,-1.7834054550200658,1.74634471762214,-0.3668008512344792,-0.024740599662606697,-0.5606459225609993,0.5361504748546789
-300.2517534060664,-1.8179246334287993,-0.19971235325876882,-2.704422147485097,-1.1913643220075907,0.6902476280337874,0.02779443875891027,-1.7630982978973564,0.3952016427250898,0.09542698498895093,0.7683609920660294,-0.15460258651561776,-0.7471531524714254,0.40019442770582697,-0.4150614398734361,0.27520487110752107,0.9033590634460762,0.3355665256230626,-0.6432896986839084,-1.435608224824007,0.6584424799022902,-0.006212943363462707,0.5563937169859787,-1.5114707420721998,-0.41508712832619554,-0.1736691136824554
-240.56405186775237,-0.23854211606976064,-0.5240491236830416,0.8933963872475226,-0.8113994815627897,-2.069320534010656,-0.03444404089239908,-0.9844542619466187,-0.7084967036998268,-1.183442464812457,0.1387863916842016,-0.5464288515493098,-1.3223913436927826,-0.9430571727345244,0.1765614667023479,-1.0346581323539217,-1.10639217983446,0.4166396547542318,-0.2804289815395107,0.7084025062662552,0.11542026849427255,-0.5814723346708672,0.8698940756653488,1.1962298723370741,-0.5566935595234319,0.5281187652186017
402.9243286284782,-0.8734610629984122,1.2204895481909392,-0.8597142245085472,0.9698060207833686,0.18740909039103845,0.27203073832363595,-1.335352758891383,-0.01679916589200648,0.7269560075342346,-1.2283176873747252,-0.8177318558853368,1.04972822192065,-0.03857282014042533,-0.04329230068888374,0.47613365830524595,0.0257813601616327,-0.08635326551890321,0.7689343259976273,0.1496516868336629,-3.85245859618913,1.2952978747084725,-0.8145123284398558,-0.2806035478272522,0.38466913772823835,0.24302009483512202
-279.4013267457727,0.46884365363629393,1.2854932163179287,0.33407190082224186,-1.6117577351364178,-0.12446357832606841,-1.2178149309383743,-0.7503624095842305,0.1748919298970993,1.0328365047668642,1.8119761918805588,0.07404201674479213,-0.06762936046033738,0.41768145219620123,1.9337029269243933,0.27805039997277087,-2.2027291302810017,-1.6068417307669713,-2.4927611100328786,0.257428732807473,-0.43673519180383413,-0.8373256572955065,0.07704267259043392,1.6313712692492515,0.9560561554206404,0.3576737884796986
