label,x0,x1,x2,x3,imp4
-26.29244430041147,0.49986412374037137,-1.3993061748019415,0.3676492929914216,1.532367724678116,-0.8184286659420014
-47.688373027486584,-0.06084952000292773,-0.19334094967962276,0.8967973320332352,1.2782809474594865,-1.4844390681934263
0.20501030488177394,-2.044629003801268,-0.5789842199399048,1.056101251669989,-1.8482585300784151,0.006381540963314977
-94.90677559265762,-0.625916017684602,-0.9782549380604774,0.12224300454706621,-0.6417271436521294,-2.954248941242031
53.44827795046714,0.5873916998060122,1.41418728833109,0.4473939370689756,0.30524312653135294,1.6637328321434735
-7.098762701724835,0.7575077100473051,-0.5305011476105275,-0.57581824064468,0.6141667000434252,-0.22096959953322298
-12.298209624027553,-0.48667632288159673,0.9435977762729458,0.7065054635472527,-0.6060838322196587,-0.38281748098675
-19.543583040354687,0.4096361186839937,0.3569727592669261,0.08127842205619876,0.5925303073177614,-0.6083507646793376
-17.741678431722054,2.291911266818686,1.8674620041613508,-1.162065820256283,-1.097143649628814,-0.5522612521126086
-23.25774150319855,-2.7391402061374728,1.186145474042299,1.540323979819886,-0.6443402670219842,-0.7239647304677874
-24.04551720994544,0.11567463429285867,1.1792971840638264,0.06751848141010895,1.551151975522523,-0.7484865365565536
11.554933309713213,-0.9647897376296856,-0.4146305088140306,-0.7243025342076668,1.1870776787417554,0.3596808476863211
23.421546770501372,0.34166023195262635,-0.27131497806829746,-1.2165808041357096,0.35116546762708406,0.7290636450023644
-8.95927331501618,-0.04889718347410554,-1.405189846803575,-0.05240445057746945,0.8451579711843216,-0.2788833941507565
22.546428259563132,-0.4751252784446032,-0.5329937194259537,0.6399029571520845,0.6369080790029854,0.701823040543344
-15.344611446983896,-0.12765468151819012,-0.56060763684731,-2.929448690002268,-1.2551353719733949,-0.4776455826040052
-6.362772357920823,1.0481167592691547,-1.0685207540824389,0.3454141816438536,-0.4362630321800288,-0.19805976321890642
75.29109891585387,0.94881309647162,0.13069002446438233,-0.14152575336694828,0.8707466445884032,2.343654052812625
32.049446587429486,0.7595148874861078,-0.29175863225853715,-0.059826143529903696,-0.2867942357382693,0.9976320769202445
-10.239954528978895,-0.12334406404611045,0.3090474430326539,-0.6556877194614437,-1.029811848541845,-0.3187483152461331
15.501645062666334,0.7475461257864594,-0.3950468521695675,0.3090468350240348,0.6603430545626816,0.48253370982118504
18.13825746334712,-0.02355215087423812,-0.17435425790283585,0.22530792204094158,-1.0196643386921156,0.5646059258936003
-41.42523096579219,0.9126203225404405,0.421716933003097,-0.0596543119921916,0.05844948070564989,-1.2894805872096875
-1.0295423295045134,-2.2175910793587708,-1.1681778278502002,-1.096875079383986,0.03352470238858753,-0.03204749416371351
-26.492318807592678,-0.07782143613647309,-0.27595145169613816,-0.3617238360933866,0.7034921482250248,-0.8246503402906875
-23.852771854990984,-3.601085104459518,-0.70128957079155,-0.8758148246462933,-0.2145376645179636,-0.7424867777695996
35.246598467597785,-0.8627757640431206,0.6934789119139937,-0.3920126399191296,-0.47883745600840416,1.0971527117536957
8.721927316035762,0.3405892164004968,0.39069592092814415,-1.326472128311083,0.5514762752395233,0.271495310825648
-12.232221333729559,-0.1683004231716427,0.5991033318635947,-1.2077593925433523,-1.269465266012813,-0.3807634038618044
41.103472849673054,0.5835443030118876,-0.12951724686344077,0.5798572852951321,1.0417246640588513,1.279464931657751
60.044728376129484,-1.6651252963040444,-2.0017401674762616,-0.15046814149498222,-0.7542981326071427,1.8690665036782608
-14.194625374350208,1.704592093297377,-1.1081124582588693,0.9760407193559466,0.11088638282841785,-0.44184892724082386
-12.771748889509052,0.37976763604089603,-0.9680457585102453,-0.31030770538490365,1.2376537575119981,-0.3975577654917214
