label,imp0,x1,imp2,imp3,imp4,imp5,x6,imp7,imp8,x9,imp10,imp11,imp12,x13,imp14,imp15,imp16,x17,imp18,imp19,x20,imp21,imp22,imp23,imp24
70.16614473702286,1.2497955432159953,0.5602381582175969,-0.596640329057011,1.8627970649143912,0.8431380285803277,-0.09440598028324788,-1.6769879788537423,2.0438469997137108,-0.7688552337548558,1.248101642242311,0.5455124776468041,0.6675599582213071,-1.1816656681109536,1.0052546711361177,0.08955095876275879,0.3807149562544998,-0.7164098770379212,1.3503241684326088,0.8888787415446003,-1.5996130399080493,-0.48337174063642063,-0.6377934520177179,-0.6612848682923664,1.2737054458427306,1.3228886445779886
-628.2832415658916,0.0748302741928578,0.4938885540893558,-1.2238171754797162,-0.9427486096257757,-1.604877827252343,-0.3648388900998525,0.38173499649410764,-1.508620112628503,0.54366941658484,-1.4885960960238702,-0.43850201289520857,-0.6447636564501608,-1.3292824770630587,-0.6232644378608895,0.7000232264515761,-1.4014296401137112,-1.668282917570182,1.0581106387498769,-1.42383634774122,-1.2805819512226386,0.10506082438472322,-0.37503559117459867,1.6504609056180626,-0.21897391642802397,-1.0074791711391278
-87.73043708338062,-0.05491066443674911,-1.7559092154878764,-0.10051094814516487,1.2253875334134812,0.35772757074935463,-3.461983842564243,-2.3588070265252337,-0.5073643944358973,1.7918572543081204,-0.3930148489437252,0.5156281773738034,-0.24386961516508152,0.7815965929468467,-0.4655088322236382,-0.7524881229054411,-0.6050666342109955,-0.7845456843614925,0.4282214234353695,0.9759249769886361,0.5287485474566647,1.6271146482279413,1.5652219404014935,1.288067866976572,-1.4643824873671198,-0.9006584825213924
61.295836038572816,0.8453225604820399,-2.4255022033138243,-0.33408314823759394,0.05564125615841296,0.39710190613218266,-0.016306779741774316,0.37648285204089715,0.8059704775845113,1.908736740181553,-0.0742073637199762,-0.5705770829552148,0.08562665904386221,-0.4525241983048129,-0.8417723595121803,-0.7878392547528855,0.380155314920318,-1.6223419601626365,-0.7083121113841381,0.858737224820745,0.09438552164050668,-0.13707816926770947,-0.2747511399329649,1.20819501856243,1.6423503081577695,-0.2818140201306157
31.25209491430968,0.11279653519059385,0.023550779659616942,-0.6186250619677648,1.858006757254603,-0.3800135217264521,-0.06431144041976397,-0.8070601057043891,0.17652327336432047,-0.542893154990905,-1.102304511724691,1.1185957540178153,-0.07729763960710258,-0.4964279217752768,-0.5113029669335342,0.9060290040396852,-0.37663259403785754,0.6659177508768768,1.7164877453085905,0.47971201339174135,-1.8275009807485867,-0.1078495970094734,0.24961553596040975,0.859806434909496,-0.8809727282859248,0.6716952820945669
110.00766390050137,1.4338966164503275,-0.14826621569659656,-0.9120431708891966,-0.0885375091059013,1.3887239055433578,1.6978051573360884,0.025625280169808907,-2.5751944613294113,0.6215512244993532,-1.939200906641389,-0.2940286077065896,0.37468640520688806,-1.437777520925073,0.12294812354865238,-0.9347405631069206,-0.5745182513699972,1.0683818801577407,-0.8762678087998229,0.42255407987907556,-0.9076876979699363,-0.18342664540173034,0.8097239132267748,0.35997459325099074,-0.8754175698510474,0.7763547394522025
247.20220500363985,-0.5979032509385406,-1.1244499908500671,0.044565550967775286,-0.05762515331080758,0.34245686928608576,1.795780293850544,-1.361247524604446,1.2413140454746276,-0.6503134189646694,-0.42520562011315005,-0.2061791843364466,-1.2806219799978624,0.9052165833928106,-1.1380689792697072,-0.2823546364330935,0.49029624685260337,-0.1841790132911791,-0.5189690697875777,0.18438821416536907,1.4009634856763373,-0.48348268702907904,0.8155192387527376,-0.8329853042226716,0.7147037413731518,-0.3433073456980099
-75.35711494264913,0.40266766984280067,-0.12350820766330947,-0.34477977440482316,-0.1925487937987482,-0.05227940989283913,0.04546090267805569,-0.27964847388440534,0.41875142180386016,0.15972590641936524,0.9402140430251297,0.2075756965738281,0.43302174478063515,-0.4382294011324878,0.6432831246977581,1.0487108686592705,-0.6505651505320059,0.5430420551467475,0.7779695588547464,0.037070448330568204,0.14929482863097618,-1.4418186340462393,1.5197780987212177,0.2366855538814845,0.24656568435861878,-1.5733241747989837
35.33796191448738,-1.5383767049501875,-1.7268183331174982,0.947497632954869,-0.4645003953782736,-0.6298008912155927,0.7792608347343247,0.4031800278037062,0.1294385045965651,-0.33472585008403005,-0.7311798761202718,0.2030139025003378,0.05936146735772958,-0.18262838659160913,-0.4302197784697425,0.9269348240757541,-0.28252698987642016,-0.6065964737870593,-0.8781566180112069,0.8408630094284811,0.8106998768756879,1.0906039614340275,0.26914421694365304,1.9130223343889898,0.570032212477764,-2.303119103596111
148.90119354199527,0.002930798137512922,0.5372338479215888,0.9695170697564331,-0.009293224418426735,0.8598113458833375,2.083046459416565,-0.07151971335393655,-0.2957589383414456,0.5355160553874436,0.42261133352039393,-0.051951887614322984,1.8218369014538898,-0.7461399480816565,-0.5650468706008598,0.4272436829643199,-1.3155354823098013,-1.2846530636282592,0.01653007592243773,-1.6197392376044946,1.4408131769772219,-0.2071479030042629,1.0840111865528361,-0.20365630900843973,-0.21215788077554146,0.05093803751486871
