label,x0,x1,imp2
0.2571348243207477,-1.0209576727588934,-0.6914437001704904,0.2554746899775494
0.10372623326286186,0.5979484718336672,1.725199808127503,0.10305654768999106
0.3388112943733787,1.40913007119667,-0.07123837304189799,0.33662383389563694
-0.5853325374064574,-0.4066811672895907,-0.050391656874300854,-0.581553466834796
-0.14382169520700624,-0.6854852148931332,0.03169170921727234,-0.14289314211762652
-1.2350577326240653,-0.39610222129001066,-0.0031531758773633506,-1.2270838544720954
0.6202349036511677,-0.13615445314289518,-0.7363572648238538,0.6162304936412767
-0.2642098148530747,-1.3396156761927198,-0.6199267913564859,-0.26250400239221366
0.05175920034611277,1.0944034984880073,0.051312807125668686,0.05142502847227946
0.29033071211883565,1.3157545501856938,-0.4076396382081235,0.2884562558395397
0.5442627015531513,-1.1124443079026392,0.8600823888908007,0.5407487893284766
0.24353684670974113,0.13756827953136305,0.0676652837783857,0.2419645047131832
-1.3904215560018844,-0.49781884542733607,-0.6436943733366347,-1.3814446055528757
-1.3413555365513141,1.1951733313893478,0.3884332395370765,-1.332695370047028
-0.18559022991487373,-0.47273980244281755,-1.8919598216578601,-0.184392007483285
1.1198827807673013,-0.810300755618739,0.3385110926459008,1.1126525043175075
-0.42597154914823576,-0.8138245293916717,-0.3353142011237722,-0.42322135768803804
-0.483855596368923,-0.47082978882315846,1.9564246988069571,-0.4807316893104269
-0.7426409472660267,-1.5215182514936594,-0.4331166213470898,-0.7378462496031238
-0.05367906552370857,1.56889658410248,-0.805613785198587,-0.05333249846332651
1.0392727961320827,0.5022266573868999,0.1859451149177452,1.032562960288695
0.39909522569035316,-0.717040049110963,1.2068696019280973,0.3965185552913699
0.8968612824408382,-0.3653757576488926,0.6992819621557324,0.8910708951605543
-0.3590917538575575,-0.9349879049341391,-1.1491256005140211,-0.35677335706119584
-1.4106547479693323,1.113211261104866,0.00519624595608988,-1.4015471663740118
1.9698817452949653,0.5187392426816159,0.09536498194085849,1.9571636377961372
-0.9048281587748068,-0.8150016848849714,0.49594215599302777,-0.8989863351126756
0.19063179726311646,-0.6310171457628675,1.347407289091588,0.18940102506266437
-1.02808040840237,-0.17183408668872574,2.275546929105398,-1.0214428337445356
1.9095226185472347,1.0858315544616703,-0.3732491712431999,1.8971942064523803
-0.905762001888386,-1.6707853979498357,-0.6445684415314709,-0.8999141490739292
-1.199608876066445,-0.019839694477681087,-1.5801142005340827,-1.1918638656470115
