label,imp0,imp1,imp2,imp3,imp4,imp5,imp6,imp7,imp8,x9
63.70138372406465,1.2497955432159953,-0.7164098770379212,1.8627970649143912,-1.1816656681109536,-0.09440598028324788,-0.6377934520177179,0.6675599582213071,-0.6612848682923664,0.5455124776468041,-1.5996130399080493
-49.170586224113556,-2.260314818156092,-0.4635931531389268,1.0784783388320542,-2.3075808861095384,-0.035328884372697246,0.012032039323531007,1.3809737453365976,0.6205281054351915,-1.0745754549992128,0.7538990897381252
49.10370100838286,0.3385110926459008,-0.11710921453485217,1.1126525043175075,0.6134212941963949,-0.4988823874788292,1.0515382008204244,0.0666095043388363,-1.0832723828780413,-0.810300755618739,0.10168648930540845
140.14683183474094,1.8052701996806124,0.11121096557896208,1.5120136859492446,-0.40823237902170484,0.18123800258271414,0.3513134210377295,-0.48324307491154517,-1.0315909960310747,0.4895239099443965,-0.6435254072937459
168.29144606551785,-0.03857282014042533,0.4179621095761176,-1.2283176873747252,0.7269560075342346,1.708954196690178,0.2953593656713212,0.4457186320010371,1.04972822192065,0.27203073832363595,-1.3845209193301227
-99.41962783226735,0.7021983820816233,-0.8965787486434484,-1.5193033222938974,-2.0197916136662792,-0.012785885446747686,0.454573944319094,-0.5668818564105408,1.109357902532177,1.3371530202758128,-0.3545733600845552
-142.75690438272915,-0.4026539739825359,-0.25184416478172417,0.7254130389655498,-0.6093164861461916,0.04749525867760451,-0.5742179200112564,-1.1530613830211822,-0.4265815361601098,-0.3693579595619333,1.6258912156716336
-212.63827551712325,0.02606142706512309,-0.9309862744508126,-0.31050447575273765,1.1317263576404075,-0.4982498331025147,-0.30418007810086284,0.32035736016591915,-2.903811016498954,0.40126536513127065,0.279222439291356
-281.78741900524636,-1.0477181126037178,-0.3719281328503928,-0.6159923059308722,-1.46982125386887,0.06286878785073373,-1.4674238363366883,0.7756810754472435,0.009671471577015627,-1.1115967351825808,0.4731044213915985
-113.70083920530467,0.3938466389437407,0.2729092426813781,0.14316603206422124,0.4014114448929003,-0.8324507019696186,-0.09257550386207901,-0.7146792720775443,0.03733370244043503,-1.2752710557216331,-2.8343663056250734
-329.44718361314546,-0.8562830904984489,-0.6394073159245315,-0.26278280990573966,-2.0214655427128423,-0.7196674043519945,-0.8248109136138727,0.7954217170822755,-1.5009951679165188,-0.5987567826937392,-0.6645444810084544
-19.047975697991905,-0.21312322151881388,0.7865490326607046,0.9691435228530212,0.21866137378662695,-0.853460994895391,-0.4398042538358917,-1.1402574807891586,0.007421695176169394,-0.3444783886218703,1.0967027217608778
-148.4999973119203,0.06053562696262121,-0.6709960359421743,-0.017400788064903916,-0.04710020278267312,0.4593397344018298,-2.0234660924779235,0.9950765966582035,-1.5956872541007325,0.8127719622775397,-0.40739102734243315
415.6549974431013,0.5456476468978199,1.2737054458427306,0.6067829098939783,0.15198349033665592,-0.7688552337548558,2.0438469997137108,0.8431380285803277,2.2957387731536327,-0.3346754570709969,1.3228886445779886
43.283626071024216,-1.2011291932354273,0.26628553099201036,-1.0898391139444668,0.567898235547471,-0.2943316514474955,1.6588613791261289,-0.3491717670238326,-0.5658121083934977,0.9568129316981235,0.5179977024759439
-113.62468199539467,0.3420938091627569,-0.21897391642802397,-0.5725462813918856,-1.5128273753954604,0.54366941658484,-1.508620112628503,-1.604877827252343,2.2226049610167173,0.690937557642968,-1.0074791711391278
106.28482997167966,1.9623596646190515,-0.28727940645584,-0.18264441108386173,-2.197004128322993,0.1685666407929473,1.7241501414855445,0.5832199053565351,1.3251930237130938,-0.8797594667276579,2.137904549265647
104.42215040648829,-0.3688301866874089,2.602813278409246,-1.1814344587151488,0.21020722460788685,-1.9832778283639318,-0.6939358007313337,0.37670281036675474,-0.12948876635713252,1.9027399295917449,-0.9268636584418389
172.5103278091155,-0.8597142245085472,1.2952978747084725,-0.04329230068888374,0.47613365830524595,0.0257813601616327,0.38466913772823835,-0.2806035478272522,0.9698060207833686,0.18740909039103845,1.2204895481909392
176.67126788521216,-0.6486039441635355,1.0442881755460722,0.23888108634421168,0.315735761269132,0.354258782436303,0.18914336874410612,1.315988225915654,0.047628481431956894,-0.44431625887377935,-0.08133869274801447
182.07253948842208,0.40266766984280067,0.5430420551467475,-0.1925487937987482,-0.4382294011324878,0.04546090267805569,1.5197780987212177,0.43302174478063515,0.2366855538814845,0.2075756965738281,0.14929482863097618
-40.68198008115165,0.46882716011067666,1.5970766750793746,-1.5704604851023556,-0.4570960718839048,-1.1782325479006983,-1.0394428031875915,0.20265026089482205,0.1347006769328322,1.1093677511269981,-0.4906437282452761
-56.84884818607097,1.2141157305517953,1.8668597621902294,0.10479013925143123,-0.30221234643545947,-1.4434047258176768,0.39108999030771213,-0.7088763160506041,0.3795889822034719,-2.5735698149692663,-0.8943446417978211
-247.315051385789,0.05004904127493877,-0.7899115362710363,0.38325003280155695,-1.8265566392290737,0.21875740622737158,-1.387554611242791,0.35921196283852047,0.32108345295637347,-1.5620812393396624,-0.35145968408199174
-219.39831618767562,-0.45772322599444504,0.8521226952659894,-0.9893683935689265,-1.4764421219954438,-0.4640187185848006,0.6441592744430096,0.231802959660187,-1.0618566182379223,-1.9841816143423538,0.6971765975188817
-148.4066042987934,0.47499076289208897,-1.4226209738939046,0.2158374296138843,1.5978008210471055,-1.360378524413858,-0.2817961620400129,-0.635225469580456,0.28587004291309404,-0.09966442891001112,0.44233121591986524
16.089645658897567,-1.4528858117716306,-0.6347132418602376,0.5638035526965911,-0.9220554982354029,1.8209987708601374,0.9552034471854931,0.013241389579400933,-0.5181729836249933,-0.6895086027741569,-0.7270129490455847
-223.12016020078934,0.048615645349970885,-0.8319983586075731,0.9377471111083165,-0.00026691474001460497,-0.01641274737340596,-2.475892334703291,-0.6085211985216183,1.1018525195332514,-1.2029888197300553,-0.9056391781065197
-108.5474002739688,-0.63056305768901,-0.035475622579341226,1.094220438666884,0.9721803694185117,-1.2995419028863469,1.3500878998330328,-1.2966223265312051,-0.6069855076197337,-2.05649601979856,-0.6898546672229616
36.56876509800116,0.5374054455729667,-0.9526076899236368,1.3778193498252624,0.9491203511845517,0.4166536353629937,-0.8272721389194672,0.16172037401532013,0.7256701893977691,-0.7480245001117051,-0.8474287326373179
160.45376797961757,1.0109138579782855,0.07543408691461183,0.9043462000709639,0.8325614395561045,0.5494224348379311,1.012445251188118,-0.07649423332850035,-0.2860260463176273,-0.7485243828888838,0.020749643020001936
-133.62204962378553,0.5918052396433707,-1.3660930219450307,0.5742589000124659,-0.3070972097270879,-1.1467026912086717,-0.4178630385189137,0.09022285733211838,0.21886833022135976,0.014029432675238616,0.5172425686615882
-113.01292926418658,1.0417967990841295,-0.234571291207228,-0.11119605035442469,0.7453876814972659,1.1281440438104338,-0.20586438172426652,-1.7110537607276717,-0.051964249505532176,-1.256739294064987,-0.012625951627825618
-222.88616985916556,-0.7045460860246477,0.3718626356528236,0.052499559814632,-1.5750213074294186,-0.9478459676514343,0.2612722505669669,-2.216327623952888,0.8067250454604008,-1.137287754339102,0.6485569845189999
224.27619702094074,0.7294409088415874,-0.25368187480415066,1.018580096014264,-0.5365756350824176,-0.5958183752839645,1.9957046438299315,0.43173987948423864,-0.7436762161496653,1.1120041253932536,0.6877102578061417
-229.14958796954778,0.5457423520871062,-0.9584655377490883,-0.2034290771568991,-1.218837508715201,-0.31365273880710204,0.22937890741197742,-1.575504594743156,-0.5508841491676919,0.14462422419603682,0.6042633322188878
-29.417367720773985,0.03740545935167208,0.26374838515303517,-0.903315888980911,-1.6977750175687336,-0.5981760868824864,0.9615849670408988,-0.24568897561053496,-0.7989304687670788,1.4674595650828193,0.03230435867213814
107.27498064707983,-0.9052400106776002,0.24656568435861878,0.4597948041386547,0.16744616651315944,0.15972590641936524,0.41875142180386016,-0.05227940989283913,-0.4403071729319333,0.851694595645177,-1.5733241747989837
-9.449047088059217,-0.9994123001533207,0.7585554934802458,-0.21738378358050134,0.5738302898516534,0.3351320821326568,-0.3617215431753147,0.3197514976384645,-0.0469584955891201,-0.8824177796148899,-1.4272885649046991
176.0506123495322,0.5602296283679519,1.3246376757477119,0.7473084926814644,-1.1808805186330447,-0.27642764572092876,-0.13438498339181942,0.7646500833837553,-0.33326641894406184,0.5737089363593981,1.6795509743129613
-189.5133722532975,0.4925047212666214,0.06806042280457493,-1.3463230872793166,-1.347610388895937,0.04942134260635367,-0.6916384151386696,-1.7359292120806757,0.5878129705935566,0.8673189679618434,0.5399212049799981
120.5148739248357,0.704269009959396,0.6185345700789581,0.014247927292154789,-0.08037536797554536,0.6535566397422349,-0.558708323930669,-0.3849956682570619,0.9687505296845672,0.5004390773622844,-0.9172095479672991
