label,imp0,imp1,x2,imp3,imp4,imp5,imp6,imp7,imp8,imp9,imp10,imp11,imp12,imp13,imp14,imp15,imp16,imp17,imp18,imp19,imp20,imp21,imp22,imp23,imp24
-45.13597112176103,-0.38673317529690115,0.5842173769474407,-0.6851346966454123,0.23917243861414558,-0.1564227193403447,-0.2862029230419805,-0.3727421247586561,-2.163545618636755,1.6329237908400038,0.7705445544678153,1.039994268344745,-0.20024423471479436,-0.05475760526831436,1.051315772797653,-1.013483596968741,-0.09754046959269867,-1.7858554339351485,-0.8097312246867372,-0.2657913467849239,-0.751869072077185,-0.3978976121697048,0.21352326973514307,-0.035207462090230075,0.599172518342203,1.1677415177997803
-105.68142049249379,-0.5072013116201451,1.708954196690178,-2.5293791605587073,0.2834509253682451,0.4457186320010371,1.383824199552297,-0.44855204406261934,-0.24657635428673041,0.4179621095761176,-1.3845209193301227,0.6100838033594387,0.4593397344018298,-0.04710020278267312,-2.0234660924779235,-0.4635017961284226,0.7423372170950728,0.06053562696262121,-0.017400788064903916,-0.6709960359421743,0.2953593656713212,-1.5956872541007325,0.9950765966582035,-0.40739102734243315,0.8127719622775397,0.6623587816620387
129.80044718068106,1.0109138579782855,-1.022879808234275,0.020749643020001936,0.5494224348379311,-0.6594335690137947,1.012445251188118,0.07543408691461183,-0.07649423332850035,0.053346324011805404,0.0724686703000053,-0.2860260463176273,-1.4434047258176768,-0.30221234643545947,0.39108999030771213,0.9043462000709639,-0.7485243828888838,1.2141157305517953,0.10479013925143123,1.8668597621902294,0.3522746038382977,0.3795889822034719,-0.7088763160506041,-0.8943446417978211,-2.5735698149692663,0.8325614395561045
134.9517116738669,0.06398931200593463,0.26658770035121854,1.4639083627862866,0.5011418763968828,-1.0559001323253516,-1.2939387132592444,0.3381488661523413,-0.08654137020091068,-0.9341039768382198,-0.4964377458067107,0.8325558173657779,2.2841919559004586,0.1639778795751632,3.889923162542071,-0.06186312064008204,0.937200742025067,-0.12912327489010575,-1.1155727387996641,-1.4944970441907017,0.6315874849006792,-0.47033333320149345,0.5469358891931945,-0.5206541738955381,-1.4194687920965572,-2.9348922992046913
1.5404795303055323,-0.8962909160471265,2.1245434180643716,0.2975788872874846,-1.3876589448636667,-0.5781097002909666,-0.3780441617289909,0.45263181639038114,-0.7422892134849669,-1.7399765018885232,-0.39249271566413246,0.5990266720679557,-1.6147033664966093,0.8161289673232084,0.46092731919866126,-1.386240401264461,-2.7341709791493907,0.08014221919616725,-0.5854552313075794,1.059925025291776,-0.7350673265979015,-0.20293913018998208,0.5878006608612375,-0.09078839661748628,0.74444677614749,0.6703348797394909
-495.01005557658243,-1.4528858117716306,-0.01641274737340596,-0.7270129490455847,1.8209987708601374,-0.6085211985216183,0.9552034471854931,-0.6347132418602376,0.013241389579400933,-0.8319983586075731,-0.9056391781065197,-0.5181729836249933,0.07497626689632067,0.22851060983387686,0.2434868945216813,0.5638035526965911,-0.6895086027741569,0.8776836972909892,0.7796515841750434,-0.6819915742823305,-2.475892334703291,-0.5337381529842806,-0.010877777756382651,-2.286583160418522,-2.0435998710009358,-0.9220554982354029
-258.85139113028094,-1.6668979029081181,0.11180556544508663,-0.8066532106679635,0.8081254015033871,-0.22175762298471846,0.1315022634777207,-0.6687004338496062,-0.4430002032299777,-1.1223977515883867,2.3130490797252916,-0.035743900223362574,-0.9392136383511782,-0.28804013051175104,-0.07622051614121847,1.8528065249155905,-0.2632903555624428,-0.3994879789475901,-1.4460893538858375,0.15997945714419265,-0.5586627744398627,-0.9387994018950845,-0.12488329890609906,-1.2573978663824952,1.1949353111538275,-0.2745864287137542
-230.79183948096278,-0.31190011783349386,0.5083983254354842,-0.805067662877953,0.297880311146114,0.9458960680795501,1.0985895151599008,-2.0676279987537867,-1.2479204493490703,-0.7942600434448963,0.7484091626405586,-1.0234527856945563,-0.9518018566838816,-0.9175322396507608,0.32769690545741514,-0.50486225647819,-0.5678880874664577,0.7532781837289959,-0.856170318525001,-0.3522133395841219,-0.7505841537428479,0.6826342099530873,-0.9968250981099746,0.03149344332747321,-1.2097749978238452,-1.0061092650825618
274.64684226461816,-1.5546669408352918,-1.4517336291143994,-0.4226315286077851,1.3026558032583813,2.569767037357487,-0.285461942500209,-0.3132182820842235,-0.09586696295056713,-0.35723887493597295,0.5958177852369616,0.5885435530690244,0.5008045067845369,0.4186940029041972,-1.3448094032729,1.0701937802595722,-0.20776384180509733,-1.1463793417957988,-0.15714238381843332,0.3342981466177742,-0.6741236103167514,0.24044798922123775,0.8262194486697267,1.7250122793293419,1.9642553512934795,0.08789154437384858
-155.1315344820909,-0.4635931531389268,1.908263557398367,-0.4570960718839048,1.1093677511269981,-0.5711540515237717,-1.5704604851023556,0.46882716011067666,0.1347006769328322,0.19127303719155334,1.3443432446908434,1.3809737453365976,-1.0745754549992128,0.4315571293204136,1.0784783388320542,0.012032039323531007,-0.035328884372697246,0.6829219131570858,-1.3090599072737685,-2.260314818156092,-0.039096029126405404,-1.8369514043807942,0.6205281054351915,-2.3075808861095384,-0.11467318653603226,0.7538990897381252
