label,x0,imp1,x2,x3,x4
-76.51197488876382,-0.5585899439696906,-1.3284770959231775,-0.11398711234143824,0.6131678171863034,0.4110386133842308
-11.413868775390076,-0.8874501577722353,-0.19817895520306614,1.486488231007861,0.07826985122792307,-0.7366576360278798
53.455297598563725,-0.3808219696617369,0.9281441057911831,0.6569563912228717,1.1204203525094383,-1.0954316655764533
-85.14795411077118,0.2807460306500381,-1.4784235665767547,0.3726220012835238,-1.3100452499985276,-0.3644592542021716
-16.234424811836284,-1.2171984857779872,-0.2818782492461671,0.8163116519153445,1.3511779909107948,0.24439008224580938
-25.514042002880995,0.8081254015033871,-0.4430002032299777,0.1315022634777207,-0.6687004338496062,-0.8066532106679635
-18.115358897464507,1.1917137004149385,-0.3145368998081363,-0.8982771416067856,0.5765623661578635,0.41875037507373886
13.614760925532691,-0.5363803912391346,0.23639303628399977,0.6329413653899323,0.869953458489656,-0.8669916309903497
-1.141302838697251,-0.18142476442706518,-0.019816436354253144,-0.4000205200068121,-0.9133570452376973,-0.19757630419251201
-7.8654270946727705,0.40264103028914655,-0.13656737733037988,0.17181305747343686,1.334844092895904,-0.7796942160312773
4.672766800404588,-1.3081346370282385,0.0811332301636793,0.505230240706676,-1.428288224939229,1.1480161979870307
6.821073445109356,0.5246336168300773,0.11843426933642423,-0.0298450094893964,-0.7218096545027431,0.1024738715441511
69.8062638539824,-0.2728312030627339,1.212045863628654,-0.5011749216718026,0.17793602649361254,-0.34767390779553825
20.76386647871123,-0.4205835817826838,0.36052292572343225,-0.7018455450175842,0.3765256079790799,0.780693940082288
104.82133936296749,1.0704688918500875,1.820012471382998,-1.0848599785767836,0.4131722122552766,2.4008271239425656
17.987535073544706,1.2779164807256493,0.3123174952948212,-1.4451828186909086,1.15422761934654,-0.9403369050881383
29.697438491398053,0.3787173021083554,0.5156364987411071,-0.5458595429597822,0.3172693181587808,-0.7779461653231976
-64.60705874584676,-0.3651955241488966,-1.121772087357597,0.5122352441080188,0.2541739486432135,-1.5162521181464923
-8.424858534022643,-0.4962764868043088,-0.1462807830423109,-0.9312858653201662,-0.06895401415879981,-1.1315421344204801
-46.787696578325175,-0.9435283753533592,-0.8123745775177502,-1.6343232625017692,-1.87685138520007,-0.21073160579274527
66.8136315995248,-0.8587820829260929,1.1600848024699553,-1.112016935231671,-0.08479232562710534,-0.5692078744432586
76.81032251345266,-0.1736630112239683,1.3336573044669833,1.9247038675901742,0.2622230777191579,0.2926766077209702
19.152971237243253,-1.4462410519557218,0.3325529584688539,-0.0995357802487364,0.7069617118998366,-0.07047930262721003
-20.266782182447013,2.9749107620808304,-0.3518920531928229,2.5893089408177272,0.3902076748988289,-0.6026221632082149
41.77695389431805,-0.30209273458924313,0.7253730735185945,-0.9700761601294586,0.15822152475036294,0.25585393888385194
-11.176336120654646,-0.00899097595881164,-0.1940546767249767,2.699725285254505,1.3472595219465597,-0.7858322534941455
-132.48217993515556,0.7896459040202265,-2.300287529078978,-0.36587371218981335,0.45308016903938336,-0.9188830384330635
-21.195784814051887,0.8940844370352949,-0.36802232195053963,-0.7139312001352406,0.5672652221280011,0.922823414997075
-131.3724245320478,-0.8812488391683407,-2.2810188507152445,-1.0654782324902663,0.6993182207015792,-0.37908310656466615
-83.58239754901716,0.3016156499771033,-1.4512408146260154,0.17769860050715008,-0.5521652981800971,-0.6265442990077347
42.0450013795082,-0.4944719178270069,0.7300271808686221,-1.1468373092781188,-0.7708743587494964,1.005488911743688
-42.86582582318778,1.0931066627075967,-0.7442791522075861,-0.969289618981382,-0.9080692222126969,-0.736665123456082
73.44466559384135,-0.08136186709982912,1.275219417627186,1.1372559301943685,-1.9248813189116702,-0.01097760820362763
-78.62114807093711,-0.35502680776767476,-1.3650986609517404,-0.12642832853758443,0.7632231079390212,1.1704350768965357
-94.35209775691754,-0.1821093401529042,-1.6382350737201674,-1.0711575445724122,0.27964253392051186,0.05975719045468717
-31.180774037377176,0.31572553904652234,-0.5413916475431981,2.656143086630557,-1.764911259583182,-1.7022036208924463
-59.887620921188564,0.23753018781876536,-1.0398285083974799,-1.132455005597898,-0.016350919798507252,-0.5768124614204074
-45.64185856522493,-0.09597174307703889,-0.7924793969495469,0.2580404126870385,-0.24087804957035516,0.37137889206889513
-22.916414745917482,0.599172518342203,-0.3978976121697048,-0.8097312246867372,-1.7858554339351485,-0.05475760526831436
60.940557326888246,0.4938885540893558,1.0581106387498769,-1.4885960960238702,0.38173499649410764,-0.6232644378608895
-46.83258444979551,-1.0960276665850393,-0.8131539654399648,0.5916750880738064,0.5659145369215499,0.6856858285258431
99.89718481257785,-2.9793951010972304,1.734514396781094,-1.504568706748783,1.1521430034572875,-2.0474469962495587
-56.78228260407496,-0.6936807975807684,-0.9859105323502575,-0.03465602675375158,2.1883881014282975,1.8313211321306735
-17.063676951829727,0.8208234316647329,-0.29627655064053293,-0.7950490514256169,-0.3531696795347788,0.4668243528246791
-36.29941586734335,-0.43523217376683493,-0.6302666039566285,0.5542221707720552,-0.9656166218307033,0.5408588580701733
-90.73921436812725,-0.31365273880710204,-1.575504594743156,0.22937890741197742,-0.9584655377490883,0.6042633322188878
-49.449898305184504,-0.8629693638950863,-0.8585983748253156,0.569663662935747,-0.04368617063697706,0.587555645522731
-13.937374560560903,1.0684668250216363,-0.24199457546254785,0.39568776899244584,1.0523348370653223,-0.007286748545828419
-12.771852622275015,0.11180556544508663,-0.22175762298471846,-0.5586627744398627,-1.1223977515883867,2.3130490797252916
35.33754492525437,-0.5161872861975322,0.6135656428631917,-0.5477787494296962,-0.37794977280990855,-0.03822279379861354
71.72743120499777,0.8077247589491345,1.2454030842071302,-0.1256664560064605,0.4309170077741249,-1.7218401914372532
-13.243631477058004,0.1247179205220141,-0.22994911724207176,0.1612529110657666,-0.33461224035718407,-1.4327582728789456
-131.60429590179575,-0.49910684202760847,-2.285044832326075,-1.054628955320481,-0.9526166954776146,0.23018887314516367
-11.903571092578543,-1.5755006765452233,-0.20668165446224998,-0.631981062777595,-1.106904631713413,0.4462528031701871
50.47168778588404,0.660024913309952,0.8763397012508595,-0.7715652845944243,-0.41103191671199857,-0.2190667077820147
-81.75978388330009,1.040631397513908,-1.4195947812679444,0.28095160640376654,-1.2289632955584653,0.34701828686130126
-29.298271961153308,2.540958787402584,-0.508705771967158,-1.1812182372768647,-1.8549460867808942,-0.34635285536489924
-93.68993527008703,-0.9522819216152985,-1.6267379492659526,0.11425736457243613,0.9805651433193897,-1.2009279892661804
41.31286241785349,3.0370758198497545,0.7173150551784238,-0.34154050324781526,-0.3131204726887601,0.1608220421523723
16.64393207361139,0.047967719962414494,0.28898852209787906,-0.7195921432153118,1.0374294225736544,-1.3393534679950754
121.12742919794415,-0.5982213274744259,2.1031350401224107,-0.0919258192957905,0.642266336162663,1.7770006442340607
9.648641349002492,-0.4489397879991486,0.1675293188754106,0.29334882187260775,0.19576056741724532,-0.325314230464458
-6.29880422773371,0.2916948160153552,-0.10936611112722919,-1.1160581066099098,1.1034637374825145,0.8487579993851321
24.6553151031714,2.0750134280649344,0.4280901317075022,0.42175617698078666,1.455001032056921,0.8007032539698627
-63.052461402078954,0.19618671408971616,-1.094779620262334,1.569039851529655,1.9810719037171844,0.4786423478596525
73.45249352899764,-0.1879019745168797,1.275355334032149,-0.847940084511614,1.2081171287654422,-1.3494417435028734
17.252069186436877,1.2054031908279867,0.2995476042120718,0.08323708543720784,0.5097710091262277,-2.6889835902128696
8.089781020275998,-1.0451652183109919,0.14046283359036607,-0.5399975361681489,0.3734283611014948,-0.20759452272985943
-144.0228658642626,1.0329422233121393,-2.500668409984891,1.7400232207743145,0.1480462061719584,-0.5085181795878502
-44.781985246978884,0.6157501599654873,-0.7775494201668788,-0.20532475246177506,0.8974159512249084,0.5821188863218326
21.917914979575496,-0.23784534904908117,0.38056066495590635,1.891861653894807,-0.8775648080898059,-0.5012832817138453
-46.592224635860276,0.35885437799625114,-0.8089805990086638,-2.0638344602618974,0.2071532917208516,-0.9333123409789744
80.00641194502447,0.5803638853413629,1.3891509917301623,0.10011047201464138,0.3577624672412077,0.10056418155131286
4.700727418360589,-0.9806139356354886,0.0816187102548207,0.3229954836741379,-1.141233897230338,1.3291210653535723
-36.28337671961174,-0.7849609009156111,-0.6299881163024992,-0.6633869987175124,1.0076910572410418,-1.6926422336907967
40.85373432252335,-0.8470656338662242,0.7093432160038674,0.6317000788323271,0.011782776519985473,-1.6298226598214927
-75.86502493990155,1.890811704480812,-1.317244106701272,-0.7253280457859643,-1.6623350338009102,-0.34327136772891387
-15.509526874641749,-1.5293660516873786,-0.2692918494330011,0.005170571641989982,0.25875300823878145,0.12515851196485794
