label,imp0,x1,imp2,x3,imp4
220.55425614660845,1.7219571965182205,1.9346153184068535,1.4499578958848054,0.8180442737578908,-0.02674640088913801
-51.22163228085269,-0.18991726315015847,0.3774905431852179,-0.7625403106570389,1.236105061983057,0.33211803321597944
-6.556045828052948,-0.5631815336910121,1.0869979484045198,0.2892658594615647,-1.6546737610607263,0.13868067472472573
71.52326218689028,-0.0028168854804384576,-0.7847494901277151,-1.531960528430688,-1.3748963385918789,3.2690211352814966
-1.6942312591523034,-0.9474851066483304,-1.5031637974355796,1.450522032771398,-1.1070479431324076,-0.8780311800186419
164.5162482914929,1.683688353385264,2.7096880963892715,0.7493224524095853,0.20530352405104624,-0.03094427175341349
299.7162948424038,1.1325703446899265,-0.38182874726022176,2.1482478215989436,-0.9997162826104703,1.089396889633604
-20.8782269616135,-0.039096029126405404,1.908263557398367,0.19127303719155334,1.3443432446908434,-0.5711540515237717
1.3814125139932258,-0.3804672026410021,0.698945199474779,0.6465953977481964,0.8425359195178733,-0.4015083653073214
-148.78217859922955,0.22937890741197742,-0.31365273880710204,-0.9584655377490883,0.6042633322188878,-1.575504594743156
-236.2034510505439,-2.746620573331552,-1.850721155172332,0.3507921784296158,-0.8528775649061454,-1.4693204359886842
177.2798157313038,2.039891970535115,-0.4697672028071765,-0.3006755572042812,-0.5299060693057714,1.1764730538191563
-14.432088140424941,-0.06538998752337556,-0.15822187420874675,-0.501935161152693,1.1268668324927162,0.48625211809274116
-99.17234477627049,-0.9379097460426535,0.23926880135686474,-1.2282918945955636,-0.5678451485623617,0.9578486546872171
2.8782132478867553,0.8739523289720204,-0.15154388727966397,0.39003608253683997,-0.6224198071889259,-1.4502427421905844
-143.32988992857946,-0.044864041078438444,-0.6535512216044123,-0.5466725316328654,-0.1997603640055006,-1.7158259185900413
-98.94818817880125,-0.9886685263369513,-0.35069670720930574,-0.489722098573592,1.1121484119407343,0.0431636807348873
-182.9833830308293,-0.1972632198996519,-0.6594625840570878,-0.5460991257202672,-0.31497474936707487,-2.233338834734494
75.38284486555266,0.8935892997657061,-0.1714283728014085,-0.05418908527931837,-0.6017128206171455,0.3734240984955717
-67.86114009809978,0.1315022634777207,0.8081254015033871,-0.6687004338496062,-0.8066532106679635,-0.4430002032299777
-212.6708217384474,-1.3730941347566288,-0.5286428449156148,-1.830024839687822,0.6262515768658957,0.2726061024571533
-25.748339395341333,1.0268680951017715,-0.16036706815123042,-1.2668895329568077,-0.997114195577217,0.06947359356160453
53.9118212617912,-0.7262744681854647,0.005597777857445019,1.204242208458808,0.7232057375603602,0.16353932378204467
-101.86925685770841,-0.544975026709677,1.4952711120459738,-0.5635626187366933,-0.08322866336844555,-0.4100242685901742
2.4992517261213507,-0.6992008744805356,-0.04426546691888793,1.2166223339197102,-0.4176339627528697,-0.7760041319578258
181.08231142349015,1.5179647518768744,-0.492439131682305,-0.16858070958874807,0.275765758120576,1.6561674641977253
-25.932779394869605,0.27860684856005996,0.3962316319723451,0.4466456772261066,-0.8932607434670872,-1.3543473423038865
-21.7784462839007,-0.15586834672064345,-0.9124709443646857,-0.888956111376394,-0.17056780933473417,0.9719855532911276
-66.68820495953331,-0.9236811338121238,-0.3656790321791785,-0.712997621105157,1.2736865724475064,0.8250414300829174
98.14963111549494,0.5676649067883603,0.42399740995037694,0.8481555536777186,-1.7516250353579512,-0.05612738586988397
-16.864822653507606,-0.07342189590483475,-1.108659507385283,-0.0879508483549434,-0.20355849242634066,-0.09388166179936194
-5.167819326970228,-0.4825477049804022,1.100819209039567,0.23108699623011522,0.5094442509515483,0.14877766410530394
14.61423580455235,-1.2136466416368996,0.03394196565016031,0.8818433150442457,-1.2349800072648471,0.4564109194352876
-1.0875686954581738,-1.190071692020803,-0.3109046495498844,-0.27211888048309124,-0.11610998479653682,1.6817989091554153
