label,x0,imp1,x2
1.941785379568749,0.5494224348379311,0.07543408691461183,0.020749643020001936
21.268115136838247,-1.3448094032729,0.8262194486697267,0.3342981466177742
40.17530469096176,0.18328866840946725,1.560722136321824,-0.08580369429682877
-10.459384812880213,-0.3858459718508254,-0.406324072345938,1.0009021770734328
-37.15538038613543,-0.8943446417978211,-1.4434047258176768,-0.2860260463176273
-9.881299799608314,0.9673920057515754,-0.38386674230626505,-1.0679614077779638
19.236829985879258,0.5602296283679519,0.7473084926814644,0.5737089363593981
-31.141404362742076,-0.9175322396507608,-1.2097749978238452,-0.9968250981099746
3.637083213192166,-2.3774651130422355,0.14129267534218748,-0.6069855076197337
-0.3250107382065366,-0.6132002869132012,-0.012625951627825618,1.3736884997604164
-3.6853863552469517,-0.799106964897968,-0.14316914606565062,-0.9240205350722956
18.07562877279036,1.3371530202758128,0.7021983820816233,-2.0197916136662792
27.548376613423496,-1.5546669408352918,1.0701937802595722,-0.20776384180509733
-36.15624074827032,-1.5090823541061125,-1.4045903506165982,0.43430789481835175
-7.576533645486001,0.5179977024759439,-0.2943316514474955,-1.1011224146059697
-10.89639183138776,1.8456151134344994,-0.42330083288973963,0.9201145688058019
12.89145145214165,1.7250122793293419,0.5008045067845369,0.5885435530690244
43.98797949762939,-1.0496581658735273,1.708836158483836,1.5166347672665283
11.155469819780523,0.24397505045483067,0.43336544234643604,0.41139831254769854
40.359614757420744,1.1785562058590144,1.5678821766222575,-1.383956868577714
9.865424781447906,0.05004904127493877,0.38325003280155695,-1.5620812393396624
-5.356505053716644,-0.5088462533955848,-0.20808842832587254,-0.15056122884909953
-1.3376369235346262,-0.11119605035442469,-0.051964249505532176,1.0417967990841295
2.5836886940268933,-1.1322552153716514,0.10037061745145569,0.5757780616032542
21.934903157762033,-0.4640187185848006,0.8521226952659894,0.6971765975188817
-0.32912767212837224,-0.3545733600845552,-0.012785885446747686,-0.9926154694725757
-8.062703555399894,1.3026558032583813,-0.3132182820842235,-0.4226315286077851
-0.9131951889818704,-1.2995419028863469,-0.035475622579341226,-0.6898546672229616
13.27266859492302,-0.257867230583101,0.5156139534847157,0.2850458137333696
-38.00581200797802,0.231802959660187,-1.4764421219954438,0.6441592744430096
16.29352774801937,-0.10933550072201144,0.6329676807859685,1.0767288319374921
9.068071256710319,0.053346324011805404,0.3522746038382977,-1.022879808234275
-18.095457503774938,0.5387799775948431,-0.7029686846249606,-0.12449925808077594
-23.858846503348396,0.9458960680795501,-0.9268636584418389,-0.7505841537428479
-45.89794266921294,-0.03054954682436247,-1.7830340226787653,-0.5548014732060039
-30.749319628769193,-2.859687985885645,-1.1945433691322276,0.4242070257218908
37.77458765838362,-1.6977750175687336,1.4674595650828193,-0.24568897561053496
-20.565656283478113,-0.903315888980911,-0.7989304687670788,0.03740545935167208
-14.361591989139413,-0.28522503958304174,-0.5579162299499533,-1.0412666353051778
-19.080976687114195,0.3622812809365228,-0.741253935154832,-1.1453684606536023
12.3654221247169,-1.4273776048040527,0.48036942553296935,-0.33326641894406184
15.795748249018088,0.93287871888587,0.6136300431731475,0.32108345295637347
-0.6135830866667487,0.952567708239096,-0.023836352037646287,0.24496394202485047
24.752624530693875,0.26374838515303517,0.9615849670408988,-0.5981760868824864
26.60672361704162,0.7052035775636651,1.0336126345161376,1.550265023574215
-20.445432602408736,0.5083983254354842,-0.7942600434448963,0.7484091626405586
-9.454393901472253,-0.5849469241225295,-0.36728238805002483,-0.6594335690137947
34.0981402068857,-0.27642764572092876,1.3246376757477119,1.6795509743129613
-5.299254792579837,-0.234571291207228,-0.20586438172426652,1.1281440438104338
31.38340722552697,-1.023780181994144,1.2191762762436853,1.7647534598268377
8.43540481463526,-0.3522133395841219,0.32769690545741514,-0.9518018566838816
-17.35294247038351,-0.35723887493597295,-0.6741236103167514,-1.4517336291143994
