label,x0,imp1,x2,x3,imp4,x5,x6,x7,imp8,x9
17.26053437913746,0.4619877565467225,0.2571015542248933,-0.8245614609448104,-0.853517646200512,-0.2156577635039405,0.5208419884448465,-0.11302681096457781,0.5998557156319957,0.09271489804475132,0.3560110564574277
157.00897684171713,1.947283496978207,2.33194908526639,1.1711660268200952,-1.6638804551654651,0.04291756242178335,0.30914262896575206,-0.7648148703173457,-0.7869097210191376,-0.4605512912679151,0.5997425342545828
-155.05923548280057,-1.4959926955015623,-2.1735859099064916,0.3945249314013935,-0.006576323969119729,-0.3032463207255576,0.5725309407527399,-0.13857293655196234,-0.5959092291464796,0.1686059412690629,-0.22423487355009175
59.842861140269854,0.5496170091336872,-0.03599949871181506,1.422739286771568,-0.19953174171114066,1.9847577989920262,1.099216620382092,-0.06140812779190461,0.40995917229117274,1.8010341586083463,-1.8000497809358849
24.54557451159488,-0.28998517195003154,0.3529133044197137,1.669550588319122,-2.1858021920302177,-0.05443807822746301,-1.411665159412006,2.8391955331418233,0.7070528573877117,0.009814673178920656,-0.2868529440781295
16.4470393032125,0.4439088144290703,0.09667817598485925,-0.1745345090403332,2.245369722499478,0.22528687514793833,-1.0942592249156597,-0.040158509169623054,1.529858743707792,0.3290617346280839,0.647943508969866
59.66521816898096,0.9514204821864947,0.3480640620611792,1.2321761454539053,0.2991927808115901,0.32916595721859865,1.0702103020066365,-0.11076816870524359,-0.5866434776066036,1.5264962273364728,-1.3388844862904745
15.56913710142403,2.0315039333380422,0.23909505446627202,1.1799220845903113,-0.37730451792383735,-0.019269548252698016,-0.05370837805949112,0.5581847091576272,1.1947764535297916,-0.05795587389944133,1.9239717303106068
-2.1098361557467946,1.4163302449605972,-0.3979750760411454,-0.7210096276390026,-0.20589577359442435,2.1510148928518404,-0.2578749065141703,-1.882928493141789,1.0811976220616721,-0.11850438234789791,1.4483660304965562
-140.01697835855705,-0.30235908121121907,-1.5212723277980496,0.9949439654634622,-1.5844798494382888,-1.0944852877041729,-0.9920610317196851,0.17494214714944412,0.02596918655808428,-0.8700607471649693,0.571364671581782
-19.111137763474403,0.5915136015311963,-0.5648962849672331,1.3467269939197606,-0.8994547165832383,0.7675115357529776,-0.216185456664322,0.39150849983864916,-0.5584870605016774,0.5411330981941335,0.5960660367486987
-104.60541679302804,-2.2854977741921014,-1.695448766813962,-0.15629599146304618,-1.204200484447422,0.22929662305219053,-0.905324627282,-1.533851314476718,-0.6242090857666257,0.639050978438394,-1.299003264465391
-95.17820431316254,-0.21363600840387634,-1.317154278021688,0.8945022241204086,-0.1786442047128973,-0.11571393476901022,1.9757484885368588,-1.3241605224587818,0.7524264467961643,-0.003573857519393574,0.36169059619151894
10.539498663699481,0.2612722505669669,0.052499559814632,-1.137287754339102,0.3718626356528236,-0.7045460860246477,-0.9478459676514343,-2.216327623952888,0.6485569845189999,0.8067250454604008,-1.5750213074294186
-27.680399282527127,-1.242030470189783,-0.4293692042679284,1.3858815910871651,-0.9262115626213715,0.2067162326096052,0.47823941472228765,0.8275733723345365,-0.07596086287485433,0.003991101145689688,0.49829797836947914
-4.985796564483792,0.45121308810364297,0.2863480330198012,-1.1755779722893387,1.065227122000806,-0.6474673876605217,1.0738805824490387,0.28376114634300675,-0.6116600569014735,-0.8357904621702033,1.0408490436784348
-125.4154325573955,0.4691061627362555,-1.35866147875117,-1.1674478936127415,0.1459036061486021,-1.5765885064961083,0.17590675029247016,0.43193222269823195,-0.6163738645131565,-0.39844296476579877,0.14014020064207286
82.24258933636615,0.45130588665146637,0.9886553205587632,0.7374319380367217,-0.5102712593757206,1.0151239440735214,1.2410962109527497,0.6921512038273833,-0.37305549616486455,-0.07285300013917054,-0.16222598827383286
109.04178327643652,-0.767675554483139,1.9334172814266917,0.279667570353859,-0.10595246483285291,-1.3818473312349957,1.4904890651355083,-2.8822910925101937,0.4858529715775979,-0.498196026546217,0.19206552822625422
-68.84443899298002,0.8509366828645669,-1.0475089741984134,0.08547290216598676,-0.5133680386869586,-0.12874965874579944,-1.4316058922873907,-2.633877008326554,0.11945605402509087,0.3634694973963727,-1.5387541560353546
0.17675403013804303,-0.7371530062564241,-0.06536972508134029,-0.2042832580726721,0.07839821932057599,0.49009703393221304,-0.008783907057054447,0.5547080088269142,-0.5137777748102605,-0.08393957940938525,-0.04012869767713603
