label,imp0,imp1,x2
-14.375825746035089,0.21875740622737158,-0.7899115362710363,-0.35145968408199174
-15.35661241967069,-1.3448094032729,0.8262194486697267,0.3342981466177742
-0.704027191380717,-0.17452560470286532,0.15729580626758594,-0.6469295256031597
-20.96756802711166,-0.3858459718508254,-0.406324072345938,1.0009021770734328
50.810583229525434,1.0109138579782855,0.9043462000709639,-0.7485243828888838
16.46478951592447,0.9673920057515754,-0.38386674230626505,-1.0679614077779638
34.49420211469144,0.5602296283679519,0.7473084926814644,0.5737089363593981
-56.12960582812348,-0.9175322396507608,-1.2097749978238452,-0.9968250981099746
-61.11113451071886,-2.3774651130422355,0.14129267534218748,-0.6069855076197337
-17.02499319751395,-0.6132002869132012,-0.012625951627825618,1.3736884997604164
-9.214557564202488,0.3622812809365228,-0.741253935154832,-1.1453684606536023
-2.212450085699811,0.454573944319094,-0.5668818564105408,-0.8965787486434484
-14.791640500250095,-1.5546669408352918,1.0701937802595722,-0.20776384180509733
-77.25480084530714,-1.5090823541061125,-1.4045903506165982,0.43430789481835175
6.530688301287639,0.5179977024759439,-0.2943316514474955,-1.1011224146059697
39.36734854639787,1.8456151134344994,-0.42330083288973963,0.9201145688058019
59.87067736200763,1.7250122793293419,0.5008045067845369,0.5885435530690244
15.401442060411952,-1.0496581658735273,1.708836158483836,1.5166347672665283
17.799920499369073,0.24397505045483067,0.43336544234643604,0.41139831254769854
72.45657946079737,1.1785562058590144,1.5678821766222575,-1.383956868577714
11.228467378189125,0.05004904127493877,0.38325003280155695,-1.5620812393396624
-25.44837730896034,-0.799106964897968,-0.14316914606565062,-0.9240205350722956
-4.365965725875862,-0.11119605035442469,-0.051964249505532176,1.0417967990841295
-28.252308352469022,-1.1322552153716514,0.10037061745145569,0.5757780616032542
9.297752415115097,-0.4640187185848006,0.8521226952659894,0.6971765975188817
-19.214495155070622,-0.5088462533955848,-0.20808842832587254,-0.15056122884909953
27.414006956983343,1.3026558032583813,-0.3132182820842235,-0.4226315286077851
45.16701394608347,0.18328866840946725,1.560722136321824,-0.08580369429682877
6.249876336873184,-0.257867230583101,0.5156139534847157,0.2850458137333696
-31.69285775313335,0.231802959660187,-1.4764421219954438,0.6441592744430096
13.315869414836557,-0.10933550072201144,0.6329676807859685,1.0767288319374921
12.203230635951416,0.3795889822034719,0.0724686703000053,0.10479013925143123
-3.42224816698032,0.5387799775948431,-0.7029686846249606,-0.12449925808077594
1.9018194362817575,0.9458960680795501,-0.9268636584418389,-0.7505841537428479
-46.729933304238294,-0.03054954682436247,-1.7830340226787653,-0.5548014732060039
-108.63046258091268,-2.859687985885645,-1.1945433691322276,0.4242070257218908
-8.462854851589542,-1.6977750175687336,1.4674595650828193,-0.24568897561053496
-45.16668766448632,-0.903315888980911,-0.7989304687670788,0.03740545935167208
-22.129450647474158,-0.28522503958304174,-0.5579162299499533,-1.0412666353051778
71.00363700340583,1.109357902532177,1.5846494233900628,-1.5193033222938974
-26.50797939149941,-1.4273776048040527,0.48036942553296935,-0.33326641894406184
41.20189787833231,0.93287871888587,0.6136300431731475,0.32108345295637347
25.32877923507061,0.952567708239096,-0.023836352037646287,0.24496394202485047
31.935584975638704,0.26374838515303517,0.9615849670408988,-0.5981760868824864
45.812336574005336,0.7052035775636651,1.0336126345161376,1.550265023574215
-6.599641433828205,0.5083983254354842,-0.7942600434448963,0.7484091626405586
10.520912513113359,0.053346324011805404,0.3522746038382977,-1.022879808234275
26.569871004590627,-0.27642764572092876,1.3246376757477119,1.6795509743129613
-11.687602176331634,-0.234571291207228,-0.20586438172426652,1.1281440438104338
-25.38492032318415,-0.5849469241225295,-0.36728238805002483,-0.6594335690137947
-1.1568225840148565,-0.3522133395841219,0.32769690545741514,-0.9518018566838816
-27.08203600236018,-0.35723887493597295,-0.6741236103167514,-1.4517336291143994
-0.3483954622303777,-0.09586696295056713,0.08789154437384858,-0.285461942500209
53.022443544351916,2.602813278409246,-0.6939358007313337,-1.9832778283639318
-35.50858451754226,-1.1814344587151488,-0.12948876635713252,-0.3688301866874089
-4.86087118614944,0.9568129316981235,-1.2011291932354273,0.567898235547471
54.49184132289455,1.3371530202758128,0.7021983820816233,-2.0197916136662792
-23.49471572681642,-0.5678880874664577,-0.31190011783349386,-1.0061092650825618
10.994015879224307,-0.63056305768901,1.094220438666884,-2.05649601979856
21.885628487508168,0.24044798922123775,0.5958177852369616,-0.15714238381843332
-27.062168461309998,-1.0234527856945563,0.03149344332747321,-0.50486225647819
23.98529915946,1.9642553512934795,-1.1463793417957988,0.4186940029041972
-7.596529159560529,0.39108999030771213,-0.7088763160506041,1.8668597621902294
31.04934842282181,0.7476816039506661,0.4151618740488223,-0.3925304060952403
29.134454678789915,0.34630878190356595,0.7654194467964143,-1.053817305346984
22.698785773369483,-0.6892282712408866,1.6109919764383442,0.6919237106508976
37.951333719012524,0.6940667502242434,0.7400125922095304,-0.354488959208165
-9.573030155596983,0.7646500833837553,-1.1808805186330447,-0.13438498339181942
-74.21990340246211,-1.1556544491327259,-1.660613176262325,-0.22414225725982515
-36.3051013026999,-1.2995419028863469,-0.035475622579341226,-0.6898546672229616
0.3447130445114557,-0.5265155052051707,0.570437575952756,1.0682231542679552
-64.60343963301823,-0.8614396515274805,-1.5983099791719202,0.27633421491363586
3.5016344240917663,-1.023780181994144,1.2191762762436853,1.7647534598268377
36.18946340195344,1.6588613791261289,-0.3491717670238326,0.26628553099201036
-12.050342597688196,0.7453876814972659,-1.256739294064987,-1.7110537607276717
-12.762538649275493,-0.348996743258237,-0.12656272735403706,0.1628544709101204
11.850030623652826,-0.5658121083934977,1.0589691044509,-1.0898391139444668
-5.745044375963738,-0.856170318525001,0.6826342099530873,0.7532781837289959
-10.287028045696912,-1.2966223265312051,0.9721803694185117,1.3500878998330328
19.348112737633997,-0.07649423332850035,0.8325614395561045,1.012445251188118
-61.51208756542173,-0.8943446417978211,-1.4434047258176768,-0.2860260463176273
-7.113903372775501,0.16234246679717987,-0.4481156025763554,0.25722913412818593
11.967954083766454,0.4089129283025894,0.03230435867213814,1.0160358149748343
-37.23545054468293,0.35921196283852047,-1.8265566392290737,-1.387554611242791
13.848450304393527,0.29668119719494945,0.224097139557027,0.22075338645325868
-9.985628199480436,-0.3545733600845552,-0.012785885446747686,-0.9926154694725757
-10.993194832888454,0.6879127106679022,-1.1548636945450286,1.6983767922079445
82.1732002910914,0.09240796537779401,3.094481548077701,0.4807964879118527
-38.835819363036805,-2.5735698149692663,1.2141157305517953,-0.30221234643545947
16.904832886821783,0.5494224348379311,0.07543408691461183,0.020749643020001936
55.98047744039721,1.467752689405811,0.6218559467227355,0.08591373365915327
-31.089021499707343,0.06400443492565071,-1.2754558593011862,-1.0618566182379223
54.70416340045729,0.21020722460788685,1.9027399295917449,0.37670281036675474
-14.257444022836895,-0.805067662877953,0.297880311146114,-0.7078166021166556
-34.011129709891044,0.4027237912358534,-1.7473337953315786,1.2444827979614717
35.22687459932154,0.4590886841227978,0.882776947060921,2.569767037357487
-14.685458796902902,-0.11608401835854118,-0.4476824320977334,1.1690146150436627
-37.93350959029865,-0.45772322599444504,-0.9893683935689265,-1.9841816143423538
-2.204184258299423,1.0985895151599008,-1.2479204493490703,-2.0676279987537867
125.68008753527673,2.010792808346442,2.7550032972015845,2.519898365204564
